OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,F2010_12_1,F2010_12_2,F2010_12_3,F2010_12_4,F2010_12_5,F2010_12_6,F2010_12_7,F2010_12_8,Shape_Le_1,Shape_Ar_1
53,2,53,145,Nordeste,NA,"Pico da Barra, Brazil",-9.665630000000000,-35.697186000000002,NA,NA,NA,NA,NA,10000.000000000000000,53,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5526.000000000000000,0.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
54,1,54,146,Nordeste,NA,Pedra Virada,-9.585521999999999,-35.660038000000000,NA,NA,NA,NA,NA,10000.000000000000000,54,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,0.000000000000000,0.000000000000000,932748.000000000000000,0.001178238924125,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
55,2,55,147,Nordeste,NA,Praia de Jatiuca,-9.531449000000000,-35.590927999999998,NA,NA,NA,NA,NA,10000.000000000000000,55,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,0.000000000000000,0.000000000000000,932748.000000000000000,0.001178238924125,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
56,3,56,148,Nordeste,NA,Garca Torta,-9.487114000000000,-35.557476999999999,NA,NA,NA,NA,NA,10000.000000000000000,56,2700508,Barra de Santo Antônio,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14230.000000000000000,0.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,62831.853071795863798,314159265.358979284763336
57,5,57,149,Nordeste,NA,Mirante da Sirena,-9.430906000000000,-35.503683000000002,NA,NA,NA,NA,NA,10000.000000000000000,57,2700508,Barra de Santo Antônio,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14230.000000000000000,0.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,62831.853071795863798,314159265.358979284763336
58,3,58,150,Nordeste,NA,Japaratinga,-9.261582000000001,-35.353366000000001,NA,NA,NA,NA,NA,10000.000000000000000,58,2706505,Passo de Camaragibe,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14763.000000000000000,0.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,14763.000000000000000,62831.853071795863798,314159265.358979284763336
59,2,59,151,Nordeste,NA,Impossivel,-8.615505000000001,-35.020375000000001,NA,NA,NA,NA,NA,10000.000000000000000,59,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
60,2,60,152,Nordeste,NA,Serrambi,-8.576358000000001,-35.028714999999998,NA,NA,NA,NA,NA,10000.000000000000000,60,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
61,2,61,153,Nordeste,NA,Porto de Galinhas,-8.488678000000000,-34.999501000000002,NA,NA,NA,NA,NA,10000.000000000000000,61,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
62,1,62,154,Nordeste,NA,Cupe,-8.479708000000000,-34.996577000000002,NA,NA,NA,NA,NA,10000.000000000000000,62,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
63,2,63,155,Nordeste,NA,Gaibu,-8.341567000000000,-34.948825999999997,NA,NA,NA,NA,NA,10000.000000000000000,63,2602902,Cabo de Santo Agostinho,PE,"Sports, recreation and leisure activities",11.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,185025.000000000000000,0.000199972976625,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,62831.853071795863798,314159265.358979284763336
64,4,64,156,Nordeste,NA,Bessa,-7.091138000000000,-34.832765000000002,NA,NA,NA,NA,NA,10000.000000000000000,64,2501807,Bayeux,PB,"Sports, recreation and leisure activities",9.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,99716.000000000000000,0.000300854426571,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,62831.853071795863798,314159265.358979284763336
65,2,65,157,Nordeste,NA,Saji,-6.466880000000000,-34.970449000000002,NA,NA,NA,NA,NA,10000.000000000000000,65,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
66,2,66,158,Nordeste,NA,Farol,-6.408908000000000,-34.979016999999999,NA,NA,NA,NA,NA,10000.000000000000000,66,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
67,2,67,159,Nordeste,NA,Xilauzinho,-6.395101000000000,-34.983204999999998,NA,NA,NA,NA,NA,10000.000000000000000,67,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
68,3,68,160,Nordeste,NA,Mar Aberto,-6.379758000000000,-34.989437000000002,NA,NA,NA,NA,NA,10000.000000000000000,68,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
69,3,69,161,Nordeste,NA,Pontal,-6.368680000000000,-34.993423999999997,NA,NA,NA,NA,NA,10000.000000000000000,69,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
70,4,70,162,Nordeste,NA,Mar da Frente,-6.365217000000000,-35.006211999999998,NA,NA,NA,NA,NA,10000.000000000000000,70,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
71,4,71,163,Nordeste,NA,Lajinha,-6.278960000000000,-35.033028000000002,NA,NA,NA,NA,NA,10000.000000000000000,71,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
72,5,72,164,Nordeste,NA,Afogados,-6.244350000000000,-35.036464000000002,NA,NA,NA,NA,NA,10000.000000000000000,72,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
73,5,73,165,Nordeste,NA,Sororoca,-6.238074000000000,-35.035608000000003,NA,NA,NA,NA,NA,10000.000000000000000,73,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
74,6,74,166,Nordeste,NA,Abacateiro,-6.233891000000000,-35.036746999999998,NA,NA,NA,NA,NA,10000.000000000000000,74,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
75,6,75,167,Nordeste,NA,Tibau do Sul,-6.180279000000000,-35.089708999999999,NA,NA,NA,NA,NA,10000.000000000000000,75,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
76,3,76,168,Nordeste,NA,Tabatinga,-6.049479000000000,-35.108238000000000,NA,NA,NA,NA,NA,10000.000000000000000,76,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
77,2,77,169,Nordeste,NA,Xoxoline,-6.005800000000000,-35.105258999999997,NA,NA,NA,NA,NA,10000.000000000000000,77,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
78,2,78,170,Nordeste,NA,Pirangi Reef,-5.980259000000000,-35.107796000000000,NA,NA,NA,NA,NA,10000.000000000000000,78,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
79,4,79,171,Nordeste,NA,Cotovelo,-5.949906000000000,-35.151975000000000,NA,NA,NA,NA,NA,10000.000000000000000,79,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
80,4,80,172,Nordeste,NA,Miami,-5.794834000000000,-35.181663999999998,NA,NA,NA,NA,NA,10000.000000000000000,80,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
81,4,81,173,Nordeste,NA,Areia Preta,-5.792249000000000,-35.184387000000001,NA,NA,NA,NA,NA,10000.000000000000000,81,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
82,3,82,174,Nordeste,NA,Praia dos Artistas,-5.781239000000000,-35.192050000000002,NA,NA,NA,NA,NA,10000.000000000000000,82,2403608,Extremoz,RN,"Sports, recreation and leisure activities",12.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,24569.000000000000000,0.002849118808254,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,24569.000000000000000,62831.853071795863798,314159265.358979284763336
83,4,83,175,Nordeste,NA,Genipabu,-5.694407000000000,-35.201922000000003,NA,NA,NA,NA,NA,10000.000000000000000,83,2402600,Ceará-Mirim,RN,"Sports, recreation and leisure activities",5.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,68141.000000000000000,0.000308184499787,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,62831.853071795863798,314159265.358979284763336
84,1,84,176,Nordeste,NA,Touros Area,-5.197434000000000,-35.457929999999998,NA,NA,NA,NA,NA,10000.000000000000000,84,2414407,Touros,RN,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31089.000000000000000,0.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,31089.000000000000000,62831.853071795863798,314159265.358979284763336
85,2,85,177,Nordeste,NA,Urca da Concei&ccedil;&atilde;o,-5.069617000000000,-35.800230999999997,NA,NA,NA,NA,NA,10000.000000000000000,85,2409506,Pedra Grande,RN,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3521.000000000000000,0.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,62831.853071795863798,314159265.358979284763336
86,3,86,178,Nordeste,NA,Cocoa das Lavadeiras,-5.066515000000000,-35.862005000000003,NA,NA,NA,NA,NA,10000.000000000000000,86,2409506,Pedra Grande,RN,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3521.000000000000000,0.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,3521.000000000000000,62831.853071795863798,314159265.358979284763336
87,1,87,179,Nordeste,NA,Baia das Ratas,-3.813000000000000,-32.393000000000001,NA,NA,NA,NA,NA,10000.000000000000000,87,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
88,1,88,180,Nordeste,NA,Volta da Jurema,-3.724294000000000,-38.496071999999998,NA,NA,NA,NA,NA,10000.000000000000000,88,2304400,Fortaleza,CE,"Sports, recreation and leisure activities",632.000000000000000,5030.000000000000000,0.000000000000000,0.000000000000000,2452185.000000000000000,0.002051231860565,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,2452185.000000000000000,62831.853071795863798,314159265.358979284763336
89,2,89,181,Nordeste,NA,Portao,-3.719326000000000,-38.510655000000000,NA,NA,NA,NA,NA,10000.000000000000000,89,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
90,2,90,182,Nordeste,NA,Barra do Ceara,-3.692659000000000,-38.584716000000000,NA,NA,NA,NA,NA,10000.000000000000000,90,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
91,2,91,183,Nordeste,NA,Praia do Pecem,-3.546170000000000,-38.806919000000001,NA,NA,NA,NA,NA,10000.000000000000000,91,2303709,Caucaia,CE,"Sports, recreation and leisure activities",36.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,325441.000000000000000,0.000387166951921,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,325441.000000000000000,62831.853071795863798,314159265.358979284763336
92,2,92,184,Nordeste,NA,Tabinha,-3.500935000000000,-38.911282000000000,NA,NA,NA,NA,NA,10000.000000000000000,92,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
93,2,93,185,Nordeste,NA,Pedra do Meio,-3.410858000000000,-39.040807000000001,NA,NA,NA,NA,NA,10000.000000000000000,93,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
94,2,94,186,Nordeste,NA,Havaizinho,-3.403507000000000,-39.022171000000000,NA,NA,NA,NA,NA,10000.000000000000000,94,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
95,2,95,187,Nordeste,NA,Curral,-3.403353000000000,-39.025868000000003,NA,NA,NA,NA,NA,10000.000000000000000,95,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
96,2,96,188,Nordeste,NA,Outside,-3.398539000000000,-39.013306000000000,NA,NA,NA,NA,NA,10000.000000000000000,96,2310209,Paracuru,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31636.000000000000000,0.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,31636.000000000000000,62831.853071795863798,314159265.358979284763336
97,1,97,189,Nordeste,NA,Atins,-2.555789000000000,-42.727836000000003,NA,NA,NA,NA,NA,10000.000000000000000,97,2101707,Barreirinhas,MA,"Sports, recreation and leisure activities",5.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,54930.000000000000000,0.000163844893501,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,54930.000000000000000,62831.853071795863798,314159265.358979284763336
98,1,98,190,Nordeste,NA,Ponta d'Areia,-2.497384000000000,-44.311779000000001,NA,NA,NA,NA,NA,10000.000000000000000,98,2111300,São Luís,MA,"Sports, recreation and leisure activities",212.000000000000000,1070.000000000000000,0.000000000000000,0.000000000000000,1014837.000000000000000,0.001054356512425,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,1014837.000000000000000,62831.853071795863798,314159265.358979284763336
99,2,99,191,Nordeste,NA,S&atilde;o Marcos,-2.485445000000000,-44.297899999999998,NA,NA,NA,NA,NA,10000.000000000000000,99,2111201,São José de Ribamar,MA,"Sports, recreation and leisure activities",13.000000000000000,52.000000000000000,0.000000000000000,0.000000000000000,163045.000000000000000,0.000318930356650,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,163045.000000000000000,62831.853071795863798,314159265.358979284763336
100,4,100,192,Nordeste,NA,Calhau,-2.480673000000000,-44.249679999999998,NA,NA,NA,NA,NA,10000.000000000000000,100,2107506,Paço do Lumiar,MA,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105121.000000000000000,0.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,62831.853071795863798,314159265.358979284763336
101,4,101,193,Nordeste,NA,Olho D'Agu,-2.477097000000000,-44.230155000000003,NA,NA,NA,NA,NA,10000.000000000000000,101,2107506,Paço do Lumiar,MA,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105121.000000000000000,0.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,62831.853071795863798,314159265.358979284763336
102,4,102,194,Nordeste,NA,Ponta do Farol,-2.456442000000000,-44.173347999999997,NA,NA,NA,NA,NA,10000.000000000000000,102,2107506,Paço do Lumiar,MA,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105121.000000000000000,0.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,105121.000000000000000,62831.853071795863798,314159265.358979284763336
103,1,103,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,103,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,0.000000000000000,0.000000000000000,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
104,2,104,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,104,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
105,2,105,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,10000.000000000000000,105,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
