id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci
0,0.8438516171,0.2138372947,0.1875,0,0.00110185,0.3396716303,1.5859623921,0.1276005024
1,0.7658585046,0.3796831846,0.1041665,0.1363636363,0.136141402,0.1962426969,1.7184559244,0.1816650406
2,0.6657559879,0.3424586367,0.1875,0,0.1744726619,0.2090632349,1.5792505214,0.1248616956
3,0.6493821819,0.3544576927,0.2708335,0,0.1510265595,0.1636844242,1.5893843583,0.1289968499
4,0.6614416501,0.6011105888,0.1041665,0.3034314548,0.3189228728,0.8260277988,2.8151008653,0.6291555807
5,0.5536143613,0.3423451594,0.1041665,0.3034314548,0.2564894642,0.2087252467,1.7687721864,0.2021968011
6,0.5033887534,0.3467922811,0.2708335,0.3034314548,0.1535078775,0.1122887855,1.6902426523,0.1701524973
7,0.700311395,0.7421691258,0.1875,0.1827359778,0.8591686705,0.1195324318,2.7914176009,0.6194915259
8,0.7146544348,0.7338619162,0.1041665,0.142525817,0.2270184388,0.4467676866,2.3689947934,0.4471201382
195,0.9224799119,0.063714656,0.4375,0,0.0699671376,0.0447658078,1.5384275133,0.1082036969
196,0.9383422939,0.1284544113,0.4375,0.0566407859,0.0508810269,0.0381773411,1.6499958591,0.1537296255
197,0.9081303241,0.2990755593,0.4375,0.0566407859,0,0.0627227886,1.7640694579,0.2002778331
198,0.7291594743,0.124611986,0.4375,0.0566407859,0.0274642435,0.0368909487,1.4122674384,0.0567235524
199,0.7899642634,0,0.4375,0,0.0457933163,0,1.2732575797,0
200,0.9562662197,0.1150564396,0.25,0,0,0,1.3213226593,0.0196131561
201,0.6462995771,0.2024311338,0.5208335,0.0984578623,0,0,1.4680220732,0.0794744636
202,0.6182549875,0.2045641041,0.6041665,0.0984578623,0,0,1.5254434539,0.1029054973
203,0.5536195577,0.2044316994,0.6666665,0.0534170736,0,0,1.4781348307,0.0836010164
204,0.5679668128,0.1909700776,0.6041665,0.0534170736,0,0,1.416520464,0.0584590172
205,0.6821447537,0.2271737935,0.5,0.0306898009,0,0,1.4400083481,0.0680433462
206,0.553280589,0.2845284282,0.6041665,0.8985899943,0,0,2.3405655115,0.4355194512
207,0.548554286,0.2905125458,0.6041665,0.8985899943,0,0,2.3418233261,0.4360327077
208,0.5537118888,0.2797883429,0.6041665,0.8985899943,0,0,2.336256726,0.4337612333
209,0.7731200503,0.2965129926,0.4375,0.3985899947,0.0944890594,0,2.000212097,0.2966368215
210,0.7945771931,0.365560216,0.2708335,0,0,0.0224551584,1.4534260675,0.0735185026
211,0.7940361981,0.2821272484,0.4375,0,0.0919839842,0.3076892402,1.9133366709,0.2611869417
212,0.6660364304,0.3764063045,0.9375,0.2018278019,0.2261443444,0.2710143351,2.6789292163,0.5735901716
213,0.6465114666,0.3643410428,1,0.2018278019,0.2806630893,0.2526980911,2.7460414917,0.6009756154
214,0.6398588402,0.4272362589,0.6875,0.2018278019,0.2941425573,0.0747452077,2.325310666,0.4292946479
215,0.6383868294,0.3578697358,0.75,0.2018278019,0.2912157657,0.2205025565,2.4598026893,0.4841746787
216,0.6333143897,0.353237045,0.75,0.2018278019,0.2939510325,0.2074028119,2.439733081,0.4759851914
217,0.6289517474,0.3525246415,1,0.2018278019,0.2955586488,0.0910123773,2.5698752169,0.5290902325
218,0.6345446644,0.3486862241,0.75,0.2018278019,0.2955810398,0.0842464953,2.3148862255,0.4250409115
219,0.7135647287,0.4801004414,0.1875,0.0329298507,0,0,1.4140950208,0.057469305
220,0.7948177562,0.6618895615,0.25,0,0.0412103363,0,1.747917654,0.1936870222
221,0.8629669209,0.4734044555,0.5,0,0.2501386808,0,2.0865100572,0.3318510639
222,0.7287694731,0.3638849871,0.25,0,0,0.1060550458,1.448709506,0.07159389
223,0.8569947745,0.2232870165,0.5,0.0564557437,0,0.1928119382,1.8295494729,0.2269972262
224,0.7660328027,0.2139130515,0.3541665,0.0791830164,0,0.3394554912,1.7527508618,0.1956592328
225,0.7838929285,0.2144041751,0.5208335,0.0791830164,0,0.3394910643,1.9378046843,0.2711712165
226,0.8112251689,0.2122499903,0.9166665,0.0564557437,0,0.3395297718,2.3361271747,0.4337083694
227,0.8319261851,0.2122703248,0.5208335,0,0,0.3395501813,1.9045801912,0.2576138236
228,0.8393082811,0.2122894181,0.5208335,0.0564557437,0,0.339575257,1.9684621999,0.2836811436
229,0.8522541723,0.2543883717,0.5208335,0,0.1230965127,0.3111404905,2.0617130472,0.3217325406
230,0.7948356974,0.2878615758,0.6041665,0.0227272727,0.2207257941,0.2771623635,2.2074792035,0.3812130284
231,0.7381087683,0.3532966663,0.6666665,0.1363636363,0.2245332947,0.216016207,2.3349850726,0.4332423298
232,0.70512974,0.4419795565,0.6666665,0.1363636363,0.2812870615,0.1243842241,2.3558107184,0.4417403214
233,0.8557476528,0.3008055848,0.0833335,0,0.0349694724,0.2818185827,1.5566747927,0.1156495753
234,0.7738416296,0.2678441873,0.5833335,0,0.0065533594,0.2665871743,1.8981598506,0.2549939769
235,0.7590742135,0.2635969756,0.5833335,0,0.004334277,0.2685099182,1.8788488843,0.2471140566
236,0.6636311811,0.3274965171,0.5625,0,0.1743164036,0.1835574294,1.9115015312,0.2604381053
237,0.6816970632,0.3522391037,0.5625,0,0.1668010697,0.2147111999,1.9779484365,0.287552042
238,0.7119871976,0.256729302,0.5208335,0,0.1600398592,0.1826708034,1.8322606622,0.2281035383
239,0.7704592485,0.207543116,0.5625,0,0.3673060163,0.2368258045,2.1446341853,0.3555688567
240,0.7699711194,0.2239065305,0.9166665,0,0.3952012521,0.2258115098,2.5315569118,0.5134542883
241,0.7670166046,0.2311192543,1,0,0.3924704633,0.2439969278,2.63460325,0.5555027763
242,0.7612573819,0.2310803037,0.5,0,0.4093976746,0.254944384,2.1566797442,0.3604840972
243,0.7605939291,0.2342311287,0.4791665,0,0.413806647,0.2470694857,2.1348676905,0.3515835978
244,0.7659280075,0.2562875612,0.8333335,0,0.4562533566,0.2324943433,2.5442967686,0.51865284
245,0.7768676593,0.2510060545,0.75,0,0.5485324911,0.2416769723,2.5680831772,0.5283589832
246,0.7352327071,0.2398111842,0.1458335,0,0.1973477658,0.2382237167,1.5564488738,0.1155573882
247,0.7159199587,0.2899629939,0.5208335,0,0.1673205105,0.2522742224,1.9463111855,0.2746423298
248,0.8103701926,0.3220095543,0.5833335,0,0.2648689071,0.3676632037,2.3482453577,0.4386532445
249,0.8536905846,0.3134909772,0.5833335,0,0.273857449,0.5194531045,2.5438256153,0.518460584
