OBJECTID,id,COUNT,AREA,MEAN
33,125,124.000000000000000,156723041.054878741502762,0.253838600831166
34,126,116.000000000000000,146611877.115854322910309,0.353566916402558
35,127,124.000000000000000,156723041.054878741502762,0.299684099402399
36,128,123.000000000000000,155459145.562500685453415,0.393133259037646
37,129,124.000000000000000,156723041.054878741502762,0.514372842446450
38,130,121.000000000000000,152931354.577744573354721,0.563374119602944
39,131,116.000000000000000,146611877.115854322910309,0.645306028939527
40,132,145.000000000000000,183264846.394817888736725,0.361685242940640
41,133,114.000000000000000,144084086.131098210811615,0.269626124410710
42,134,108.000000000000000,136500713.176829874515533,0.256584302039334
43,135,128.000000000000000,161778623.024390965700150,0.376715303747915
44,136,137.000000000000000,173153682.455793470144272,0.375461938824967
45,137,148.000000000000000,187056532.871952056884766,0.295393584371620
46,138,122.000000000000000,154195250.070122629404068,0.264398802316091
47,139,133.000000000000000,168098100.486281245946884,0.284752948587337
48,140,127.000000000000000,160514727.532012909650803,0.385946739025003
49,141,124.000000000000000,156723041.054878741502762,0.565915000775168
50,142,82.000000000000000,103639430.375000461935997,0.608819793637206
51,143,86.000000000000000,108695012.344512686133385,0.610096917942513
52,144,93.000000000000000,117542280.791159063577652,0.611684781889762
53,145,77.000000000000000,97319952.913110196590424,0.630704268232569
54,146,141.000000000000000,178209264.425305664539337,0.511621507135689
55,147,112.000000000000000,141556295.146342098712921,0.403218059401427
56,148,124.000000000000000,156723041.054878741502762,0.409197510730836
57,149,109.000000000000000,137764608.669207930564880,0.398941241683216
58,150,119.000000000000000,150403563.592988461256027,0.377688176116022
59,151,77.000000000000000,97319952.913110196590424,0.394940620893008
60,152,122.000000000000000,154195250.070122629404068,0.408429880122669
61,153,136.000000000000000,171889786.963415414094925,0.467644354657215
62,154,140.000000000000000,176945368.932927608489990,0.488581881991455
63,155,126.000000000000000,159250832.039634853601456,0.670068869515071
64,156,149.000000000000000,188320428.364330112934113,0.620517127065851
65,157,129.000000000000000,163042518.516769021749496,0.186722416845836
66,158,124.000000000000000,156723041.054878741502762,0.206291278024324
67,159,122.000000000000000,154195250.070122629404068,0.201585396738784
68,160,119.000000000000000,150403563.592988461256027,0.208922972491778
69,161,120.000000000000000,151667459.085366517305374,0.213223922046988
70,162,138.000000000000000,174417577.948171496391296,0.224207114789338
71,163,118.000000000000000,149139668.100610435009003,0.321300251188420
72,164,97.000000000000000,122597862.760671272873878,0.369304942178358
73,165,94.000000000000000,118806176.283537119626999,0.370868546610817
74,166,92.000000000000000,116278385.298781007528305,0.374564044420486
