OBJECTID,OBJECTID_1,COUNT,AREA,MEAN
55,55,132.000000000000000,166834204.993903249502182,0.666087461917689
56,56,128.000000000000000,161778623.024391025304794,0.600386493606493
57,57,132.000000000000000,166834204.993903249502182,0.681746194760005
58,58,128.000000000000000,161778623.024391025304794,0.706279630539939
59,59,139.000000000000000,175681473.440549641847610,0.466545414581573
60,60,62.000000000000000,78361520.527439400553703,0.584846744854604
61,61,129.000000000000000,163042518.516769081354141,0.751375326814578
62,62,140.000000000000000,176945368.932927697896957,0.752509850689343
63,63,122.000000000000000,154195250.070122689008713,0.621511250734329
64,64,118.000000000000000,149139668.100610464811325,0.628957666582980
65,65,142.000000000000000,179473159.917683780193329,0.568169233979474
66,66,117.000000000000000,147875772.608232408761978,0.543688425268882
67,67,47.000000000000000,59403088.141768582165241,0.584794197310793
68,68,127.000000000000000,160514727.532012969255447,0.593566589233444
69,69,111.000000000000000,140292399.653964102268219,0.525569431685113
70,70,140.000000000000000,176945368.932927697896957,0.501181711682252
71,71,129.000000000000000,163042518.516769081354141,0.547282931185508
72,72,157.000000000000000,198431592.303354620933533,0.535756198463926
73,73,105.000000000000000,132709026.699695765972137,0.531441940154348
74,74,130.000000000000000,164306414.009147137403488,0.497231680498673
75,75,130.000000000000000,164306414.009147137403488,0.499729150189803
76,76,128.000000000000000,161778623.024391025304794,0.500999999814667
77,77,117.000000000000000,147875772.608232408761978,0.543221081041882
78,78,124.000000000000000,156723041.054878801107407,0.618013203144073
79,79,123.000000000000000,155459145.562500745058060,0.625045293472647
80,80,121.000000000000000,152931354.577744632959366,0.644111507933987
81,81,124.000000000000000,156723041.054878801107407,0.670747567328715
82,82,128.000000000000000,161778623.024391025304794,0.681859372882172
83,83,138.000000000000000,174417577.948171585798264,0.734106015899907
84,84,117.000000000000000,147875772.608232408761978,0.761013921000000
85,85,115.000000000000000,145347981.623476326465607,0.772229972870454
86,86,116.000000000000000,146611877.115854352712631,0.764803565524775
87,87,122.000000000000000,154195250.070122689008713,0.711243235674061
88,88,117.000000000000000,147875772.608232408761978,0.580652372959333
89,89,118.000000000000000,149139668.100610464811325,0.574809169870312
90,90,155.000000000000000,195903801.318598508834839,0.458017576702179
91,91,161.000000000000000,203487174.272866845130920,0.438042739348382
92,92,118.000000000000000,149139668.100610464811325,0.265790912906750
93,93,127.000000000000000,160514727.532012969255447,0.288559163649251
94,94,125.000000000000000,157986936.547256857156754,0.438556789636612
95,95,118.000000000000000,149139668.100610464811325,0.457251875203545
96,96,116.000000000000000,146611877.115854352712631,0.462627877063792
97,97,110.000000000000000,139028504.161586046218872,0.474271136793223
98,98,108.000000000000000,136500713.176829934120178,0.480432533003666
99,99,131.000000000000000,165570309.501525193452835,0.335889899264310
100,100,127.000000000000000,160514727.532012969255447,0.203124401929576
101,101,123.000000000000000,155459145.562500745058060,0.241472503518671
102,102,115.000000000000000,145347981.623476326465607,0.254787724108800
103,103,68.000000000000000,85944893.481707736849785,0.813859691076419
104,104,70.000000000000000,88472684.466463848948479,0.809342458844185
105,105,76.000000000000000,96056057.420732170343399,0.798178597500450
106,106,81.000000000000000,102375534.882622450590134,0.799326451840224
107,107,110.000000000000000,139028504.161586046218872,0.790398695523089
108,108,137.000000000000000,173153682.455793529748917,0.769598741818519
109,109,144.000000000000000,182000950.902439892292023,0.755317345468534
110,110,145.000000000000000,183264846.394817948341370,0.751870286259158
111,111,114.000000000000000,144084086.131098270416260,0.734202626765820
112,112,112.000000000000000,141556295.146342158317566,0.726894502394966
113,113,137.000000000000000,173153682.455793529748917,0.735632699336449
114,114,113.000000000000000,142820190.638720214366913,0.725437210460680
115,115,114.000000000000000,144084086.131098270416260,0.721398836949415
116,116,115.000000000000000,145347981.623476326465607,0.717363947629929
117,117,110.000000000000000,139028504.161586046218872,0.718476154858416
118,118,119.000000000000000,150403563.592988520860672,0.692805715218312
119,119,125.000000000000000,157986936.547256857156754,0.685390928030014
120,120,138.000000000000000,174417577.948171585798264,0.651550990515861
121,121,130.000000000000000,164306414.009147137403488,0.578404777325117
122,122,122.000000000000000,154195250.070122689008713,0.466134857691702
123,123,116.000000000000000,146611877.115854352712631,0.441769513590582
124,124,131.000000000000000,165570309.501525193452835,0.272219414559712
125,125,130.000000000000000,164306414.009147137403488,0.218844294433410
126,126,124.000000000000000,156723041.054878801107407,0.253838600831166
127,127,116.000000000000000,146611877.115854352712631,0.353566916402558
128,128,124.000000000000000,156723041.054878801107407,0.299684099402399
129,129,123.000000000000000,155459145.562500745058060,0.393133259037646
130,130,124.000000000000000,156723041.054878801107407,0.514372842446450
131,131,121.000000000000000,152931354.577744632959366,0.563374119602944
132,132,116.000000000000000,146611877.115854352712631,0.645306028939527
133,133,145.000000000000000,183264846.394817948341370,0.361685242940640
134,134,114.000000000000000,144084086.131098270416260,0.269626124410710
135,135,108.000000000000000,136500713.176829934120178,0.256584302039334
136,136,128.000000000000000,161778623.024391025304794,0.376715303747915
137,137,137.000000000000000,173153682.455793529748917,0.375461938824967
138,138,148.000000000000000,187056532.871952116489410,0.295393584371620
139,139,122.000000000000000,154195250.070122689008713,0.264398802316091
140,140,133.000000000000000,168098100.486281305551529,0.284752948587337
141,141,127.000000000000000,160514727.532012969255447,0.385946739025003
142,142,124.000000000000000,156723041.054878801107407,0.565915000775168
143,143,82.000000000000000,103639430.375000506639481,0.608819793637206
144,144,86.000000000000000,108695012.344512715935707,0.610096917942513
145,145,93.000000000000000,117542280.791159108281136,0.611684781889762
146,146,77.000000000000000,97319952.913110226392746,0.630704268232569
147,147,141.000000000000000,178209264.425305724143982,0.511621507135689
148,148,112.000000000000000,141556295.146342158317566,0.403218059401427
149,149,124.000000000000000,156723041.054878801107407,0.409197510730836
150,150,109.000000000000000,137764608.669207990169525,0.398941241683216
151,151,119.000000000000000,150403563.592988520860672,0.377688176116022
152,152,77.000000000000000,97319952.913110226392746,0.394940620893008
153,153,122.000000000000000,154195250.070122689008713,0.408429880122669
154,154,136.000000000000000,171889786.963415473699570,0.467644354657215
155,155,140.000000000000000,176945368.932927697896957,0.488581881991455
156,156,126.000000000000000,159250832.039634913206100,0.670068869515071
157,157,149.000000000000000,188320428.364330172538757,0.620517127065851
158,158,129.000000000000000,163042518.516769081354141,0.186722416845836
159,159,124.000000000000000,156723041.054878801107407,0.206291278024324
160,160,122.000000000000000,154195250.070122689008713,0.201585396738784
161,161,119.000000000000000,150403563.592988520860672,0.208922972491778
162,162,120.000000000000000,151667459.085366576910019,0.213223922046988
163,163,138.000000000000000,174417577.948171585798264,0.224207114789338
164,164,118.000000000000000,149139668.100610464811325,0.321300251188420
165,165,97.000000000000000,122597862.760671317577362,0.369304942178358
166,166,94.000000000000000,118806176.283537164330482,0.370868546610817
167,167,92.000000000000000,116278385.298781052231789,0.374564044420486
168,168,142.000000000000000,179473159.917683780193329,0.409406056916210
169,169,130.000000000000000,164306414.009147137403488,0.394086794440563
170,170,104.000000000000000,131445131.207317709922791,0.408514832647947
171,171,92.000000000000000,116278385.298781052231789,0.419899954420069
172,172,146.000000000000000,184528741.887196004390717,0.478206387937885
173,173,114.000000000000000,144084086.131098270416260,0.693513490390359
174,174,118.000000000000000,149139668.100610464811325,0.693080328531184
175,175,126.000000000000000,159250832.039634913206100,0.687162250753433
176,176,112.000000000000000,141556295.146342158317566,0.576007671388132
177,177,140.000000000000000,176945368.932927697896957,0.263502869808248
178,178,112.000000000000000,141556295.146342158317566,0.250219319680972
179,179,131.000000000000000,165570309.501525193452835,0.252872013522468
180,180,23.000000000000000,29069596.324695263057947,0.270445579703411
181,181,123.000000000000000,155459145.562500745058060,0.818865009197375
182,182,128.000000000000000,161778623.024391025304794,0.827667779754847
183,183,117.000000000000000,147875772.608232408761978,0.768321937220728
184,184,106.000000000000000,133972922.192073822021484,0.624905415582207
185,185,155.000000000000000,195903801.318598508834839,0.448859017510568
186,186,148.000000000000000,187056532.871952116489410,0.412162699862509
187,187,124.000000000000000,156723041.054878801107407,0.411866482287165
188,188,126.000000000000000,159250832.039634913206100,0.412534384559544
189,189,106.000000000000000,133972922.192073822021484,0.416815890807588
190,190,118.000000000000000,149139668.100610464811325,0.132810459819512
191,191,125.000000000000000,157986936.547256857156754,0.691456222295761
192,192,113.000000000000000,142820190.638720214366913,0.719399225922812
193,193,134.000000000000000,169361995.978659361600876,0.745246578063538
194,194,145.000000000000000,183264846.394817948341370,0.739967376610328
195,195,141.000000000000000,178209264.425305724143982,0.633602768922528
196,196,127.000000000000000,160514727.532012969255447,0.229084492023066
197,197,134.000000000000000,169361995.978659361600876,0.222786611807880
198,198,54.000000000000000,68250356.588414967060089,0.496275532576773
199,199,139.000000000000000,175681473.440549641847610,0.467455823966067
200,200,150.000000000000000,189584323.856708228588104,0.371898753345013
201,201,117.000000000000000,147875772.608232408761978,0.244250170190015
202,202,129.000000000000000,163042518.516769081354141,0.456697164579879
203,203,126.000000000000000,159250832.039634913206100,0.472622011980367
204,204,120.000000000000000,151667459.085366576910019,0.561372233678897
205,205,122.000000000000000,154195250.070122689008713,0.570104425070716
206,206,127.000000000000000,160514727.532012969255447,0.472181651301271
207,207,106.000000000000000,133972922.192073822021484,0.544833560316068
208,208,103.000000000000000,130181235.714939653873444,0.550981653546824
209,209,93.000000000000000,117542280.791159108281136,0.560427562844369
210,210,114.000000000000000,144084086.131098270416260,0.454722993990831
211,211,115.000000000000000,145347981.623476326465607,0.426925634042076
212,212,177.000000000000000,223709502.150915712118149,0.486867723239344
213,213,128.000000000000000,161778623.024391025304794,0.524999200715683
214,214,133.000000000000000,168098100.486281305551529,0.516372393732680
215,215,100.000000000000000,126389549.237805485725403,0.545735699683428
216,216,130.000000000000000,164306414.009147137403488,0.520424461250122
217,217,133.000000000000000,168098100.486281305551529,0.514452382474017
218,218,133.000000000000000,168098100.486281305551529,0.505671147453158
219,219,137.000000000000000,173153682.455793529748917,0.503198582434306
220,220,126.000000000000000,159250832.039634913206100,0.438060524326468
221,221,165.000000000000000,208542756.242379069328308,0.480232336846265
222,222,105.000000000000000,132709026.699695765972137,0.438057691142673
223,223,113.000000000000000,142820190.638720214366913,0.526671064638458
224,224,163.000000000000000,206014965.257622957229614,0.434005140344058
225,225,114.000000000000000,144084086.131098270416260,0.374466350465490
226,226,101.000000000000000,127653444.730183541774750,0.379785958198037
227,227,92.000000000000000,116278385.298781052231789,0.384815489468367
228,228,87.000000000000000,109958907.836890771985054,0.389978162858678
229,229,97.000000000000000,122597862.760671317577362,0.375077666388344
230,230,95.000000000000000,120070071.775915220379829,0.434887421131134
231,231,93.000000000000000,117542280.791159108281136,0.443760501280908
232,232,88.000000000000000,111222803.329268828034401,0.486229683695869
233,233,110.000000000000000,139028504.161586046218872,0.489265330948613
234,234,100.000000000000000,126389549.237805485725403,0.514784277081490
235,235,96.000000000000000,121333967.268293261528015,0.486674076101432
236,236,90.000000000000000,113750594.314024940133095,0.491098956432607
237,237,102.000000000000000,128917340.222561597824097,0.556567220711241
238,238,87.000000000000000,109958907.836890771985054,0.584974710454886
239,239,141.000000000000000,178209264.425305724143982,0.530454097487402
240,240,133.000000000000000,168098100.486281305551529,0.528068760732063
241,241,133.000000000000000,168098100.486281305551529,0.513038561756450
242,242,133.000000000000000,168098100.486281305551529,0.512419954054338
243,243,133.000000000000000,168098100.486281305551529,0.507632502487728
244,244,138.000000000000000,174417577.948171585798264,0.501383225339046
245,245,147.000000000000000,185792637.379574060440063,0.507083963171965
246,246,140.000000000000000,176945368.932927697896957,0.504717073057379
247,247,113.000000000000000,142820190.638720214366913,0.500482074191085
248,248,135.000000000000000,170625891.471037417650223,0.493112784624100
249,249,162.000000000000000,204751069.765244901180267,0.454662948294922
250,250,165.000000000000000,208542756.242379069328308,0.447917582771995
251,251,119.000000000000000,150403563.592988520860672,0.415230145881406
252,252,131.000000000000000,165570309.501525193452835,0.391399892722434
253,253,122.000000000000000,154195250.070122689008713,0.414561407478358
254,254,106.000000000000000,133972922.192073822021484,0.403354435164112
255,255,103.000000000000000,130181235.714939653873444,0.398116197823592
256,256,91.000000000000000,115014489.806402996182442,0.398928351073454
257,257,111.000000000000000,140292399.653964102268219,0.442474995414634
258,258,121.000000000000000,152931354.577744632959366,0.489381312092474
259,259,130.000000000000000,164306414.009147137403488,0.512382770730899
260,260,135.000000000000000,170625891.471037417650223,0.518728666614603
261,261,125.000000000000000,157986936.547256857156754,0.552124552249908
262,262,123.000000000000000,155459145.562500745058060,0.565496514240901
263,263,110.000000000000000,139028504.161586046218872,0.609538059072061
264,264,99.000000000000000,125125653.745427429676056,0.558766994813476
265,265,92.000000000000000,116278385.298781052231789,0.538907732490612
266,266,108.000000000000000,136500713.176829934120178,0.528632107846163
267,267,120.000000000000000,151667459.085366576910019,0.515751640126109
268,268,95.000000000000000,120070071.775915220379829,0.590360812293856
269,269,88.000000000000000,111222803.329268828034401,0.641623121432283
270,270,134.000000000000000,169361995.978659361600876,0.590070902634023
271,271,118.000000000000000,149139668.100610464811325,0.517293777001106
272,272,95.000000000000000,120070071.775915220379829,0.651702494056601
273,273,84.000000000000000,106167221.359756603837013,0.664916550474507
274,274,78.000000000000000,98583848.405488282442093,0.667481703635974
275,275,69.000000000000000,87208788.974085792899132,0.672578837128653
276,276,58.000000000000000,73305938.557927176356316,0.684455814032719
277,277,110.000000000000000,139028504.161586046218872,0.462825519659302
278,278,93.000000000000000,117542280.791159108281136,0.455171559767057
279,279,74.000000000000000,93528266.435976058244705,0.524489386963683
280,280,64.000000000000000,80889311.512195512652397,0.528763017966412
281,281,67.000000000000000,84680997.989329680800438,0.524217076154787
282,282,72.000000000000000,91000475.451219946146011,0.560043596145180
283,283,174.000000000000000,219917815.673781543970108,0.530936126907667
284,284,173.000000000000000,218653920.181403487920761,0.547864621429774
285,285,161.000000000000000,203487174.272866845130920,0.559160816928615
286,286,138.000000000000000,174417577.948171585798264,0.593188783828763
287,287,121.000000000000000,152931354.577744632959366,0.641134009380971
288,288,94.000000000000000,118806176.283537164330482,0.667795672061596
289,289,172.000000000000000,217390024.689025431871414,0.632272418501765
290,290,152.000000000000000,192112114.841464340686798,0.661299927258178
291,291,153.000000000000000,193376010.333842396736145,0.694713313010783
292,292,141.000000000000000,178209264.425305724143982,0.717775492592061
293,293,131.000000000000000,165570309.501525193452835,0.727398210126935
294,294,146.000000000000000,184528741.887196004390717,0.720987748609830
295,295,149.000000000000000,188320428.364330172538757,0.715502249514497
296,296,147.000000000000000,185792637.379574060440063,0.711511217615231
297,297,157.000000000000000,198431592.303354620933533,0.688808557144396
298,298,132.000000000000000,166834204.993903249502182,0.657346380705183
299,299,133.000000000000000,168098100.486281305551529,0.656722013887606
300,300,131.000000000000000,165570309.501525193452835,0.610009879783820
301,301,131.000000000000000,165570309.501525193452835,0.610009879783820
302,302,169.000000000000000,213598338.211891263723373,0.549472058489478
303,303,140.000000000000000,176945368.932927697896957,0.537100408758436
304,304,138.000000000000000,174417577.948171585798264,0.517954479201116
305,305,131.000000000000000,165570309.501525193452835,0.516976343083928
306,306,141.000000000000000,178209264.425305724143982,0.501352994471577
307,307,142.000000000000000,179473159.917683780193329,0.479566275338892
308,308,135.000000000000000,170625891.471037417650223,0.476102557005706
309,309,140.000000000000000,176945368.932927697896957,0.472866697396551
310,310,140.000000000000000,176945368.932927697896957,0.459480382927826
311,311,132.000000000000000,166834204.993903249502182,0.425331246841586
312,312,134.000000000000000,169361995.978659361600876,0.394016082662700
313,313,121.000000000000000,152931354.577744632959366,0.317577793178233
314,314,117.000000000000000,147875772.608232408761978,0.343070464256482
315,315,99.000000000000000,125125653.745427429676056,0.420155837454579
316,316,92.000000000000000,116278385.298781052231789,0.433212191757301
317,317,91.000000000000000,115014489.806402996182442,0.445620699980102
318,318,87.000000000000000,109958907.836890771985054,0.451391681771854
319,319,113.000000000000000,142820190.638720214366913,0.494869670377368
320,320,88.000000000000000,111222803.329268828034401,0.521540173075416
321,321,147.000000000000000,185792637.379574060440063,0.308355539891438
322,322,146.000000000000000,184528741.887196004390717,0.307991505664301
323,323,134.000000000000000,169361995.978659361600876,0.338297783272035
324,324,124.000000000000000,156723041.054878801107407,0.461297028547814
325,325,123.000000000000000,155459145.562500745058060,0.473144735262646
326,326,124.000000000000000,156723041.054878801107407,0.475457822483393
327,327,130.000000000000000,164306414.009147137403488,0.441016847124467
328,328,59.000000000000000,74569834.050305232405663,0.252143676832151
329,329,86.000000000000000,108695012.344512715935707,0.119405124660277
330,330,145.000000000000000,183264846.394817948341370,0.323789019323885
331,331,131.000000000000000,165570309.501525193452835,0.435770470677441
332,332,111.000000000000000,140292399.653964102268219,0.722494346869958
333,333,122.000000000000000,154195250.070122689008713,0.702763378375866
334,334,135.000000000000000,170625891.471037417650223,0.680133085780674
335,335,171.000000000000000,216126129.196647375822067,0.711682223959973
336,336,186.000000000000000,235084561.582318216562271,0.699529667695363
337,337,187.000000000000000,236348457.074696272611618,0.703725774976659
338,338,118.000000000000000,149139668.100610464811325,0.546096382504803
339,339,144.000000000000000,182000950.902439892292023,0.102099631543120
340,340,150.000000000000000,189584323.856708228588104,0.427989818354448
341,341,135.000000000000000,170625891.471037417650223,0.436557225275923
342,342,137.000000000000000,173153682.455793529748917,0.432602073698148
343,343,147.000000000000000,185792637.379574060440063,0.413734308108181
344,344,180.000000000000000,227501188.628049880266190,0.121171334817579
345,345,170.000000000000000,214862233.704269319772720,0.403469940494089
346,346,124.000000000000000,156723041.054878801107407,0.302305206596371
347,347,178.000000000000000,224973397.643293768167496,0.355771295517013
348,348,129.000000000000000,163042518.516769081354141,0.412310404486434
349,349,151.000000000000000,190848219.349086284637451,0.295307952589941
350,350,130.000000000000000,164306414.009147137403488,0.381563928436774
351,351,161.000000000000000,203487174.272866845130920,0.295366612329547
352,352,142.000000000000000,179473159.917683780193329,0.325591747859709
353,353,139.000000000000000,175681473.440549641847610,0.334123637461063
354,354,130.000000000000000,164306414.009147137403488,0.316346245574263
355,355,135.000000000000000,170625891.471037417650223,0.311614052488224
356,356,160.000000000000000,202223278.780488789081573,0.336501367035817
357,357,99.000000000000000,125125653.745427429676056,0.338084286896070
358,358,175.000000000000000,221181711.166159600019455,0.270733076231055
359,359,180.000000000000000,227501188.628049880266190,0.276812799929596
360,360,154.000000000000000,194639905.826220452785492,0.367539292121459
361,361,135.000000000000000,170625891.471037417650223,0.434939532886751
362,362,134.000000000000000,169361995.978659361600876,0.446435912522016
363,363,141.000000000000000,178209264.425305724143982,0.453189694446698
364,364,132.000000000000000,166834204.993903249502182,0.459018019732012
365,365,97.000000000000000,122597862.760671317577362,0.483174556315416
366,366,160.000000000000000,202223278.780488789081573,0.350830697809579
367,367,142.000000000000000,179473159.917683780193329,0.272496803178334
368,368,129.000000000000000,163042518.516769081354141,0.184517456702310
369,369,133.000000000000000,168098100.486281305551529,0.133534600815089
370,370,149.000000000000000,188320428.364330172538757,0.243949519782858
371,371,163.000000000000000,206014965.257622957229614,0.232916759864136
372,372,116.000000000000000,146611877.115854352712631,0.126920328571879
373,373,113.000000000000000,142820190.638720214366913,0.141047164966511
374,374,75.000000000000000,94792161.928354114294052,0.159164994433522
375,375,106.000000000000000,133972922.192073822021484,0.540017871783589
376,376,50.000000000000000,63194774.618902742862701,0.412909314930439
377,377,126.000000000000000,159250832.039634913206100,0.567935666276349
378,378,133.000000000000000,168098100.486281305551529,0.583674133160061
379,379,136.000000000000000,171889786.963415473699570,0.584353260805502
380,380,130.000000000000000,164306414.009147137403488,0.591318337848553
381,381,129.000000000000000,163042518.516769081354141,0.590746407476507
382,382,127.000000000000000,160514727.532012969255447,0.600573286648810
383,383,133.000000000000000,168098100.486281305551529,0.588499189879661
384,384,131.000000000000000,165570309.501525193452835,0.596593556854561
385,385,135.000000000000000,170625891.471037417650223,0.299800541420916
386,386,133.000000000000000,168098100.486281305551529,0.601227407056586
387,387,136.000000000000000,171889786.963415473699570,0.617399601484923
388,388,116.000000000000000,146611877.115854352712631,0.672805062655745
389,389,114.000000000000000,144084086.131098270416260,0.656636489326494
390,390,117.000000000000000,147875772.608232408761978,0.669279263315038
391,391,135.000000000000000,170625891.471037417650223,0.738916271483457
392,392,129.000000000000000,163042518.516769081354141,0.648552085078040
393,393,126.000000000000000,159250832.039634913206100,0.665967561541096
394,394,128.000000000000000,161778623.024391025304794,0.676719253533520
395,395,100.000000000000000,126389549.237805485725403,0.704534183293581
396,396,98.000000000000000,123861758.253049373626709,0.710469568110242
397,397,128.000000000000000,161778623.024391025304794,0.684933222015388
398,398,111.000000000000000,140292399.653964102268219,0.702369504280992
399,399,96.000000000000000,121333967.268293261528015,0.713571811250100
400,400,100.000000000000000,126389549.237805485725403,0.718866434842348
401,401,103.000000000000000,130181235.714939653873444,0.714880457780894
402,402,55.000000000000000,69514252.080793023109436,0.569363521649079
403,403,116.000000000000000,146611877.115854352712631,0.668692481415025
404,404,64.000000000000000,80889311.512195512652397,0.588639721448999
405,405,123.000000000000000,155459145.562500745058060,0.669239894403675
406,406,128.000000000000000,161778623.024391025304794,0.671615734696388
407,407,129.000000000000000,163042518.516769081354141,0.675076956434767
408,408,116.000000000000000,146611877.115854352712631,0.737103517713218
409,409,124.000000000000000,156723041.054878801107407,0.469375206818504
410,410,124.000000000000000,156723041.054878801107407,0.712072859608358
411,411,59.000000000000000,74569834.050305232405663,0.593805837176614
412,412,114.000000000000000,144084086.131098270416260,0.630666276080567
413,413,94.000000000000000,118806176.283537164330482,0.624399093039175
414,414,123.000000000000000,155459145.562500745058060,0.626016865416271
415,415,124.000000000000000,156723041.054878801107407,0.623578242717251
416,416,126.000000000000000,159250832.039634913206100,0.621440344150104
417,417,123.000000000000000,155459145.562500745058060,0.615346528408004
418,418,103.000000000000000,130181235.714939653873444,0.640812216742525
419,419,148.000000000000000,187056532.871952116489410,0.767781778767302
420,420,148.000000000000000,187056532.871952116489410,0.754205106480702
421,421,157.000000000000000,198431592.303354620933533,0.747676892265393
422,422,116.000000000000000,146611877.115854352712631,0.671302127170152
423,423,127.000000000000000,160514727.532012969255447,0.679567123491933
424,424,143.000000000000000,180737055.410061836242676,0.606715619251445
425,425,91.000000000000000,115014489.806402996182442,0.552462573726099
426,426,150.000000000000000,189584323.856708228588104,0.544334573249022
427,427,141.000000000000000,178209264.425305724143982,0.569885170311793
428,428,109.000000000000000,137764608.669207990169525,0.667541422428341
429,429,136.000000000000000,171889786.963415473699570,0.692365829339799
430,430,129.000000000000000,163042518.516769081354141,0.705961246707643
431,431,133.000000000000000,168098100.486281305551529,0.512827941237536
432,432,96.000000000000000,121333967.268293261528015,0.557846751529723
433,433,137.000000000000000,173153682.455793529748917,0.757888017997254
434,434,133.000000000000000,168098100.486281305551529,0.764904863180074
435,435,99.000000000000000,125125653.745427429676056,0.774499522315131
436,436,118.000000000000000,149139668.100610464811325,0.773336476693719
437,437,98.000000000000000,123861758.253049373626709,0.776780599538161
438,438,156.000000000000000,197167696.810976564884186,0.738750445346038
439,439,173.000000000000000,218653920.181403487920761,0.705835997369248
440,440,125.000000000000000,157986936.547256857156754,0.761078156709671
441,441,128.000000000000000,161778623.024391025304794,0.656512693502009
442,442,127.000000000000000,160514727.532012969255447,0.617356025562512
443,443,113.000000000000000,142820190.638720214366913,0.277118971060335
444,444,134.000000000000000,169361995.978659361600876,0.436779551764033
445,445,85.000000000000000,107431116.852134659886360,0.480122020490029
446,446,134.000000000000000,169361995.978659361600876,0.191123935157683
447,447,130.000000000000000,164306414.009147137403488,0.205369840161159
448,448,132.000000000000000,166834204.993903249502182,0.214602248573845
449,449,110.000000000000000,139028504.161586046218872,0.255408526957035
450,450,114.000000000000000,144084086.131098270416260,0.252190958185677
451,451,119.000000000000000,150403563.592988520860672,0.248185589846944
452,452,124.000000000000000,156723041.054878801107407,0.251540300526446
453,453,137.000000000000000,173153682.455793529748917,0.241788874849351
454,454,120.000000000000000,151667459.085366576910019,0.184932840770731
455,455,119.000000000000000,150403563.592988520860672,0.172313420994192
456,456,85.000000000000000,107431116.852134659886360,0.260632672555306
457,457,86.000000000000000,108695012.344512715935707,0.167265474168194
458,458,51.000000000000000,64458670.111280798912048,0.791942775249481
459,459,51.000000000000000,64458670.111280798912048,0.814159707111471
460,460,54.000000000000000,68250356.588414967060089,0.789858723128283
461,461,139.000000000000000,175681473.440549641847610,0.781696106246907
462,462,147.000000000000000,185792637.379574060440063,0.743574516302874
463,463,116.000000000000000,146611877.115854352712631,0.704175770796579
464,464,137.000000000000000,173153682.455793529748917,0.432958468033450
