nm_regiao,id,sum_5km,hab_5km,normalized_carbon,normalized_cp,climate_added,climate_index
Sudeste,394,0,0.10609664844,0,0.178818353,0.178818353,0.0363250164
Sudeste,395,0,0.0985372282212,0,0.166077488,0.166077488,0.0282703298
Sudeste,396,0,0.10120567986,0,0.1705749734,0.1705749734,0.0311136089
Sudeste,397,0,0.106750680484,0,0.1799206775,0.1799206775,0.0370218983
Sudeste,398,0,0.102581437544,0,0.1728937151,0.1728937151,0.0325795014
Sudeste,399,0,0.11781966643,0,0.1985766658,0.1985766658,0.0488160849
Sudeste,400,0,0.119481160541,0,0.2013769959,0.2013769959,0.0505864342
Sudeste,401,0,0.115192819273,0,0.1941493018,0.1941493018,0.0460171361
Sudeste,402,0,0.303778599319,0,0.5119972176,0.5119972176,0.2469583869
Sudeste,403,0,0.230873481285,0,0.3891208278,0.3891208278,0.1692767843
Sudeste,404,0,0.336289601211,0,0.5667921984,0.5667921984,0.2815993942
Sudeste,405,0,0.249406476653,0,0.420356873,0.420356873,0.1890239957
Sudeste,406,0,0.221202308222,0,0.3728207536,0.3728207536,0.1589719903
Sudeste,407,0,0.218494053778,0,0.3682561835,0.3682561835,0.1560863007
Sudeste,408,0,0.187200983017,0,0.315513939,0.315513939,0.1227430191
Sudeste,409,0,0.27288946694,0,0.4599357825,0.4599357825,0.2140455082
Sudeste,410,0,0.136786243353,0,0.2305434819,0.2305434819,0.0690252846
Sudeste,411,131.735664368,0.310249200078,3.543133e-4,0.5229029549,0.5232572682,0.2540769128
Sudeste,412,0,0.0783624581307,0,0.1320743483,0.1320743483,0.0067737804
Sudeste,413,0,0.348928137566,0,0.5880935523,0.5880935523,0.2950659626
Sudeste,414,0,0.106572558452,0,0.1796204654,0.1796204654,0.0368321063
Sudeste,415,0,0.106572558452,0,0.1796204654,0.1796204654,0.0368321063
Sudeste,416,0,0.12379905362,0,0.2086544975,0.2086544975,0.0551872203
Sudeste,417,0,0.164589924801,0,0.2774046089,0.2774046089,0.0986505645
Sudeste,418,0,0.383707502959,0,0.6467116984,0.6467116984,0.3321239485
Sudeste,419,0,0.226305314236,0,0.3814215072,0.3814215072,0.1644093272
Sudeste,420,0,0.130374802493,0,0.2197374544,0.2197374544,0.0621937889
Sudeste,421,0,0.0808180959492,0,0.1362131511,0.1362131511,0.0093903029
Sudeste,422,0,0.139035568786,0,0.2343345599,0.2343345599,0.0714219779
Sudeste,423,0,0.147888601887,0,0.2492557173,0.2492557173,0.0808550303
Sudeste,424,0,0.164185596166,0,0.2767231418,0.2767231418,0.0982197458
Sudeste,425,0,0.230681166498,0,0.3887966949,0.3887966949,0.1690718698
Sudeste,426,11316.9080772,0.264924914822,0.0304377063,0.4465120965,0.4769498028,0.224801654
Sudeste,427,56823.5839653,0.36819826692,0.1528314576,0.6205719844,0.773403442,0.4122175913
Sudeste,428,0,0.369709997517,0,0.6231198988,0.6231198988,0.3172093762
Sudeste,429,0,0.127729945217,0,0.2152797357,0.2152797357,0.05937565
Sudeste,430,7748.43352699,0.164569950331,0.0208400158,0.2773709434,0.2982109592,0.1118041951
Sudeste,431,0,0.104419547883,0,0.1759917193,0.1759917193,0.0345380382
Sudeste,432,3475.65312004,0.344384787873,0.0093480399,0.5804360596,0.5897840995,0.2961347148
Sudeste,433,3841.71894836,0.127591580353,0.0103326025,0.2150465315,0.225379134,0.0657604197
Sudeste,434,2135.00880432,0.107441418742,0.0057422726,0.1810848677,0.1868271403,0.0413881163
Sudeste,435,0,0.0720051837571,0,0.1213596146,0.1213596146,0
Sudeste,436,20579.7120762,0.214192998529,0.0553507395,0.3610070608,0.4163578003,0.1864958097
Sudeste,437,0,0.279170748017,0,0.4705224349,0.4705224349,0.2207383165
Sudeste,438,25558.2566872,0.176068876935,0.0687409232,0.2967515661,0.3654924893,0.1543391124
Sudeste,439,144213.932123,0.147147744364,0.3878746098,0.2480070547,0.6358816645,0.3252772761
Sudeste,440,0,0.438969842465,0,0.7398524401,0.7398524401,0.3910068803
Sudeste,441,0,0.24949568816,0,0.4205072327,0.4205072327,0.1891190521
Sudeste,442,0,0.227201058302,0,0.3829312201,0.3829312201,0.1653637572
Sudeste,443,0,0.396451859807,0,0.6681914052,0.6681914052,0.3457032704
Sudeste,444,0,0.321714183184,0,0.5422263682,0.5422263682,0.2660690465
Sudeste,519,102583.874079,0.485268604215,0.2759073242,0.8178857092,1.0937930334,0.6147656718
Sudeste,520,73952.6989574,0.263232461207,0.1989015474,0.44365958639999997,0.6425611338,0.3294999903
Sudeste,521,0,0.159862288103,0,0.2694365136,0.2694365136,0.0936131899
Sudeste,522,0,0.450083343527,0,0.7585834555,0.7585834555,0.4028484985
Sudeste,523,0,0.267917316554,0,0.4515555768,0.4515555768,0.2087476002
Sudeste,524,0,0.426333425886,0,0.718554659,0.718554659,0.3775425706
Sudeste,525,0,0.475792809558,0,0.8019149315,0.8019149315,0.4302423575
Sudeste,526,0,0.364234781711,0,0.613891812,0.613891812,0.3113754437
Sudeste,527,0,0.295486409214,0,0.4980213211,0.4980213211,0.2381229219
Sudeste,528,197191.838335,0.351368210714,0.5303628174,0.592206122,1.1225689394,0.6329576002
Sudeste,529,0,0.222392704013,0,0.3748270811,0.3748270811,0.1602403767
Sudeste,530,0,0.321266317667,0,0.5414715228,0.5414715228,0.2655918384
Sudeste,531,0,0.569229882982,0,0.9593964714,0.9593964714,0.5298010962
Sudeste,532,0,0.19541626084,0,0.3293602053,0.3293602053,0.1314965327
Sudeste,533,0,0.0908322680031,0,0.1530913257,0.1530913257,0.020060568
Sudeste,534,0,0.19806631743,0,0.3338266871,0.3338266871,0.1343202116
Sudeste,535,78625.8534908,0.364345203572,0.2114703607,0.6140779202,0.8255482809,0.4451831972
Sudeste,536,4009.57268906,0.390719610874,0.0107840582,0.6585301074,0.6693141656,0.3464130717
