OBJECTID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,SUM_Area_S,protected_
25,Pereque,-23.927582999999998,-46.178826000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,24,62831.853071795863798,314159265.358979284763336,16.454606749168299,0.052376640015268
26,Praia Preta,-23.874700000000001,-46.138959000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,25,62831.853071795863798,314159265.358979284763336,37.278768958601901,0.118662007042844
27,Praia da Bertioga,-23.846986000000001,-46.126967999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,26,62831.853071795863798,314159265.358979284763336,53.871990303348099,0.171479871019530
28,Maresias,-23.793693260000001,-45.559764340000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,27,62831.853071795863798,314159265.358979284763336,127.733223039720002,0.406587476876621
29,Canto de Moreira,-23.793056000000000,-45.587394000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,28,62831.853071795863798,314159265.358979284763336,101.764696453610995,0.323927089456770
30,Itaguere,-23.786995000000001,-45.971372000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,29,62831.853071795863798,314159265.358979284763336,47.966920796580098,0.152683450993463
31,Boicucanga,-23.784431000000001,-45.631354999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,30,62831.853071795863798,314159265.358979284763336,84.774473738302603,0.269845530869299
32,Praia de Baleia,-23.775839000000001,-45.683985999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,31,62831.853071795863798,314159265.358979284763336,75.164834131090899,0.239257097972911
33,Barra do Sahy,-23.774384999999999,-45.697569999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,32,62831.853071795863798,314159265.358979284763336,67.820210616349598,0.215878435222510
34,Praia Preta,-23.773009999999999,-45.715814999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,33,62831.853071795863798,314159265.358979284763336,63.313294852575702,0.201532476784442
35,Bananas Point,-23.771605000000001,-45.706209999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,34,62831.853071795863798,314159265.358979284763336,69.025019153884799,0.219713459907071
36,Praia do Juquei,-23.768115000000002,-45.745452999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,35,62831.853071795863798,314159265.358979284763336,64.915415338253695,0.206632184678931
37,Praia da Boracéia,-23.758372999999999,-45.828777000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,36,62831.853071795863798,314159265.358979284763336,46.103563637496400,0.146752200941186
38,Praia Dura,-23.496058000000001,-45.171014000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,37,62831.853071795863798,314159265.358979284763336,99.351194789562101,0.316244675056892
39,Pereque-Acu,-23.424565000000001,-45.062697000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,38,62831.853071795863798,314159265.358979284763336,92.481401862560702,0.294377445009891
40,Itamambuca,-23.406683000000001,-45.008741000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,39,62831.853071795863798,314159265.358979284763336,83.629154819657600,0.266199867522918
41,Praia da Fazenda,-23.361352000000000,-44.859766000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,40,62831.853071795863798,314159265.358979284763336,100.461558341781000,0.319779072016186
42,Aventureiro,-23.184405999999999,-44.315804000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,41,62831.853071795863798,314159265.358979284763336,100.281158555754999,0.319204841662611
43,Praia do Leste,-23.179746000000002,-44.274093999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,42,62831.853071795863798,314159265.358979284763336,138.138094521981003,0.439707211449375
44,Praia do Sul,-23.178656000000000,-44.296756999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,43,62831.853071795863798,314159265.358979284763336,121.902591135066999,0.388027999097124
45,Praia do Meio,-23.066913000000000,-43.549809000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,44,62831.853071795863798,314159265.358979284763336,53.887276598712504,0.171528528808906
46,Restinga a Marambaia,-23.061833000000000,-43.591673000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,45,62831.853071795863798,314159265.358979284763336,52.536089695869499,0.167227567316337
47,Grumari,-23.050469000000000,-43.533907999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,46,62831.853071795863798,314159265.358979284763336,58.189543841271600,0.185223070772019
48,Reserva,-23.022717000000000,-43.440916000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,47,62831.853071795863798,314159265.358979284763336,35.024964944081603,0.111487926049419
49,Barra da Tijuca,-23.020340120000000,-43.372478489999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,48,62831.853071795863798,314159265.358979284763336,8.115399318019181,0.025832118332547
50,Barra da Tijuca,-23.014886109999999,-43.372222219999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,49,62831.853071795863798,314159265.358979284763336,9.988643665818060,0.031794840283970
51,Sao Conrado,-23.000617999999999,-43.264187000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,50,62831.853071795863798,314159265.358979284763336,36.122792010479898,0.114982418134966
52,Bambui,-22.975255000000001,-42.916570000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,51,62831.853071795863798,314159265.358979284763336,17.321462663224800,0.055135928088679
53,Itaipuacu,-22.971149000000000,-43.011260000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,52,62831.853071795863798,314159265.358979284763336,42.174795462559103,0.134246543435119
54,Barra de Marica,-22.962100000000000,-42.809486999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,53,62831.853071795863798,314159265.358979284763336,12.213883981047699,0.038878000198693
55,Camboinhas,-22.961998000000001,-43.059922999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,54,62831.853071795863798,314159265.358979284763336,35.697010749964001,0.113627114289226
56,Pirantininga,-22.955044999999998,-43.088653999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,55,62831.853071795863798,314159265.358979284763336,25.250180629886799,0.080373821224194
57,Jacone,-22.946556000000001,-42.679789000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,56,62831.853071795863798,314159265.358979284763336,61.606695636495303,0.196100202762123
58,Figueira,-22.944991999999999,-42.188828000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,57,62831.853071795863798,314159265.358979284763336,19.014358024385700,0.060524581386001
59,Praia do Fora,-22.944794000000002,-43.155304000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,58,62831.853071795863798,314159265.358979284763336,11.169272282475600,0.035552897889906
60,Laje do Pao de Acucar,-22.938409000000000,-43.151797000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,59,62831.853071795863798,314159265.358979284763336,10.088992214221500,0.032114259634180
61,Canal,-22.937418999999998,-42.487813000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,60,62831.853071795863798,314159265.358979284763336,25.363549640234002,0.080734685991998
62,Praia Seca,-22.936126000000002,-42.361598000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,61,62831.853071795863798,314159265.358979284763336,30.068819721847898,0.095712025833423
63,Caravelas,-22.814850000000000,-41.953901999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,62,62831.853071795863798,314159265.358979284763336,23.263240066454500,0.074049192978193
64,Tucuns,-22.799863999999999,-41.929282000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,63,62831.853071795863798,314159265.358979284763336,26.681888538432300,0.084931089038370
65,Praia Brava,-22.754252000000001,-41.872608999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,64,62831.853071795863798,314159265.358979284763336,19.359328856858699,0.061622657650213
66,Marataizes,-21.044882999999999,-40.827455999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,65,62831.853071795863798,314159265.358979284763336,0.022259973903092,0.000070855697595
67,Ponta do Ubu,-20.793246000000000,-40.579551000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,66,62831.853071795863798,314159265.358979284763336,6.841847429670880,0.021778276766254
68,Ponta dos Castelhanos,-20.755085000000001,-40.560755000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,67,62831.853071795863798,314159265.358979284763336,0.678164263627677,0.002158663895692
69,Maimba,-20.707021999999998,-40.514367999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,68,62831.853071795863798,314159265.358979284763336,0.650091385184970,0.002069305148273
70,Praia do Morro,-20.659787999999999,-40.493842999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,69,62831.853071795863798,314159265.358979284763336,4.509734236524730,0.014354929915473
71,Ponta de Bororo,-20.614518000000000,-40.415382000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,70,62831.853071795863798,314159265.358979284763336,16.997038898486601,0.054103255172387
72,Tropical,-20.559543999999999,-40.391810000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,71,62831.853071795863798,314159265.358979284763336,16.349828661939700,0.052043121005065
73,Dunas de Ule,-20.542100000000001,-40.379860999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,72,62831.853071795863798,314159265.358979284763336,14.719381720264700,0.046853247200732
74,Guarapari - Ule,-20.541319000000001,-40.378385999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,73,62831.853071795863798,314159265.358979284763336,14.503040869104300,0.046164612883635
75,Ponta da Fruta,-20.516836999999999,-40.358133000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,74,62831.853071795863798,314159265.358979284763336,7.905630332768260,0.025164402914346
76,Coral Dois,-20.448948000000001,-40.330300000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,75,62831.853071795863798,314159265.358979284763336,4.143104379564280,0.013187910835067
77,Ponta da Belina,-20.445827000000001,-40.329245000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,76,62831.853071795863798,314159265.358979284763336,4.143104379564280,0.013187910835067
78,Coral Um,-20.437659000000000,-40.326006999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,77,62831.853071795863798,314159265.358979284763336,4.143104379564280,0.013187910835067
79,Barrinha,-20.422540999999999,-40.321933999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,78,62831.853071795863798,314159265.358979284763336,4.173185802533260,0.013283662978282
80,Praia de Camburi,-20.279677000000000,-40.248994000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,79,62831.853071795863798,314159265.358979284763336,13.343071969707999,0.042472317200199
81,Velzyland,-20.244838999999999,-40.216205000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,80,62831.853071795863798,314159265.358979284763336,2.074530366253440,0.006603435247670
82,Ponta da Cacao,-20.219573000000000,-40.196268000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,81,62831.853071795863798,314159265.358979284763336,0.071585381541322,0.000227863346508
83,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,82,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
84,Praia da Baleia,-20.171105000000001,-40.184866000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,83,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
85,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,84,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
86,Xa,-20.107229000000000,-40.171174999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,85,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
87,Nova Almeida,-20.058461999999999,-40.183000999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,86,62831.853071795863798,314159265.358979284763336,11.251792812996801,0.035815568896686
88,Praia Grande,-20.047100000000000,-40.182743000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,87,62831.853071795863798,314159265.358979284763336,16.224877677153600,0.051645389667607
89,Regencia,-19.562811000000000,-39.764263999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,88,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
90,Guriri,-18.910750000000000,-39.738563999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,89,62831.853071795863798,314159265.358979284763336,4.777460762516300,0.015207129915641
91,Milionarios,-14.847631000000000,-39.022942000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,90,62831.853071795863798,314159265.358979284763336,24.773092227768799,0.078855201674416
92,Sul,-14.831120000000000,-39.022562999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,91,62831.853071795863798,314159265.358979284763336,26.565689808813001,0.084561216994372
93,Pedra da Cachorra,-14.821026000000000,-39.023632999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,92,62831.853071795863798,314159265.358979284763336,27.017916767198699,0.086000700110902
94,Jardim Atlantico,-14.815026000000000,-39.023400000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,93,62831.853071795863798,314159265.358979284763336,27.068930250881301,0.086163081072750
95,Baduska,-14.809442000000001,-39.023423000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,94,62831.853071795863798,314159265.358979284763336,27.140407809727900,0.086390601208962
96,Norte,-14.660090000000000,-39.063006999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,95,62831.853071795863798,314159265.358979284763336,6.255507929801930,0.019911900171571
97,Havaizinho,-14.468062000000000,-39.023161000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,96,62831.853071795863798,314159265.358979284763336,42.738737904092503,0.136041627978906
98,Sao Jose,-14.316062000000001,-38.990701000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,97,62831.853071795863798,314159265.358979284763336,13.869107062497299,0.044146738905343
99,Corals,-14.275408000000001,-38.982568999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,98,62831.853071795863798,314159265.358979284763336,6.043810988558090,0.019238047878843
100,Tony,-13.016731999999999,-38.488781000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,99,62831.853071795863798,314159265.358979284763336,17.319466934763899,0.055129575487686
101,Meridien,-13.016598000000000,-38.484878999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,100,62831.853071795863798,314159265.358979284763336,18.022019521564200,0.057365869827112
102,Amaralina,-13.015369000000000,-38.471834000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,101,62831.853071795863798,314159265.358979284763336,19.355758149274799,0.061611291734966
103,Tubao,-13.010683999999999,-38.461410999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,102,62831.853071795863798,314159265.358979284763336,19.437261918350998,0.061870726289548
104,Psiu,-12.995919000000001,-38.439390000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,103,62831.853071795863798,314159265.358979284763336,18.243472629563101,0.058070776963133
105,Alex,-12.973279000000000,-38.406477000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,104,62831.853071795863798,314159265.358979284763336,12.176764887100299,0.038759846452997
106,Terceira Ponte,-12.963839999999999,-38.396822000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,105,62831.853071795863798,314159265.358979284763336,14.578507791702499,0.046404831559063
107,SESC,-12.960485000000000,-38.390998000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,106,62831.853071795863798,314159265.358979284763336,14.083567705222800,0.044829388333112
108,Farol,-12.958147000000000,-38.352812999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,107,62831.853071795863798,314159265.358979284763336,18.044882312595401,0.057438644351221
109,Pedro do Sal,-12.954224000000000,-38.347234000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,108,62831.853071795863798,314159265.358979284763336,22.856492260003300,0.072754474498424
110,Itapoa,-12.952339000000000,-38.369608999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,109,62831.853071795863798,314159265.358979284763336,15.689288951406599,0.049940557804268
111,Seper,-12.952040999999999,-38.343243999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,110,62831.853071795863798,314159265.358979284763336,25.613968181812499,0.081531792966680
112,Corrente,-12.948985000000000,-38.339199999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,111,62831.853071795863798,314159265.358979284763336,28.711857194430799,0.091392679956845
113,Stela Maris,-12.947385000000001,-38.337372000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,112,62831.853071795863798,314159265.358979284763336,30.191852427810399,0.096103651099741
114,Plator,-12.946393000000000,-38.333083999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,113,62831.853071795863798,314159265.358979284763336,31.653736077081199,0.100756971279875
115,Aleluia,-12.926800999999999,-38.312618999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,114,62831.853071795863798,314159265.358979284763336,50.546463869718302,0.160894391613631
116,Ipitanga,-12.920477000000000,-38.309717999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,115,62831.853071795863798,314159265.358979284763336,54.519268841295300,0.173540222596962
117,Vilas,-12.894546000000000,-38.290790999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,116,62831.853071795863798,314159265.358979284763336,68.540225711659104,0.218170314452896
118,Busca Vida,-12.863464000000000,-38.255961999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,117,62831.853071795863798,314159265.358979284763336,89.327707522365102,0.284338924145030
119,Itacimirim,-12.639232000000000,-38.048194000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,118,62831.853071795863798,314159265.358979284763336,125.981422865118006,0.401011323734678
120,Praia do Forte,-12.583304999999999,-38.005077999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,119,62831.853071795863798,314159265.358979284763336,111.930388791018999,0.356285493165767
121,Imbassai,-12.342055000000000,-37.846200000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,120,62831.853071795863798,314159265.358979284763336,93.907863602921793,0.298918013752090
122,Costa do Sauipe,-12.022171000000000,-37.645508000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,121,62831.853071795863798,314159265.358979284763336,71.319066885825706,0.227015640631614
123,Marlin,-11.939802999999999,-37.602476000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,122,62831.853071795863798,314159265.358979284763336,25.097302737897898,0.079887195780204
124,Conde,-11.848141000000000,-37.558169999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,123,62831.853071795863798,314159265.358979284763336,15.349205800399901,0.048858039513369
125,Mangue Seco,-11.483613999999999,-37.364454000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,124,62831.853071795863798,314159265.358979284763336,5.547952635231680,0.017659681718737
126,Mosqueiro,-11.138116000000000,-37.145493000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,125,62831.853071795863798,314159265.358979284763336,7.622450512680460,0.024263013551329
127,Aruana,-11.067069000000000,-37.101289000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,126,62831.853071795863798,314159265.358979284763336,0.421095846307950,0.001340389709108
128,Hawaiizinho,-11.043927999999999,-37.082977999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,127,62831.853071795863798,314159265.358979284763336,1.264794450150620,0.004025965774733
