OBJECTID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,SUM_Area_S,protected_
63,Caravelas,-22.814850000000000,-41.953901999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,62,62831.853071795863798,314159265.358979284763336,120.353723014093006,0.383097798744115
64,Tucuns,-22.799863999999999,-41.929282000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,63,62831.853071795863798,314159265.358979284763336,100.002425369828003,0.318317606375730
65,Praia Brava,-22.754252000000001,-41.872608999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,64,62831.853071795863798,314159265.358979284763336,23.303114888150699,0.074176118477751
66,Marataizes,-21.044882999999999,-40.827455999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,65,62831.853071795863798,314159265.358979284763336,12.876737743500099,0.040987929255520
67,Ponta do Ubu,-20.793246000000000,-40.579551000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,66,62831.853071795863798,314159265.358979284763336,31.252528964920000,0.099479889377793
68,Ponta dos Castelhanos,-20.755085000000001,-40.560755000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,67,62831.853071795863798,314159265.358979284763336,22.799070682157300,0.072571695939337
69,Maimba,-20.707021999999998,-40.514367999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,68,62831.853071795863798,314159265.358979284763336,12.955225412885200,0.041237763266608
70,Praia do Morro,-20.659787999999999,-40.493842999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,69,62831.853071795863798,314159265.358979284763336,35.769480615036002,0.113857793034254
71,Ponta de Bororo,-20.614518000000000,-40.415382000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,70,62831.853071795863798,314159265.358979284763336,106.639142377156006,0.339442932728096
72,Tropical,-20.559543999999999,-40.391810000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,71,62831.853071795863798,314159265.358979284763336,130.484942498814007,0.415346471954960
73,Dunas de Ule,-20.542100000000001,-40.379860999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,72,62831.853071795863798,314159265.358979284763336,120.905911561634994,0.384855469481315
74,Guarapari - Ule,-20.541319000000001,-40.378385999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,73,62831.853071795863798,314159265.358979284763336,120.157813553897995,0.382474199564345
75,Ponta da Fruta,-20.516836999999999,-40.358133000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,74,62831.853071795863798,314159265.358979284763336,92.121378301651006,0.293231454422925
76,Coral Dois,-20.448948000000001,-40.330300000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,75,62831.853071795863798,314159265.358979284763336,29.212005399397601,0.092984701138825
77,Ponta da Belina,-20.445827000000001,-40.329245000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,76,62831.853071795863798,314159265.358979284763336,27.726660330855001,0.088256700941711
78,Coral Um,-20.437659000000000,-40.326006999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,77,62831.853071795863798,314159265.358979284763336,24.364591060370699,0.077554902073412
79,Barrinha,-20.422540999999999,-40.321933999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,78,62831.853071795863798,314159265.358979284763336,17.302272178295500,0.055074842877942
80,Praia de Camburi,-20.279677000000000,-40.248994000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,79,62831.853071795863798,314159265.358979284763336,45.633966662727403,0.145257427345277
81,Velzyland,-20.244838999999999,-40.216205000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,80,62831.853071795863798,314159265.358979284763336,31.358454257077099,0.099817060054698
82,Ponta da Cacao,-20.219573000000000,-40.196268000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,81,62831.853071795863798,314159265.358979284763336,19.517327560194300,0.062125583142972
83,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,82,62831.853071795863798,314159265.358979284763336,17.852940301459601,0.056827673954036
84,Praia da Baleia,-20.171105000000001,-40.184866000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,83,62831.853071795863798,314159265.358979284763336,28.901580124120699,0.091996586798406
85,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,84,62831.853071795863798,314159265.358979284763336,89.770979283778203,0.285749901984269
86,Xa,-20.107229000000000,-40.171174999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,85,62831.853071795863798,314159265.358979284763336,91.839520105835604,0.292334271920625
87,Nova Almeida,-20.058461999999999,-40.183000999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,86,62831.853071795863798,314159265.358979284763336,95.005762930184602,0.302412735851113
88,Praia Grande,-20.047100000000000,-40.182743000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,87,62831.853071795863798,314159265.358979284763336,97.359669795824601,0.309905454116004
89,Regencia,-19.562811000000000,-39.764263999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,88,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
90,Guriri,-18.910750000000000,-39.738563999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,89,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
91,Milionarios,-14.847631000000000,-39.022942000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,90,62831.853071795863798,314159265.358979284763336,3.602011638782350,0.011465559147735
92,Sul,-14.831120000000000,-39.022562999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,91,62831.853071795863798,314159265.358979284763336,9.637310053185059,0.030676510661472
93,Pedra da Cachorra,-14.821026000000000,-39.023632999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,92,62831.853071795863798,314159265.358979284763336,13.785926548987099,0.043881967107462
94,Jardim Atlantico,-14.815026000000000,-39.023400000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,93,62831.853071795863798,314159265.358979284763336,16.345095660397501,0.052028055393243
95,Baduska,-14.809442000000001,-39.023423000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,94,62831.853071795863798,314159265.358979284763336,18.995674167652300,0.060465108822898
96,Norte,-14.660090000000000,-39.063006999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,95,62831.853071795863798,314159265.358979284763336,172.588663840962994,0.549366779438295
97,Havaizinho,-14.468062000000000,-39.023161000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,96,62831.853071795863798,314159265.358979284763336,209.404454040909997,0.666555079321410
98,Sao Jose,-14.316062000000001,-38.990701000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,97,62831.853071795863798,314159265.358979284763336,173.341827227543007,0.551764172956896
99,Corals,-14.275408000000001,-38.982568999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,98,62831.853071795863798,314159265.358979284763336,163.258560514368014,0.519668138158580
100,Tony,-13.016731999999999,-38.488781000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,99,62831.853071795863798,314159265.358979284763336,46.362188070383901,0.147575428079154
101,Meridien,-13.016598000000000,-38.484878999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,100,62831.853071795863798,314159265.358979284763336,41.863415211065103,0.133255389310989
102,Amaralina,-13.015369000000000,-38.471834000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,101,62831.853071795863798,314159265.358979284763336,28.156691949280699,0.089625534096876
103,Tubao,-13.010683999999999,-38.461410999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,102,62831.853071795863798,314159265.358979284763336,20.418944839381201,0.064995520078165
104,Psiu,-12.995919000000001,-38.439390000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,103,62831.853071795863798,314159265.358979284763336,6.960609636390070,0.022156308611291
105,Alex,-12.973279000000000,-38.406477000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,104,62831.853071795863798,314159265.358979284763336,13.146114303559200,0.041845381477250
106,Terceira Ponte,-12.963839999999999,-38.396822000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,105,62831.853071795863798,314159265.358979284763336,19.366336037860599,0.061644962200085
107,SESC,-12.960485000000000,-38.390998000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,106,62831.853071795863798,314159265.358979284763336,23.048363701089500,0.073365220264164
108,Farol,-12.958147000000000,-38.352812999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,107,62831.853071795863798,314159265.358979284763336,46.415345140177898,0.147744632287514
109,Pedro do Sal,-12.954224000000000,-38.347234000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,108,62831.853071795863798,314159265.358979284763336,52.098660634296500,0.165835187368309
110,Itapoa,-12.952339000000000,-38.369608999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,109,62831.853071795863798,314159265.358979284763336,36.337988626341300,0.115667410237986
111,Seper,-12.952040999999999,-38.343243999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,110,62831.853071795863798,314159265.358979284763336,56.172412377884200,0.178802341906733
112,Corrente,-12.948985000000000,-38.339199999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,111,62831.853071795863798,314159265.358979284763336,60.810061994960598,0.193564439124452
113,Stela Maris,-12.947385000000001,-38.337372000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,112,62831.853071795863798,314159265.358979284763336,63.072261819389702,0.200765244810842
114,Plator,-12.946393000000000,-38.333083999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,113,62831.853071795863798,314159265.358979284763336,67.393431282614102,0.214519954411040
115,Aleluia,-12.926800999999999,-38.312618999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,114,62831.853071795863798,314159265.358979284763336,95.721763665247593,0.304691836975967
116,Ipitanga,-12.920477000000000,-38.309717999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,115,62831.853071795863798,314159265.358979284763336,101.182682535230995,0.322074481615600
117,Vilas,-12.894546000000000,-38.290790999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,116,62831.853071795863798,314159265.358979284763336,131.854597797407990,0.419706220177025
118,Busca Vida,-12.863464000000000,-38.255961999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,117,62831.853071795863798,314159265.358979284763336,161.181895761303991,0.513057908946683
119,Itacimirim,-12.639232000000000,-38.048194000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,118,62831.853071795863798,314159265.358979284763336,206.182839478401007,0.656300361674207
120,Praia do Forte,-12.583304999999999,-38.005077999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,119,62831.853071795863798,314159265.358979284763336,245.931089551626002,0.782822971242338
121,Imbassai,-12.342055000000000,-37.846200000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,120,62831.853071795863798,314159265.358979284763336,301.540390439534008,0.959832873606240
122,Costa do Sauipe,-12.022171000000000,-37.645508000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,121,62831.853071795863798,314159265.358979284763336,302.531086807189979,0.962986358086552
123,Marlin,-11.939802999999999,-37.602476000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,122,62831.853071795863798,314159265.358979284763336,300.657966480292998,0.957024030905921
124,Conde,-11.848141000000000,-37.558169999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,123,62831.853071795863798,314159265.358979284763336,299.697999438800025,0.953968360908743
125,Mangue Seco,-11.483613999999999,-37.364454000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,124,62831.853071795863798,314159265.358979284763336,184.615607832818000,0.587649731170157
126,Mosqueiro,-11.138116000000000,-37.145493000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,125,62831.853071795863798,314159265.358979284763336,7.622456648958110,0.024263033083707
127,Aruana,-11.067069000000000,-37.101289000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,126,62831.853071795863798,314159265.358979284763336,0.384076606535296,0.001222553809121
128,Hawaiizinho,-11.043927999999999,-37.082977999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,127,62831.853071795863798,314159265.358979284763336,1.524072672883950,0.004851273990415
