nm_regiao,id,sum_1km,hab_1km,normalized_carbon,normalized_cp,climate_added,climate_index
Sul,279,0,0.193612452117,0,0.2931438391,0.2931438391,0.1644054647
Sul,280,0,0.148060183961,0,0.2241742732,0.2241742732,0.1257248854
Sul,281,0,0.223972907173,0,0.3391118554,0.3391118554,0.1901859591
Sul,282,0,0.220576422828,0,0.3339693222,0.3339693222,0.187301844
Sul,283,0,0.198165595086,0,0.3000376406,0.3000376406,0.1682717532
Sul,284,0,0.147019479941,0,0.2225985689,0.2225985689,0.1248411745
Sul,285,0,0.159490350658,0,0.2414804068,0.2414804068,0.135430779
Sul,286,0,0.177638173014,0,0.268957577,0.268957577,0.1508409509
Sul,287,0,0.171846557317,0,0.2601886345,0.2601886345,0.1459230168
Sul,288,0,0.176574687756,0,0.2673473802,0.2673473802,0.1499378954
Sul,289,0,0.181619034001,0,0.2749849005,0.2749849005,0.1542212877
Sul,290,0,0.222400594547,0,0.3367312556,0.3367312556,0.1888508342
Sul,291,0,0.529535364274,0,0.8017564362,0.8017564362,0.449653453
Sul,292,0,0.310947921103,0,0.4707985791,0.4707985791,0.2640405455
Sul,293,0,0.215723645645,0,0.3266218519,0.3266218519,0.183181122
Sul,294,0,0,0,0,0,0
Sul,295,0,0,0,0,0,0
Sul,296,0,0.523512069998,0,0.7926367149,0.7926367149,0.4445387898
Sul,297,0,0.553379770778,0,0.8378586641,0.8378586641,0.4699008632
Sul,298,0,0.604578971075,0,0.9153781106,0.9153781106,0.5133765189
Sul,299,0,0.422212054514,0,0.6392608596,0.6392608596,0.3585201689
Sul,300,0,0.422212054514,0,0.6392608596,0.6392608596,0.3585201689
Sul,301,0,0.572683889988,0,0.8670865549,0.8670865549,0.4862929013
Sul,302,0,0,0,0,0,0
Sul,303,0,0.51240946619,0,0.7758265363,0.7758265363,0.4351110453
Sul,304,27.5590457916,0.522128817682,0.0020734054,0.7905423667,0.7926157721,0.4445270443
Sul,305,0,0.548714495304,0,0.8307950855,0.8307950855,0.4659393578
Sul,306,0,0.462046115689,0,0.6995726293,0.6995726293,0.392345149
Sul,307,0,0,0,0,0,0
Sul,308,0,0,0,0,0,0
Sul,309,28.3032283783,0.127050070286,0.002129394,0.1923633782,0.1944927722,0.1090784466
Sul,310,2980.0980854,0.658068719297,0.2242077452,0.9963656193,1.2205733645,0.6845408446
Sul,311,0,0.660469115451,0,0.9999999999,0.9999999999,0.5608354766
Sul,312,0,0.601159803883,0,0.9102012339,0.9102012339,0.5104731428
Sul,313,902.159492493,0.522388778481,0.0678739893,0.7909359669,0.8588099562,0.4816510911
Sul,314,0,0.459782246218,0,0.6961449603,0.6961449603,0.3904227906
Sul,315,0,0.433729759835,0,0.6566995332,0.6566995332,0.3683003957
Sul,316,0,0.151003796664,0,0.2286311246,0.2286311246,0.1282244457
Sul,317,0,0.141818405481,0,0.2147237504,0.2147237504,0.1204246969
Sul,318,8687.15511131,0.469891988393,0.6535783065,0.7114518717,1.3650301782,0.7655573506
Sul,319,618.674873352,0.282116459509,0.0465460177,0.4271455741,0.4736915918,0.2656630497
Sul,320,0,0,0,0,0,0
Sul,321,13291.6821518,0.517183053504,1,0.7830541071,1.7830541071,1
Sul,322,2291.25344467,0.481750678758,0.1723825035,0.7294068223,0.9017893258,0.5057554463
Sul,323,0,0.0971583003734,0,0.1471049866,0.1471049866,0.0825016953
Sul,324,0,0,0,0,0,0
Sul,325,0,0,0,0,0,0
Sul,326,0,0,0,0,0,0
Sul,327,0,0.4684536814,0,0.7092741665,0.7092741665,0.3977861152
Sul,328,0,0,0,0,0,0
Sul,512,0,0,0,0,0,0
Sul,513,0,0,0,0,0,0
Sul,514,0,0,0,0,0,0
Sul,515,0,0,0,0,0,0
Sul,516,0,0.57360801957,0,0.86848575669999994,0.86848575669999994,0.4870776233
Sul,517,0,0.0892288133416,0,0.1350991458,0.1350991458,0.0757683938
Sul,518,2805.48804665,0,0.2110709551,0,0.2110709551,0.1183760797
