nm_regiao,id,sum_1km,hab_1km,normalized_carbon,normalized_cp,climate_added,climate_index
Sudeste,9,0,0,0,0,0,0
Sudeste,10,0,0,0,0,0,0
Sudeste,11,0,0,0,0,0,0
Sudeste,12,4630.60724449,0.443050860149,0.7398404602,0.6098745229,1.3497149831,0.8635124218
Sudeste,13,0,0.296024897962,0,0.4074883036,0.4074883036,0.2607003822
Sudeste,14,0,0,0,0,0,0
Sudeste,15,0,0.190242081196,0,0.2618746716,0.2618746716,0.1675405806
Sudeste,16,0,0.227661717418,0,0.3133840689,0.3133840689,0.2004949487
Sudeste,17,0,0.414012496628,0,0.5699022315,0.5699022315,0.3646085746
Sudeste,18,0,0.165611204667,0,0.2279694354,0.2279694354,0.1458488953
Sudeste,19,0,0.399017029628,0,0.549260463,0.549260463,0.3514025098
Sudeste,20,0,0,0,0,0,0
Sudeste,21,0,0.317894497133,0,0.437592548,0.437592548,0.2799602921
Sudeste,22,0,0.321036039889,0,0.441916988,0.441916988,0.2827269559
Sudeste,23,0,0.212494565744,0,0.2925059707,0.2925059707,0.1871376863
Sudeste,24,0,0,0,0,0,0
Sudeste,25,0,0.469486962291,0,0.6462647134,0.6462647134,0.4134632976
Sudeste,26,0,0.436811067342,0,0.6012852367,0.6012852367,0.3846866023
Sudeste,27,0,0.720353179229,0,0.9915905622,0.9915905622,0.6343937635
Sudeste,28,0,0.542101984804,0,0.7462217526,0.7462217526,0.4774132027
Sudeste,29,0,0.409327970669,0,0.5634538228,0.5634538228,0.360483051
Sudeste,30,0,0.684110256495,0,0.94170095089999994,0.94170095089999994,0.6024756922
Sudeste,31,0,0.155618429415,0,0.2142140416,0.2142140416,0.1370485533
Sudeste,32,2569.11313057,0.487670726708,0.4104718324,0.6712952813,1.0817671137,0.6920863678
Sudeste,33,2361.82673073,0.542756702684,0.3773533109,0.7471229939,1.1244763048,0.7194105936
Sudeste,34,0,0.404082692414,0,0.5562335195,0.5562335195,0.3558636894
Sudeste,35,0,0.473634001394,0,0.6519732532,0.6519732532,0.4171154724
Sudeste,36,0,0.555871168971,0,0.7651755012,0.7651755012,0.4895393164
Sudeste,37,0,0.465476662668,0,0.6407444,0.6407444,0.4099315452
Sudeste,38,0,0.262982616776,0,0.3620044838,0.3620044838,0.2316010213
Sudeste,39,0,0.421326893609,0,0.5799707468,0.5799707468,0.3710501479
Sudeste,40,0,0.433723397048,0,0.5970349539,0.5970349539,0.3819673823
Sudeste,41,0,0.392118682266,0,0.5397646541,0.5397646541,0.3453273391
Sudeste,42,0,0.381340540162,0,0.5249281762,0.5249281762,0.3358353477
Sudeste,43,0,0.258929755083,0,0.3564255824,0.3564255824,0.2280317857
Sudeste,44,0,0.461433643959,0,0.6351790478,0.6351790478,0.4063709781
Sudeste,45,0,0.513055315707,0,0.7062380283,0.7062380283,0.4518326594
Sudeste,46,0,0.294727158418,0,0.4057019211,0.4057019211,0.2595575013
Sudeste,47,0,0,0,0,0,0
Sudeste,48,0,0.142369598951,0,0.1959765775,0.1959765775,0.1253806998
Sudeste,49,0,0.606565524448,0,0.8349579994,0.8349579994,0.5341843376
