id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci
0,1,0.1777858386,0,0,0,0.2016260179,1.3794118565,0.2472544794
1,1,0.2500937936,0,0,0,0.1416728108,1.3917666044,0.2517012065
2,0.7800561664,0.1629384328,0,0,0.1381204587,0.2028915415,1.2840065994,0.2129161709
3,0.6969679244,0.4197212589,0,0,0.0380123606,0,1.1547015439,0.1663766298
4,0.9527214968,0.1998277284,0,0.0833337555,0.1352404098,0.2672943497,1.6384177402,0.3404760084
5,1,0.3106355337,0,0,0,0,1.3106355337,0.2225004704
6,0.6997752172,0.2207121713,0.0941176471,0.2239045756,0,0.0834392813,1.3219488925,0.2265723803
7,0.6370429129,0.2001795861,0,0.1565905956,0.2895572976,0,1.2833703922,0.2126871869
8,0.6747164448,0.4040398685,0.0941176471,0.1506316806,0.0609650529,0,1.3844706939,0.2490752587
9,0.8626486535,0.2891348476,0,0,0,0.2045463658,1.3563298669,0.238946798
10,0.9845166916,0.2806414085,0,0,0,0.2084062724,1.4735643725,0.2811419007
11,0.7401056827,0.3072710275,0,0,0,0.2170378563,1.2644145665,0.2058645965
12,0.6781336569,0.4325731744,0,0.0445862583,0.4541660038,0.106924713,1.7163838064,0.3685375944
13,0.7860219064,0.3446598032,0,0.0445862583,0.2022572404,0.2163739086,1.5938991169,0.3244528429
14,1,0.3238745338,0,0,0,0.2180410355,1.5419155693,0.3057428981
15,0.8269811239,0.5222666613,0.0941176471,0.0799625089,0.1299817637,0.1293354928,1.7826451977,0.392386428
16,0.8168611383,0.5573728511,0.0941176471,0.0799625089,0.1555485063,0.1007934505,1.8046561022,0.4003086039
17,0.8523693131,0.5136049319,0,0.0799625089,0.2828715612,0.1311517252,1.8599600403,0.4202136253
18,0.807659871,0.4524676712,0,0.0416878806,0.1131528647,0.4324978861,1.8474661736,0.4157168265
19,0.7383339329,0.5309809551,0,0.0799625089,0.2726259981,0.085965118,1.707868513,0.3654727657
20,1,0.6029312126,0,0,0,0,1.6029312126,0.3277036794
21,0.6349459044,0.3559944203,0,0.0799625089,0.2171995131,0.1316844949,1.4197868416,0.2617862645
22,0.6150281375,0.325377035,0,0.0799625089,0.2193459534,0.1466221711,1.3863358059,0.2497465508
23,0.5104212599,0.332786784,0,0.1756541248,0.1451856407,0,1.1640478094,0.1697405424
24,0.5828790134,0.332786784,0,0.2644849024,0,0,1.1801506998,0.1755363029
25,0.7305372751,0.4548898597,0,0.0799625089,0.320774158,0.1557985241,1.7419623258,0.3777438281
26,0.8605415481,0.5973198314,0,0.0799625089,0.2984485483,0.3372251838,2.1734976205,0.5330622301
27,0.6760347367,0.3324044852,0.0941176471,0,0.4921769997,0.1564413335,1.7511752022,0.3810597312
28,0.7406417193,0.1699467983,0,0.1347538382,0.3703879377,0.1444051653,1.5601354588,0.31230061
29,0.9575748837,0.3276532209,0,0.1347538382,0.2796708869,0.2743994758,1.9740523055,0.4612777712
30,0.9849976642,0.3677366358,0,0,0.4674142396,0.1933078337,2.0134563733,0.4754601033
31,0.7807841549,0.4428104422,0,0.1347538382,0.1063253608,0.2163788812,1.6810526773,0.3558211965
32,0.7770607524,0.4784796481,0,0.1347538382,0.4172265794,0.1148169391,1.9223377572,0.4426646448
33,0.783226217,0.5016054606,0,0.1347538382,0.4480839871,0.108336568,1.9760060709,0.4619809715
34,0.7806641697,0.4707350624,0,0.1347538382,0.2760870819,0.1786856108,1.840925763,0.4133627986
35,0.7974949532,0.549055757,0,0.1347538382,0.3236075976,0.2221771701,2.0270893161,0.480366879
36,0.7899334208,0.4533556527,0.0941176471,0.1347538382,0.3797956503,0.1761964847,2.0281526938,0.4807496104
37,0.7320591185,0.4365988953,0.0941176471,0.1347538382,0.3180341447,0.1088130547,1.8243766985,0.4074064509
38,0.8313019879,0.3358995605,0,0.1347538382,0.1796812995,0.1406027152,1.6222394013,0.3346530924
39,0.7794139586,0.4395257901,0,0.1812881753,0.2878690792,0.110179724,1.7982767272,0.398012536
40,0.6108109666,0.3506508502,0,0.1812881753,0.296338916,0.0919589592,1.5310478673,0.3018313893
41,0.798282902,0.4911331603,0.0941176471,0.1812881753,0.2679127436,0.0829667008,1.9157013291,0.4402760582
42,0.896775463,0.4466636793,0,0.1812881753,0.2605486425,0.361557798,2.1468337581,0.5234653592
43,0.9238794061,0.2573078154,0,0.1338499346,0.1769122059,0.6896702368,2.1816195988,0.5359854967
44,0.9541858036,0.2330164504,0,0.1338499346,0.3152717764,0.6530193015,2.2893432665,0.5747574537
45,0.9547856922,0.1612365498,0.0941176471,0.1338499346,0.3505419748,0.6376498435,2.332181642,0.5901758636
46,0.5955520267,0.5489551812,0.0941176471,0.1540441549,0.2013705676,0.3448236363,1.9388632138,0.4486124955
47,1,0.5117788763,0,0,0,0,1.5117788763,0.2948960843
48,0.5395393323,0.6132521493,0.0941176471,0.1540441549,0.0972731767,0.4828024727,1.981028933,0.4637888025
49,0.4817233754,0.4201571361,0.0941176471,0.1540441549,0.4144322654,0.1485301746,1.7130047535,0.367321404
50,1,0.5269266234,0.0941176471,0,0,0,1.6210442705,0.3342229403
51,0.3955361447,0.4753467337,0.0941176471,0.1540441549,0.4247631631,0.0513910601,1.5951989036,0.3249206628
52,0.3406948384,0.4182689904,0,0.1540441549,0.1417443246,0.023929045,1.0786813533,0.1390154043
53,0.6469671031,0.4236252893,0,0.048033817,0,0,1.1186262094,0.1533923771
54,0.7279202699,0.502565131,0,0.048033817,0.1203402852,0.2332335579,1.632093061,0.3381996266
55,0.7315635458,0.4188565472,0,0.048033817,0.4301354419,0,1.6285893519,0.3369385699
56,0.5773163768,0.236914864,0.0941176471,0.1449418632,0.2695775938,0.1332350499,1.4561033948,0.2748573368
57,0.6693839585,0.236914864,0.0941176471,0.1449418632,0.0710238629,0.1277944983,1.344176694,0.2345726219
58,0.493841815,0.2845575616,0,0.048033817,0.1099049498,0.1298527839,1.0661909273,0.1345198438
59,0.7537122565,0.2575183054,0,0.0822986977,0.1546710653,0.3836809096,1.6318812345,0.3381233859
60,0.6182649566,0.5366738242,0.0941176471,0.1540441549,0.1206282944,0.1284276152,1.6521564924,0.345420867
61,0.6950049348,0.5538729418,0.0941176471,0.1540441549,0.1243899218,0,1.6214296004,0.3343616285
62,0.6614531083,0.4215879763,0.1882352941,0.1034978567,0,0,1.3747742354,0.2455853045
63,0.7815921756,0.4283486844,0,0.0296525495,0.4116645387,0.1978803084,1.8491382566,0.4163186434
64,0.8147630005,0.5358499465,0,0.1582633211,0.0961330119,0.477052544,2.082061824,0.5001526119
65,0.7815869691,0.4497588685,0,0.1582633211,0.1019317509,0.3076729853,1.7992138949,0.3983498419
66,0.7554486633,0.2358802287,0,0.1582633211,0.1389179482,0.1950673825,1.4835775438,0.2847458464
67,0.5694617135,0.4066795559,0,0.0293028244,0.2315574343,0,1.2370015281,0.1959980818
68,0.6814630228,0.5678931076,0,0.0267866702,0.1087301234,0.0842135058,1.4690864298,0.2795301973
69,0.8050316139,0.6502166975,0,0.0836151638,0.369217174,0,1.9080806492,0.4375332193
70,0.8067673565,0.6908134641,0,0.0836151638,0.349022439,0,1.9302184234,0.4455010582
71,0.2321396306,0.6200487436,0,0.4389382742,0.250072736,0.0042212164,1.5454206008,0.3070044308
72,0.9720700292,0.4647154682,0,0.0836151638,0.3245228876,0.4125274395,2.2574509883,0.5632787688
73,0.8282334715,0.4210793199,0,0.0836151638,0.1490244089,0.4071666775,1.8891190416,0.4307085478
74,0.7219792461,0.3103571199,0.0941176471,0.0836151638,0.1392864484,0.3507269678,1.7000825931,0.3626704535
75,0.7182024852,0.3097020657,0.0941176471,0.0836151638,0.1392864484,0.3244019608,1.669325771,0.3516004425
76,0.680559797,0.5532838754,0,0.0687224053,0.1167849968,0.0588317956,1.4781828701,0.2828041927
77,0.6036723738,0.6718853703,0.0941176471,0.0687224053,0.073715015,0.0036285979,1.5157414094,0.2963222812
78,0.5729775253,0.6780118424,0.0941176471,0.0687224053,0.073715015,0,1.4875444351,0.2861736119
79,0.5511371641,0.6825090072,0.0941176471,0.0687224053,0.2030564953,0,1.599542719,0.326484091
80,0.5284254652,0.6030496387,0.1882352941,0.0687224053,0.3562414125,0.0708365563,1.8155107721,0.4042154222
81,0.4732823899,0.5797292883,0.1882352941,0.0687224053,0.4445431145,0.1447959302,1.8993084223,0.4343759149
82,0.405353778,0.2826885392,0,0.1230504619,0.1155142632,0.1038932582,1.0305003005,0.1216740553
83,0.730842213,0.3330857791,0.0941176471,0.0488873241,0.2440527172,0.0326757594,1.4836614399,0.2847760423
84,0.7066451777,0.528083234,0,0.0488873241,0.369217174,0,1.6528329098,0.3456643235
85,0.66786384620000006,0.4891327028,0,0.0488873241,0.3780669088,0,1.5839507819,0.3208722331
86,0.8334426487,0.2934741879,0,0.0488873241,0.2095021633,0,1.385306324,0.2493760191
87,0.6823821239,0.2924570991,0.0941176471,0.0488873241,0.1408950319,0.0155306931,1.2742699192,0.20941174
88,0.6703823275,0.3025148176,0.0941176471,0.0488873241,0.1408950319,0.0476282426,1.3044253908,0.2202653127
89,0.6908371278,0.2862643892,0,0.0488873241,0.3113375714,0.056840414,1.3941668265,0.2525650957
90,0.7560400414,0.3765745849,0,0.0484136363,0.4048446995,0.0289104232,1.6147833853,0.3319695194
91,0.9002540407,0.3460500884,0,0.0625841937,0.4041501139,0,1.7130384367,0.3673335273
92,0.9885988108,0.4720823328,0,0.0447769776,0.404498774,0,1.9099568952,0.4382085187
93,0.8087771363,0.5329751531,0,0.0304079071,0.3667514099,0,1.7389116064,0.3766458116
94,0.9059008916,0.4561694217,0,0.0304079071,0.3923921723,0,1.7848703927,0.3931873213
95,0.6504928527,0.4883498456,0.0941176471,0.0304079071,0.3889770251,0,1.6523452776,0.3454888147
96,0.6736441144,0.52759747319999994,0.1882352941,0.0304079071,0.4000975005,0,1.8199822893,0.4058248129
97,0.7052965444,0.5485804671,0.0941176471,0.0304079071,0.3790504599,0,1.7574530256,0.3833192486
98,0.875608065,0.2749158522,0,0.0304079071,0.3923921723,0.0970967005,1.6704206971,0.3519945288
99,0.9975416193,0.1315035314,0,0,0.0948947526,0.0662368556,1.2901767589,0.2151369379
100,0.8577429611,0.6070544995,0,0,0.2407428827,0.1892249128,1.8947652561,0.4327407362
101,0.9576124011,0.5146682937,0,0,0.3150227344,0.0524499182,1.8397533474,0.4129408222
102,0.5885947784,0.4289933503,0.0941176471,0.1761695029,0.2014207436,0,1.4892960223,0.2868040441
103,0.5612107926,0.4099010409,0.0941176471,0.1465592437,0.2139648905,0,1.4257536148,0.2639338286
104,0.4516901702,0.4306765431,0,0.0577284661,0.2738868929,0,1.2139820723,0.1877129076
105,0.5972116927,0.4605714946,0,0.0577284661,0.3183014041,0,1.4338130575,0.2668345873
106,0.405357967,0.34112504850000003,0,0.0577284661,0.3172041287,0,1.1214156103,0.1543963397
107,0.6221586456,0.5480320726,0,0.0577284661,0.5098702109,0.0220538318,1.759843227,0.3841795311
108,0.425415473,0.5480375045,0.0941176471,0.0873387253,0.4437294892,0,1.5986388391,0.3261587661
109,0.4663031629,0.5436070298,0.1882352941,0.0873387253,0.4437294892,0,1.7292137013,0.3731553367
110,0.5480092999,0.5015554473,0.0941176471,0.0873387253,0.3125411186,0.0486956583,1.5922578965,0.323862134
111,0.5315362875,0.3916815881,0.1882352941,0.0873387253,0.3256926037,0.1182124629,1.6426969616,0.3420161879
112,0.3899261324,0.5930445217,0,0.0577284661,0.2811269183,0.0019475276,1.3237735661,0.2272291177
113,0.553448876,0.3373006788,0.2823529412,0.0577284661,0.3336493568,0.1535483008,1.7180286197,0.3691295965
114,0.5341395413,0.2737607229,0.2823529412,0.0577284661,0.3382805249,0.1988884113,1.6851506077,0.3572961257
115,0.494592231,0.2444795186,0.2823529412,0.0577284661,0.3382805249,0.2183600936,1.6357937754,0.3395315896
116,0.5093865016,0.2289501283,0.1882352941,0.0577284661,0.3423477942,0.228269977,1.5549181613,0.3104227976
117,0.6112173811,0.2266195578,0.0941176471,0.0577284661,0.3461639489,0.2461962664,1.5820432674,0.3201856795
118,0.5448950063,0.2593404248,0.0941176471,0.0577284661,0.38393487,0.2253110964,1.5653275107,0.3141693359
119,0.6307261061,0.3551614095,0,0.0998874406,0.4251758583,0.2648396972,1.7757905117,0.3899192859
120,0.7459042562,0,0,0.0214103462,0.5400356065,0.2700043227,1.5773545316,0.3184981074
121,0.7882798656,0.3237851682,0,0.0214103462,0.3398017302,0.6100995849,2.0833766951,0.500625861
122,0.8890960124,0.3133091032,0,0,0.5270915393,0.252612889,1.9821095439,0.4641777366
123,0.9822268742,0.2554687672,0,0,0.1546710653,0.2763838223,1.668750529,0.3513934011
124,0.9562930342,0.3737832068,0,0,0.1546710653,0.292542503,1.7772898093,0.3904589139
125,0.8731523971,0.2998156547,0,0,0.1546710653,0.3023184325,1.6299575496,0.3374310123
126,0.9683033589,0.2576751714,0,0,0,0.2791862975,1.5051648278,0.2925155526
127,0.9500891793,0.2773202631,0,0,0.3932433165,0.2611491925,1.8818019514,0.428074977
128,0.8293969176,0.4347859009,0,0.0758773275,0.5301356737,0,1.8701958197,0.4238976922
129,0.6966277516,0.1995773925,0,0.0758773275,0.0773355326,0,1.0494180042,0.1284829248
130,0.9031556733,0.3152067546,0,0.0758773275,0,0,1.2942397554,0.2165992936
131,0.8467177665,0.4071601961,0,0.0758773275,0.3771614846,0,1.7069167747,0.3651302156
132,0.7846894071,0.3803835432,0,0.025634809,0.503720022,0,1.6944277813,0.3606351707
