OID_,id,COUNT,AREA,MEAN
50,58,139.000000000000000,175681473.440549641847610,0.466545414581573
51,59,62.000000000000000,78361520.527439400553703,0.584846744854604
52,60,129.000000000000000,163042518.516769081354141,0.751375326814578
53,61,140.000000000000000,176945368.932927697896957,0.752509850689343
54,62,122.000000000000000,154195250.070122689008713,0.621511250734329
55,63,118.000000000000000,149139668.100610464811325,0.628957666582980
56,64,142.000000000000000,179473159.917683780193329,0.568169233979473
57,65,117.000000000000000,147875772.608232408761978,0.543688425268882
58,66,47.000000000000000,59403088.141768582165241,0.584794197310793
59,67,127.000000000000000,160514727.532012969255447,0.593566589233444
60,68,111.000000000000000,140292399.653964102268219,0.525569431685113
61,69,140.000000000000000,176945368.932927697896957,0.501181711682252
62,70,129.000000000000000,163042518.516769081354141,0.547282931185508
63,71,157.000000000000000,198431592.303354620933533,0.535756198463926
64,72,105.000000000000000,132709026.699695765972137,0.531441940154348
65,73,130.000000000000000,164306414.009147137403488,0.497231680498673
66,74,130.000000000000000,164306414.009147137403488,0.499729150189803
67,75,128.000000000000000,161778623.024391025304794,0.500999999814667
68,76,117.000000000000000,147875772.608232408761978,0.543221081041882
69,77,124.000000000000000,156723041.054878801107407,0.618013203144074
70,78,123.000000000000000,155459145.562500745058060,0.625045293472647
71,79,121.000000000000000,152931354.577744632959366,0.644111507933987
72,80,124.000000000000000,156723041.054878801107407,0.670747567328714
73,81,128.000000000000000,161778623.024391025304794,0.681859372882172
74,82,138.000000000000000,174417577.948171585798264,0.734106015899907
75,83,117.000000000000000,147875772.608232408761978,0.761013921000000
76,84,115.000000000000000,145347981.623476326465607,0.772229972870453
77,85,116.000000000000000,146611877.115854352712631,0.764803565524775
78,86,122.000000000000000,154195250.070122689008713,0.711243235674061
79,87,117.000000000000000,147875772.608232408761978,0.580652372959333
80,88,118.000000000000000,149139668.100610464811325,0.574809169870312
81,89,155.000000000000000,195903801.318598508834839,0.458017576702180
82,90,161.000000000000000,203487174.272866845130920,0.438042739348382
83,91,118.000000000000000,149139668.100610464811325,0.265790912906750
84,92,127.000000000000000,160514727.532012969255447,0.288559163649251
85,329,145.000000000000000,183264846.394817948341370,0.323789019323885
86,330,131.000000000000000,165570309.501525193452835,0.435770470677441
87,332,111.000000000000000,140292399.653964102268219,0.722494346869959
88,333,122.000000000000000,154195250.070122689008713,0.702763378375866
89,334,135.000000000000000,170625891.471037417650223,0.680133085780674
90,335,171.000000000000000,216126129.196647375822067,0.711682223959973
91,336,186.000000000000000,235084561.582318216562271,0.699529667695363
92,337,187.000000000000000,236348457.074696272611618,0.703725774976659
93,338,118.000000000000000,149139668.100610464811325,0.546096382504803
94,339,144.000000000000000,182000950.902439892292023,0.102099631543120
95,340,150.000000000000000,189584323.856708228588104,0.427989818354448
96,341,135.000000000000000,170625891.471037417650223,0.436557225275923
97,342,137.000000000000000,173153682.455793529748917,0.432602073698148
98,343,147.000000000000000,185792637.379574060440063,0.413734308108181
99,344,180.000000000000000,227501188.628049880266190,0.121171334817579
100,345,170.000000000000000,214862233.704269319772720,0.403469940494089
101,346,124.000000000000000,156723041.054878801107407,0.302305206596371
102,347,178.000000000000000,224973397.643293768167496,0.355771295517013
103,348,129.000000000000000,163042518.516769081354141,0.412310404486434
104,349,151.000000000000000,190848219.349086284637451,0.295307952589941
105,350,130.000000000000000,164306414.009147137403488,0.381563928436775
106,351,161.000000000000000,203487174.272866845130920,0.295366612329547
107,352,142.000000000000000,179473159.917683780193329,0.325591747859709
108,353,139.000000000000000,175681473.440549641847610,0.334123637461063
109,354,130.000000000000000,164306414.009147137403488,0.316346245574263
110,355,135.000000000000000,170625891.471037417650223,0.311614052488224
111,356,160.000000000000000,202223278.780488789081573,0.336501367035817
112,357,99.000000000000000,125125653.745427429676056,0.338084286896070
113,358,175.000000000000000,221181711.166159600019455,0.270733076231055
114,359,180.000000000000000,227501188.628049880266190,0.276812799929596
115,360,154.000000000000000,194639905.826220452785492,0.367539292121459
116,361,135.000000000000000,170625891.471037417650223,0.434939532886751
117,362,134.000000000000000,169361995.978659361600876,0.446435912522017
118,363,141.000000000000000,178209264.425305724143982,0.453189694446698
119,364,132.000000000000000,166834204.993903249502182,0.459018019732012
120,365,97.000000000000000,122597862.760671317577362,0.483174556315416
121,366,160.000000000000000,202223278.780488789081573,0.350830697809579
122,367,142.000000000000000,179473159.917683780193329,0.272496803178334
123,368,129.000000000000000,163042518.516769081354141,0.184517456702310
124,369,133.000000000000000,168098100.486281305551529,0.133534600815089
125,370,149.000000000000000,188320428.364330172538757,0.243949519782858
126,371,163.000000000000000,206014965.257622957229614,0.232916759864136
127,372,116.000000000000000,146611877.115854352712631,0.126920328571879
128,373,113.000000000000000,142820190.638720214366913,0.141047164966511
129,374,75.000000000000000,94792161.928354114294052,0.159164994433522
130,375,106.000000000000000,133972922.192073822021484,0.540017871783589
131,376,50.000000000000000,63194774.618902742862701,0.412909314930439
132,377,126.000000000000000,159250832.039634913206100,0.567935666276349
133,378,133.000000000000000,168098100.486281305551529,0.583674133160061
134,379,136.000000000000000,171889786.963415473699570,0.584353260805502
135,380,130.000000000000000,164306414.009147137403488,0.591318337848553
136,381,129.000000000000000,163042518.516769081354141,0.590746407476506
137,382,127.000000000000000,160514727.532012969255447,0.600573286648811
138,383,133.000000000000000,168098100.486281305551529,0.588499189879661
139,384,131.000000000000000,165570309.501525193452835,0.596593556854561
140,385,135.000000000000000,170625891.471037417650223,0.299800541420916
141,386,133.000000000000000,168098100.486281305551529,0.601227407056586
142,387,136.000000000000000,171889786.963415473699570,0.617399601484923
143,388,116.000000000000000,146611877.115854352712631,0.672805062655745
144,389,114.000000000000000,144084086.131098270416260,0.656636489326494
145,390,117.000000000000000,147875772.608232408761978,0.669279263315038
146,391,135.000000000000000,170625891.471037417650223,0.738916271483456
147,392,129.000000000000000,163042518.516769081354141,0.648552085078040
148,393,126.000000000000000,159250832.039634913206100,0.665967561541096
149,394,128.000000000000000,161778623.024391025304794,0.676719253533520
150,395,100.000000000000000,126389549.237805485725403,0.704534183293581
151,396,98.000000000000000,123861758.253049373626709,0.710469568110242
152,397,128.000000000000000,161778623.024391025304794,0.684933222015388
153,398,111.000000000000000,140292399.653964102268219,0.702369504280992
154,399,96.000000000000000,121333967.268293261528015,0.713571811250100
155,400,100.000000000000000,126389549.237805485725403,0.718866434842348
156,401,103.000000000000000,130181235.714939653873444,0.714880457780894
157,402,55.000000000000000,69514252.080793023109436,0.569363521649079
158,403,116.000000000000000,146611877.115854352712631,0.668692481415025
159,404,64.000000000000000,80889311.512195512652397,0.588639721448999
160,405,123.000000000000000,155459145.562500745058060,0.669239894403675
161,406,128.000000000000000,161778623.024391025304794,0.671615734696388
162,407,129.000000000000000,163042518.516769081354141,0.675076956434768
163,408,116.000000000000000,146611877.115854352712631,0.737103517713218
164,409,124.000000000000000,156723041.054878801107407,0.469375206818504
165,410,124.000000000000000,156723041.054878801107407,0.712072859608358
166,411,59.000000000000000,74569834.050305232405663,0.593805837176614
167,412,114.000000000000000,144084086.131098270416260,0.630666276080566
168,413,94.000000000000000,118806176.283537164330482,0.624399093039175
169,414,123.000000000000000,155459145.562500745058060,0.626016865416271
170,415,124.000000000000000,156723041.054878801107407,0.623578242717251
171,416,126.000000000000000,159250832.039634913206100,0.621440344150104
172,417,123.000000000000000,155459145.562500745058060,0.615346528408004
173,418,103.000000000000000,130181235.714939653873444,0.640812216742525
174,419,148.000000000000000,187056532.871952116489410,0.767781778767302
175,420,148.000000000000000,187056532.871952116489410,0.754205106480702
176,421,157.000000000000000,198431592.303354620933533,0.747676892265393
177,422,116.000000000000000,146611877.115854352712631,0.671302127170152
178,423,127.000000000000000,160514727.532012969255447,0.679567123491933
179,424,143.000000000000000,180737055.410061836242676,0.606715619251445
180,425,91.000000000000000,115014489.806402996182442,0.552462573726099
181,426,150.000000000000000,189584323.856708228588104,0.544334573249022
182,427,141.000000000000000,178209264.425305724143982,0.569885170311793
183,428,109.000000000000000,137764608.669207990169525,0.667541422428341
184,429,136.000000000000000,171889786.963415473699570,0.692365829339799
185,430,129.000000000000000,163042518.516769081354141,0.705961246707643
186,431,133.000000000000000,168098100.486281305551529,0.512827941237536
187,432,96.000000000000000,121333967.268293261528015,0.557846751529723
188,433,137.000000000000000,173153682.455793529748917,0.757888017997255
189,434,133.000000000000000,168098100.486281305551529,0.764904863180074
190,435,99.000000000000000,125125653.745427429676056,0.774499522315131
191,436,118.000000000000000,149139668.100610464811325,0.773336476693719
192,437,98.000000000000000,123861758.253049373626709,0.776780599538161
193,438,156.000000000000000,197167696.810976564884186,0.738750445346038
194,439,173.000000000000000,218653920.181403487920761,0.705835997369248
195,440,125.000000000000000,157986936.547256857156754,0.761078156709671
196,441,128.000000000000000,161778623.024391025304794,0.656512693502009
197,442,127.000000000000000,160514727.532012969255447,0.617356025562512
198,443,113.000000000000000,142820190.638720214366913,0.277118971060335
199,444,134.000000000000000,169361995.978659361600876,0.436779551764033
200,519,128.000000000000000,161778623.024391025304794,0.122833398112562
201,520,135.000000000000000,170625891.471037417650223,0.524404031148663
202,521,5.000000000000000,6319477.461890274658799,0.070667763054371
203,522,147.000000000000000,185792637.379574060440063,0.435501596757344
204,523,120.000000000000000,151667459.085366576910019,0.376027971040457
205,524,127.000000000000000,160514727.532012969255447,0.325145226025233
206,525,141.000000000000000,178209264.425305724143982,0.297865284211759
207,526,143.000000000000000,180737055.410061836242676,0.420829322860923
208,527,127.000000000000000,160514727.532012969255447,0.126114624961053
209,528,111.000000000000000,140292399.653964102268219,0.554002283526970
210,529,134.000000000000000,169361995.978659361600876,0.587491181915376
211,530,126.000000000000000,159250832.039634913206100,0.704042925248070
212,531,133.000000000000000,168098100.486281305551529,0.733972280545342
213,532,143.000000000000000,180737055.410061836242676,0.307458808065361
214,533,97.000000000000000,122597862.760671317577362,0.701223010408510
215,534,131.000000000000000,165570309.501525193452835,0.691987663279963
216,535,99.000000000000000,125125653.745427429676056,0.510528587331675
217,536,122.000000000000000,154195250.070122689008713,0.666684316562825
