OBJECTID,id,COUNT,AREA,MEAN
123,465,308.000000000000000,308000000.000000000000000,169.012987012987026
124,466,293.000000000000000,293000000.000000000000000,169.191126279863482
125,467,268.000000000000000,268000000.000000000000000,136.641791044776113
126,468,293.000000000000000,293000000.000000000000000,180.529010238907858
127,469,209.000000000000000,209000000.000000000000000,177.942583732057415
128,470,216.000000000000000,216000000.000000000000000,178.384259259259267
129,471,211.000000000000000,211000000.000000000000000,177.421800947867297
130,472,254.000000000000000,254000000.000000000000000,176.000000000000000
131,473,259.000000000000000,259000000.000000000000000,174.787644787644780
132,474,270.000000000000000,270000000.000000000000000,169.599999999999994
133,475,262.000000000000000,262000000.000000000000000,169.538167938931309
134,476,242.000000000000000,242000000.000000000000000,169.252066115702490
135,477,312.000000000000000,312000000.000000000000000,167.102564102564116
136,478,316.000000000000000,316000000.000000000000000,154.484177215189874
137,479,290.000000000000000,290000000.000000000000000,150.310344827586221
138,480,293.000000000000000,293000000.000000000000000,149.372013651877126
139,481,307.000000000000000,307000000.000000000000000,138.654723127035822
140,482,285.000000000000000,285000000.000000000000000,136.666666666666657
141,483,279.000000000000000,279000000.000000000000000,136.681003584229387
142,484,272.000000000000000,272000000.000000000000000,136.764705882352928
143,485,257.000000000000000,257000000.000000000000000,136.747081712062254
144,486,184.000000000000000,184000000.000000000000000,134.347826086956530
145,487,317.000000000000000,317000000.000000000000000,132.277602523659311
146,488,188.000000000000000,188000000.000000000000000,129.712765957446805
147,489,299.000000000000000,299000000.000000000000000,132.802675585284277
148,490,274.000000000000000,274000000.000000000000000,132.127737226277361
149,491,187.000000000000000,187000000.000000000000000,2.000000000000000
150,492,181.000000000000000,181000000.000000000000000,2.000000000000000
151,493,170.000000000000000,170000000.000000000000000,2.000000000000000
152,494,162.000000000000000,162000000.000000000000000,2.000000000000000
153,495,160.000000000000000,160000000.000000000000000,2.000000000000000
154,496,149.000000000000000,149000000.000000000000000,2.000000000000000
155,497,141.000000000000000,141000000.000000000000000,2.000000000000000
156,498,226.000000000000000,226000000.000000000000000,131.951327433628308
157,499,279.000000000000000,279000000.000000000000000,132.236559139784958
158,500,295.000000000000000,295000000.000000000000000,132.345762711864410
159,501,206.000000000000000,206000000.000000000000000,131.839805825242706
160,502,288.000000000000000,288000000.000000000000000,133.270833333333343
161,503,306.000000000000000,306000000.000000000000000,133.196078431372541
