OBJECTID,id,COUNT,AREA,MEAN
127,469,192.000000000000000,306163876.557538807392120,2212.243001937866211
128,470,200.000000000000000,318920704.747436225414276,2198.471095581054669
129,471,193.000000000000000,307758480.081275999546051,2203.505138337920926
130,472,199.000000000000000,317326101.223699033260345,2095.443970339981206
131,473,194.000000000000000,309353083.605013132095337,2202.186161631161212
132,474,182.000000000000000,290217841.320167005062103,2581.245884486607338
133,475,173.000000000000000,275866409.606532335281372,2633.750695730220286
134,476,171.000000000000000,272677202.559058010578156,2704.055318553545476
135,477,199.000000000000000,317326101.223699033260345,2493.566392754789376
136,478,146.000000000000000,232812114.465628445148468,2251.303600572559844
137,479,195.000000000000000,310947687.128750324249268,2236.506231219952042
138,480,195.000000000000000,310947687.128750324249268,2413.636071464342876
139,481,160.000000000000000,255136563.797948986291885,2924.429383850097565
140,482,194.000000000000000,309353083.605013132095337,2217.577787104341041
141,483,200.000000000000000,318920704.747436225414276,2151.716208496093714
142,484,195.000000000000000,310947687.128750324249268,1943.536756936097845
143,485,197.000000000000000,314136894.176224708557129,1837.740472938808580
144,486,171.000000000000000,272677202.559058010578156,1840.521455106679468
145,487,72.000000000000000,114811453.709077045321465,2300.231950547959968
146,488,90.000000000000000,143514317.136346310377121,2251.636048719617975
147,489,98.000000000000000,156271145.326243758201599,2672.943553691007764
148,490,136.000000000000000,216866079.228256642818451,2762.648913215188259
149,491,196.000000000000000,312542290.652487516403198,2670.975098901865294
150,492,196.000000000000000,312542290.652487516403198,2669.574076749840515
151,493,197.000000000000000,314136894.176224708557129,2660.159195798302790
152,494,194.000000000000000,309353083.605013132095337,2660.099681107039487
153,495,193.000000000000000,307758480.081275999546051,2660.030678230245940
154,496,199.000000000000000,317326101.223699033260345,2660.554115793812798
155,497,193.000000000000000,307758480.081275999546051,2668.237951090916340
156,498,151.000000000000000,240785132.084314376115799,2804.952769298427029
157,499,130.000000000000000,207298458.085833549499512,2720.401119290865608
158,500,134.000000000000000,213676872.180782288312912,2685.438381821361872
159,501,164.000000000000000,261514977.892897725105286,2796.114436451981874
160,502,188.000000000000000,299785462.462590038776398,2526.047333412981970
161,503,132.000000000000000,210487665.133307933807373,2510.707845052083485
162,504,112.000000000000000,178595594.658564299345016,2880.962707519531250
163,505,126.000000000000000,200920043.990884840488434,2906.803393167162540
164,506,156.000000000000000,248758149.703000277280807,3211.231889773637704
165,507,119.000000000000000,189757819.324724555015564,2908.448151917016730
166,508,195.000000000000000,310947687.128750324249268,180.592394863030847
167,509,198.000000000000000,315731497.699961900711060,2067.345398565735650
168,510,175.000000000000000,279055616.654006719589233,189.848299952915738
169,537,177.000000000000000,282244823.701481103897095,1737.557774430614472
170,538,196.000000000000000,312542290.652487516403198,1758.376040244589149
171,539,188.000000000000000,299785462.462590038776398,1699.970186923412484
172,540,194.000000000000000,309353083.605013132095337,1661.099268962427459
173,541,165.000000000000000,263109581.416634887456894,1794.982478841145848
174,542,197.000000000000000,314136894.176224708557129,2201.716058876308580
175,543,195.000000000000000,310947687.128750324249268,2487.200918970352632
176,544,184.000000000000000,293407048.367641329765320,2726.721221923828125
177,545,195.000000000000000,310947687.128750324249268,2667.654894080528720
178,546,151.000000000000000,240785132.084314376115799,1369.200542121533545
179,547,186.000000000000000,296596255.415115714073181,949.279866536458371
180,548,196.000000000000000,312542290.652487516403198,450.379453853685050
