OBJECTID,id,COUNT,AREA,MEAN
70,162,333081.000000000000000,314136505.746242702007294,0.182526172312441
71,163,333102.000000000000000,314156311.338938415050507,0.101872699653560
72,164,333105.000000000000000,314159140.709323465824127,0.078464748352622
73,165,333106.000000000000000,314160083.832785189151764,0.074967127581010
74,166,333093.000000000000000,314147823.227783083915710,0.074753897560141
75,167,333080.000000000000000,314135562.622780978679657,0.114110724150354
76,168,333094.000000000000000,314148766.351244807243347,0.130842945234678
77,169,333091.000000000000000,314145936.980859696865082,0.106025080233330
78,170,333102.000000000000000,314156311.338938415050507,0.098321234937046
79,171,333102.000000000000000,314156311.338938415050507,0.164841399931553
80,172,333103.000000000000000,314157254.462400078773499,0.087051152346271
81,173,333096.000000000000000,314150652.598168194293976,0.089415663952734
82,174,333091.000000000000000,314145936.980859696865082,0.098135344395375
83,175,333106.000000000000000,314160083.832785189151764,0.105086669108332
84,176,333098.000000000000000,314152538.845091581344604,0.088874745570373
85,177,333097.000000000000000,314151595.721629917621613,0.223781661197789
86,178,333104.000000000000000,314158197.585861802101135,0.211981843508334
87,179,333104.000000000000000,314158197.585861802101135,0.000000000000000
88,180,333099.000000000000000,314153481.968553304672241,0.049201588716868
89,181,333102.000000000000000,314156311.338938415050507,0.042692628684307
90,182,333093.000000000000000,314147823.227783083915710,0.072793484102038
91,183,333097.000000000000000,314151595.721629917621613,0.152706268744540
92,184,333112.000000000000000,314165742.573555409908295,0.246061384759480
93,185,333113.000000000000000,314166685.697017073631287,0.253376481854506
94,186,333106.000000000000000,314160083.832785189151764,0.190293780358204
95,187,333113.000000000000000,314166685.697017073631287,0.194012242092023
96,188,333097.000000000000000,314151595.721629917621613,0.159545117488299
97,189,333105.000000000000000,314159140.709323465824127,0.140427192626949
98,190,333086.000000000000000,314141221.363551199436188,0.088640771452418
99,191,333107.000000000000000,314161026.956246912479401,0.067407769875746
100,192,333103.000000000000000,314157254.462400078773499,0.053851211186930
101,193,333091.000000000000000,314145936.980859696865082,0.058437484050905
102,194,333097.000000000000000,314151595.721629917621613,0.117080009726896
103,445,333098.000000000000000,314152538.845091581344604,0.170088082186023
104,446,333109.000000000000000,314162913.203170299530029,0.415764809716940
105,447,333100.000000000000000,314154425.092014968395233,0.393557490243170
106,448,333106.000000000000000,314160083.832785189151764,0.403072895714878
107,449,333119.000000000000000,314172344.437787294387817,0.289584202642299
108,450,333100.000000000000000,314154425.092014968395233,0.295839087361153
109,451,333111.000000000000000,314164799.450093686580658,0.306399368378709
110,452,333101.000000000000000,314155368.215476691722870,0.304790438935938
111,453,333084.000000000000000,314139335.116627812385559,0.341739621236685
112,454,333103.000000000000000,314157254.462400078773499,0.262909670582372
113,455,333104.000000000000000,314158197.585861802101135,0.238640184446899
114,456,333102.000000000000000,314156311.338938415050507,0.082992596862222
115,457,333091.000000000000000,314145936.980859696865082,0.165180085922466
116,458,333103.000000000000000,314157254.462400078773499,0.004172883462473
