id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
0,0,0,0,0,0
1,0,0.1132075472,0,0.1132075472,0.0761151961
2,0,0,0,0,0
3,0,0,0,0,0
4,0.2439265458,0,0,0.2439265458,0.1640042322
5,0.2439265458,0,0,0.2439265458,0.1640042322
6,0.2439265458,0,0,0.2439265458,0.1640042322
7,0.073819029,0.0754716981,0,0.1492907271,0.1003757545
8,0.0597646505,0.0566037736,0,0.1163684241,0.0782404145
9,0,0,0,0,0
10,0,0,0,0,0
11,0.0481357751,0.0188679245,0,0.0670036996,0.0450499976
12,0.0485732457,0,1,1.0485732457,0.7050091637
13,0.0485732457,0,0,0.0485732457,0.0326582654
14,0.0454156896,0,0,0.0454156896,0.0305352797
15,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
16,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
17,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
18,0.0454156896,0,0,0.0454156896,0.0305352797
19,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
20,0.0871129075,0,0,0.0871129075,0.0585704416
21,0.0871129075,0,0,0.0871129075,0.0585704416
22,0.0871129075,0,0,0.0871129075,0.0585704416
23,0.0871129075,0.0754716981,0,0.1625846056,0.1093139056
24,0.0871129075,0.0943396226,0,0.1814525301,0.1219997716
25,0,0,0,0,0
26,0,0,0,0,0
27,0,0,0,0,0
28,0.146803781,0,0,0.146803781,0.098703654
29,0.146803781,0,0,0.146803781,0.098703654
30,0,0,0,0,0
31,0.146803781,0,0,0.146803781,0.098703654
32,0.146803781,0,0,0.146803781,0.098703654
33,0.146803781,0,0,0.146803781,0.098703654
34,0.146803781,0,0,0.146803781,0.098703654
35,0.146803781,0,0,0.146803781,0.098703654
36,0.146803781,0,0,0.146803781,0.098703654
37,0.146803781,0,0,0.146803781,0.098703654
38,0,0,0,0,0
39,0.1974993064,0,0,0.1974993064,0.1327888361
40,0.1974993064,0,1,1.1974993064,0.8051397344
41,0.1974993064,0,0,0.1974993064,0.1327888361
42,0.1974993064,0,0,0.1974993064,0.1327888361
43,0.1458190486,0,0,0.1458190486,0.0980415683
44,0.1458190486,0,0,0.1458190486,0.0980415683
45,0.1458190486,0,0,0.1458190486,0.0980415683
46,0.1678190742,0,0,0.1678190742,0.1128333053
47,0.1678190742,0,0,0.1678190742,0.1128333053
48,0.1678190742,0,0,0.1678190742,0.1128333053
49,0.1678190742,0.0377358491,0,0.2055549233,0.1382050373
50,0.1678190742,0.0566037736,1,1.2244228478,0.8232418016
51,0.1678190742,0.1132075472,1,1.2810266214,0.8612993996
52,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
53,0.0523290917,0,0,0.0523290917,0.0351835118
54,0.0523290917,0,0,0.0523290917,0.0351835118
55,0.0523290917,0,0,0.0523290917,0.0351835118
56,0.0523290917,0,0,0.0523290917,0.0351835118
57,0.1579028384,0,0,0.1579028384,0.1061661152
58,0.0523290917,0,0,0.0523290917,0.0351835118
59,0.0896580027,0,0,0.0896580027,0.0602816387
60,0.1579028384,0.2264150943,1,1.3843179327,0.9307474056
61,0.1579028384,0.3018867925,1,1.4597896309,0.9814908697
62,0.1127528306,0,1,1.1127528306,0.7481603652
63,0.0323041365,0,0,0.0323041365,0.0217197152
64,0.1724155263,0,0,0.1724155263,0.115923734
65,0.1724155263,0,0,0.1724155263,0.115923734
66,0.1724155263,0.1132075472,0,0.2856230735,0.19203893
67,0,0,0,0,0
68,0.0291819849,0,0,0.0291819849,0.0196205338
69,0.0291819849,0,0,0.0291819849,0.0196205338
70,0.0910921897,0.1320754717,0,0.2231676614,0.1500469776
71,0.0910921897,0.3962264151,1,1.4873186048,1
72,0.0910921897,0.0188679245,0,0.1099601142,0.0739317816
73,0.0910921897,0,0,0.0910921897,0.0612459156
74,0.0910921897,0,0,0.0910921897,0.0612459156
75,0.0910921897,0,0,0.0910921897,0.0612459156
76,0.0910921897,0,0,0.0910921897,0.0612459156
77,0.0748676926,0,0,0.0748676926,0.0503373604
78,0.0748676926,0,0,0.0748676926,0.0503373604
79,0.0748676926,0,0,0.0748676926,0.0503373604
80,0.0748676926,0,0,0.0748676926,0.0503373604
81,0.0748676926,0,0,0.0748676926,0.0503373604
82,0.053258921,0.1132075472,1,1.1664664682,0.7842747777
83,0.053258921,0,0,0.053258921,0.0358086834
84,0.053258921,0,0,0.053258921,0.0358086834
85,0.053258921,0,0,0.053258921,0.0358086834
86,0.053258921,0.0377358491,0,0.0909947701,0.0611804154
87,0.053258921,0.0377358491,0,0.0909947701,0.0611804154
88,0.053258921,0,0,0.053258921,0.0358086834
89,0.0204848106,0.0188679245,0,0.0393527351,0.0264588468
90,0.0564692198,0.0188679245,0,0.0753371443,0.0506529966
91,0.0681805905,0,0,0.0681805905,0.0458412813
92,0.0487810195,0,0,0.0487810195,0.0327979623
93,0.0331270396,0,1,1.0331270396,0.6946238931
94,0.0331270396,0,1,1.0331270396,0.6946238931
95,0.0331270396,0,1,1.0331270396,0.6946238931
96,0.0331270396,0,1,1.0331270396,0.6946238931
97,0.0331270396,0,1,1.0331270396,0.6946238931
98,0.0331270396,0,0,0.0331270396,0.0222729948
99,0.0331270396,0,0,0.0331270396,0.0222729948
100,0,0,0,0,0
101,0,0,0,0,0
102,0.0628906546,0.1698113208,0,0.2327019754,0.1564573822
103,0.0628906546,0.1698113208,0,0.2327019754,0.1564573822
104,0.0628906546,0.1698113208,0,0.2327019754,0.1564573822
105,0.0628906546,0.1509433962,0,0.2138340508,0.1437715161
106,0.0628906546,0.0377358491,0,0.1006265037,0.0676563202
107,0.0628906546,0.0188679245,0,0.0817585791,0.0549704541
108,0.0628906546,0.0188679245,0,0.0817585791,0.0549704541
109,0.0628906546,0.0377358491,0,0.1006265037,0.0676563202
110,0.0628906546,0.0377358491,0,0.1006265037,0.0676563202
111,0.0628906546,0.0188679245,0,0.0817585791,0.0549704541
112,0.0628906546,0.0377358491,0,0.1006265037,0.0676563202
113,0.0628906546,0.0188679245,0,0.0817585791,0.0549704541
114,0.1088195643,0.0188679245,1,1.1276874888,0.7582016961
115,0.1088195643,0.0188679245,1,1.1276874888,0.7582016961
116,0.1088195643,0.0188679245,1,1.1276874888,0.7582016961
117,0.1088195643,0.0188679245,1,1.1276874888,0.7582016961
118,0.1088195643,0.0377358491,1,1.1465554134,0.7708875622
119,0.0233248998,0.0377358491,1,1.0610607489,0.7134051477
120,0.0233248998,0.0188679245,0,0.0421928243,0.0283683833
121,0.0233248998,0,0,0.0233248998,0.0156825173
122,0.0233248998,0.0188679245,0,0.0421928243,0.0283683833
123,0,0,0,0,0
124,0,0,0,0,0
125,0,0,0,0,0
126,0,0,0,0,0
127,0,0,0,0,0
128,0.0826624215,0,0,0.0826624215,0.0555781534
129,0.0826624215,0,0,0.0826624215,0.0555781534
130,0.0826624215,0.0377358491,0,0.1203982706,0.0809498854
131,0.0826624215,0.0377358491,1,1.1203982706,0.7533007837
132,0.0279271221,0,0,0.0279271221,0.0187768256
133,0,0,0,0,0
134,0,0,0,0,0
135,0,0,0,0,0
136,0,0,0,0,0
137,0,0,0,0,0
138,0,0,0,0,0
139,0,0,0,0,0
140,0,0,0,0,0
141,0,0.0943396226,0,0.0943396226,0.06342933
142,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
143,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
144,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
145,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
146,0.0513644277,0,0,0.0513644277,0.0345349191
