OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,OBJECTID_1,FID_1,cod_icao,nm_municip,TipoAero,nome,largura_m,num_pista,uf,altitude,extensao,cod_uso,pavimento,GEOCODIGO,Shape_Leng,Shape_Area
430,1,430,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,430,430,308,SBME,Macaé,Nacional,Macaé,30.000000000000000,1,RJ,2.000000000000000,1200.000000000000000,Public,asfalto ou concreto Asfáltico,3302403.000000000000000,62831.853071795863798,314159265.358979284763336
431,1,431,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,431,431,308,SBME,Macaé,Nacional,Macaé,30.000000000000000,1,RJ,2.000000000000000,1200.000000000000000,Public,asfalto ou concreto Asfáltico,3302403.000000000000000,62831.853071795863798,314159265.358979284763336
432,0,432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,432,432,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
433,1,433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,433,433,2074,SNGA,Guarapari,Nacional,Guarapari,30.000000000000000,1,ES,9.000000000000000,1190.000000000000000,Public,asfalto ou concreto Asfáltico,3202405.000000000000000,62831.853071795863798,314159265.358979284763336
434,0,434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,434,434,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
435,0,435,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,10000.000000000000000,435,435,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
436,0,436,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,436,436,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
437,0,437,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,437,437,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
438,0,438,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,438,438,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
439,1,439,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,10000.000000000000000,439,439,303,SBVT,Vitória,Nacional,Goiabeiras,45.000000000000000,1,ES,3.000000000000000,1750.000000000000000,Public,asfalto ou concreto Asfáltico,3205309.000000000000000,62831.853071795863798,314159265.358979284763336
440,1,440,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,440,440,303,SBVT,Vitória,Nacional,Goiabeiras,45.000000000000000,1,ES,3.000000000000000,1750.000000000000000,Public,asfalto ou concreto Asfáltico,3205309.000000000000000,62831.853071795863798,314159265.358979284763336
441,1,441,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,441,441,303,SBVT,Vitória,Nacional,Goiabeiras,45.000000000000000,1,ES,3.000000000000000,1750.000000000000000,Public,asfalto ou concreto Asfáltico,3205309.000000000000000,62831.853071795863798,314159265.358979284763336
442,0,442,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,442,442,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
443,0,443,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,443,443,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
444,0,444,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,444,444,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
445,1,445,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,445,445,302,SNMX,São Mateus,Nacional,São Mateus,30.000000000000000,1,ES,30.000000000000000,1350.000000000000000,Public,asfalto ou concreto Asfáltico,3204906.000000000000000,62831.853071795863798,314159265.358979284763336
446,1,446,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,446,446,183,SBIL,Ilhéus,Nacional,Bahia - Jorge Amado,45.000000000000000,1,BA,4.000000000000000,1577.000000000000000,Public,asfalto ou concreto Asfáltico,2913606.000000000000000,62831.853071795863798,314159265.358979284763336
447,0,447,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,447,447,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
448,0,448,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,10000.000000000000000,448,448,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
449,0,449,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,449,449,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
450,0,450,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,450,450,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
451,0,451,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,451,451,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
452,0,452,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,452,452,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
453,0,453,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,10000.000000000000000,453,453,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
454,0,454,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,454,454,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
455,1,455,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,10000.000000000000000,455,455,2017,SNMR,Maraú,Nacional,Maraú,30.000000000000000,1,BA,20.000000000000000,800.000000000000000,Public,areia,2920700.000000000000000,62831.853071795863798,314159265.358979284763336
456,1,456,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,456,456,2017,SNMR,Maraú,Nacional,Maraú,30.000000000000000,1,BA,20.000000000000000,800.000000000000000,Public,areia,2920700.000000000000000,62831.853071795863798,314159265.358979284763336
457,0,457,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,457,457,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
458,0,458,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,458,458,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
459,0,459,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,10000.000000000000000,459,459,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
460,0,460,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,460,460,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
461,0,461,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,461,461,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
462,0,462,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,462,462,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
463,1,463,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,463,463,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
464,1,464,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,464,464,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
465,0,465,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,465,465,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
466,0,466,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,466,466,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
467,0,467,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,467,467,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
468,1,468,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,10000.000000000000000,468,468,161,SBAR,Aracaju,Nacional,Santa Maria,45.000000000000000,1,SE,7.000000000000000,2200.000000000000000,Public,asfalto ou concreto Asfáltico,2800308.000000000000000,62831.853071795863798,314159265.358979284763336
469,0,469,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,469,469,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
470,0,470,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,470,470,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
471,0,471,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,471,471,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
472,0,472,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,10000.000000000000000,472,472,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
473,0,473,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,473,473,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
474,0,474,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,474,474,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
475,0,475,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,475,475,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
476,0,476,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,476,476,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
477,0,477,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,477,477,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
478,0,478,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,478,478,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
479,0,479,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,479,479,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
480,1,480,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,480,480,148,SNJO,João Pessoa,Nacional,Aeroclube,30.000000000000000,1,PB,5.000000000000000,1050.000000000000000,Public,asfalto ou concreto Asfáltico,2507507.000000000000000,62831.853071795863798,314159265.358979284763336
481,0,481,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,10000.000000000000000,481,481,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
482,0,482,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,10000.000000000000000,482,482,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
483,0,483,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,483,483,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
484,0,484,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,484,484,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
485,0,485,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,485,485,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
486,0,486,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,486,486,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
487,0,487,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,10000.000000000000000,487,487,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
488,1,488,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,488,488,2622,SBNT,Parnamirim,Internacional,Augusto Severo,45.000000000000000,3,RN,52.000000000000000,2600.000000000000000,Public,asfalto ou concreto Asfáltico,2403251.000000000000000,62831.853071795863798,314159265.358979284763336
489,0,489,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,489,489,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
490,0,490,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,490,490,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
491,0,491,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,10000.000000000000000,491,491,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
492,1,492,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,10000.000000000000000,492,492,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
493,1,493,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,4,3,Right and left,Reef-coral,Pros or kamikaze only...,10000.000000000000000,493,493,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
494,1,494,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,494,494,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
495,1,495,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,495,495,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
496,1,496,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,496,496,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
497,1,497,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,3.5,NA,Right,Reef-coral,Experienced surfers,10000.000000000000000,497,497,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
498,1,498,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,498,498,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
499,1,499,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,499,499,2621,SBFZ,Fortaleza,Internacional,Pinto Martins,45.000000000000000,1,CE,25.000000000000000,2545.000000000000000,Public,asfalto ou concreto Asfáltico,2304400.000000000000000,62831.853071795863798,314159265.358979284763336
500,1,500,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,3.5,3,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,500,500,2621,SBFZ,Fortaleza,Internacional,Pinto Martins,45.000000000000000,1,CE,25.000000000000000,2545.000000000000000,Public,asfalto ou concreto Asfáltico,2304400.000000000000000,62831.853071795863798,314159265.358979284763336
501,1,501,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,501,501,2621,SBFZ,Fortaleza,Internacional,Pinto Martins,45.000000000000000,1,CE,25.000000000000000,2545.000000000000000,Public,asfalto ou concreto Asfáltico,2304400.000000000000000,62831.853071795863798,314159265.358979284763336
502,0,502,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,3.5,NA,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,502,502,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
503,0,503,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,503,503,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
504,0,504,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,504,504,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
505,0,505,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,3,3,Right and left,Point-break,All surfers,10000.000000000000000,505,505,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
506,0,506,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,3.5,NA,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,506,506,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
507,0,507,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,507,507,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
508,0,508,507,Nordeste,Maranhao,Travosa,-2.358991000000000,-43.243904000000001,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,508,508,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
509,0,509,508,Norte,Para,marahu,-1.073422000000000,-48.403187000000003,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,509,509,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
510,0,510,509,Norte,Para,Camaraçu,-0.868831000000000,-46.430798000000003,5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,510,510,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
511,1,511,510,Norte,Para,Araruna,-0.688517000000000,-48.483266999999998,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,511,511,75,SNSW,Soure,Nacional,Soure,30.000000000000000,1,PA,13.000000000000000,1100.000000000000000,Public,asfalto ou concreto Asfáltico,1507904.000000000000000,62831.853071795863798,314159265.358979284763336
512,0,512,511,Norte,Maranhao,Pororoca,1.242601000000000,-50.291972000000001,4,NA,Right and left,Rivermouth,Experienced surfers,10000.000000000000000,512,512,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
513,0,513,512,Sul,Rio Grande Do Sul,Salinas,-30.154806000000001,-50.192222000000001,2,2,Right and left,Beach-break,All surfers,10000.000000000000000,513,513,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
514,0,514,513,Sul,Rio Grande Do Sul,Imbé,-29.961877000000001,-50.111065000000004,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,514,514,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
515,0,515,514,Sul,Rio Grande Do Sul,Mariluz,-29.931069000000001,-50.096649999999997,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,515,515,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
516,0,516,515,Sul,Rio Grande Do Sul,Arroio Teixeira,-29.645605000000000,-49.945509000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,516,516,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
517,0,517,516,Sul,Santa Catarina South,Ilha do Batuta,-28.153828000000001,-48.639898000000002,3.5,1,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,517,517,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
518,0,518,517,Sul,Parana,Brava de Matinhos,-25.834492000000001,-48.535465000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,518,518,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
519,0,519,518,Sul,Parana,Pontal do Sul,-25.579974000000000,-48.347616000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,519,519,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
520,0,520,519,Sudeste,Sao Paolo South,Desertinha,-24.430820000000001,-47.048065000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,520,520,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
521,1,521,520,Sudeste,Sao Paolo South,Cibratel,-24.208026000000000,-46.827103999999999,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,521,521,334,SDIM,Itanhaém,Nacional,Itanhaém,30.000000000000000,1,SP,4.000000000000000,800.000000000000000,Public,asfalto ou concreto Asfáltico,3522109.000000000000000,62831.853071795863798,314159265.358979284763336
522,0,522,521,Sudeste,Sao Paulo North,Montão do trigo,-23.868587000000002,-45.776426999999998,4,2,Right,Point-break,Experienced surfers,10000.000000000000000,522,522,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
523,0,523,522,Sudeste,Sao Paulo North,Indaiá - Bertioga,-23.814194000000001,-46.059997000000003,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,523,523,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
524,0,524,523,Sudeste,Sao Paulo North,Praia Brava,-23.799344999999999,-45.612667999999999,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,524,524,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
525,0,525,524,Sudeste,Sao Paulo North,Jureia,-23.766200000000001,-45.790182000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,525,525,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
526,0,526,525,Sudeste,Sao Paulo North,Barra do Una - Meio,-23.762623000000001,-45.768425000000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,526,526,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
527,1,527,526,Sudeste,Sao Paulo North,Enseada - Ubatuba,-23.494012000000001,-45.090814999999999,3,2,Right,Beach-break,All surfers,10000.000000000000000,527,527,2306,SDUB,Ubatuba,Nacional,Ubatuba,30.000000000000000,1,SP,4.000000000000000,940.000000000000000,Public,asfalto ou concreto Asfáltico,3555406.000000000000000,62831.853071795863798,314159265.358979284763336
528,0,528,527,Sudeste,Rio De Janeiro City,Presídio,-23.185310000000001,-44.188924000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,528,528,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
529,0,529,528,Sudeste,Rio De Janeiro City,Inferno,-23.059581999999999,-43.545650999999999,3.5,3,Left,Beach-break,Experienced surfers,10000.000000000000000,529,529,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
530,0,530,529,Sudeste,Rio De Janeiro City,Macumba-secreto,-23.037946000000002,-43.495792999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,530,530,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
531,1,531,530,Sudeste,Rio De Janeiro City,Posto 4,-23.012322999999999,-43.327706999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,531,531,2079,SBJR,Rio de Janeiro,Nacional,Jacarepaguá,30.000000000000000,1,RJ,3.000000000000000,900.000000000000000,Public,asfalto ou concreto Asfáltico,3304557.000000000000000,62831.853071795863798,314159265.358979284763336
