OID_,id,COUNT,AREA,MEAN
181,426,192.000000000000000,306163876.557538926601410,1714.141678492228039
182,427,72.000000000000000,114811453.709077090024948,1778.919667561848883
183,428,151.000000000000000,240785132.084314465522766,1775.851546331746931
184,429,160.000000000000000,255136563.797949105501175,1646.507202911376908
185,430,166.000000000000000,264704184.940372198820114,1633.304819865399168
186,431,162.000000000000000,258325770.845423460006714,1014.438613703221449
187,432,185.000000000000000,295001651.891378641128540,2104.239152238175848
188,433,176.000000000000000,280650220.177744030952454,1839.675690390847194
189,434,184.000000000000000,293407048.367641448974609,1823.138604205587853
190,435,196.000000000000000,312542290.652487635612488,1828.089880495655507
191,436,195.000000000000000,310947687.128750443458557,1769.193296148838044
192,437,199.000000000000000,317326101.223699212074280,1768.094274472950701
193,438,194.000000000000000,309353083.605013310909271,1724.332222535437722
194,439,183.000000000000000,291812444.843904316425323,1717.450102592426674
195,440,183.000000000000000,291812444.843904316425323,1790.499408325862532
196,441,191.000000000000000,304569273.033801734447479,1827.848632812500227
197,442,192.000000000000000,306163876.557538926601410,1829.059707005819064
198,443,199.000000000000000,317326101.223699212074280,2487.294551370131103
199,444,174.000000000000000,277461013.130269646644592,1466.856108566810917
200,519,162.000000000000000,258325770.845423460006714,1897.794356734664461
201,520,142.000000000000000,226433700.370679825544357,2190.919137874120224
202,521,203.000000000000000,323704515.318647921085358,1869.060881215362542
203,522,139.000000000000000,221649889.799468278884888,1988.247065043277644
204,523,146.000000000000000,232812114.465628564357758,1863.899111395013051
205,524,176.000000000000000,280650220.177744030952454,1818.036873557351100
206,525,171.000000000000000,272677202.559058129787445,1816.554697494060292
207,526,194.000000000000000,309353083.605013310909271,1850.329837759745715
208,527,198.000000000000000,315731497.699962019920349,1306.575065227470077
209,528,195.000000000000000,310947687.128750443458557,934.926806953625942
210,529,180.000000000000000,287028634.272692739963531,945.449332343207402
211,530,148.000000000000000,236001321.513102918863297,1007.342860453837375
212,531,147.000000000000000,234406717.989365726709366,1003.833814556096058
213,532,162.000000000000000,258325770.845423460006714,1368.535787700135415
214,533,167.000000000000000,266298788.464109390974045,1054.769325850252017
215,534,195.000000000000000,310947687.128750443458557,1035.266977789463454
216,535,149.000000000000000,237595925.036840111017227,1004.915870615299809
217,536,165.000000000000000,263109581.416635006666183,1978.476949425899193
