OID_,id,COUNT,AREA,MEAN
207,526,333112.000000000000000,314165742.573555469512939,0.337261941929441
208,527,333089.000000000000000,314144050.733936369419098,0.405246045351241
209,528,333096.000000000000000,314150652.598168253898621,0.198975670677522
210,529,333106.000000000000000,314160083.832785248756409,0.243484056126278
211,530,333104.000000000000000,314158197.585861861705780,0.182330443345021
212,531,333109.000000000000000,314162913.203170359134674,0.150010957374313
213,532,333109.000000000000000,314162913.203170359134674,0.430237549871067
214,533,333108.000000000000000,314161970.079708635807037,0.140209781812506
215,534,333102.000000000000000,314156311.338938474655151,0.162505779010634
216,535,333093.000000000000000,314147823.227783143520355,0.035125325359584
217,536,333101.000000000000000,314155368.215476751327515,0.039906815050090
