id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
332,0,0,0,0.2630878641,1,0,1.2630878641,0.4865735813
333,0,0,0,0.2683842999,0,0,0.2683842999,0.1033884607
334,0,0,0,0.2985371351,0,0,0.2985371351,0.1150041
335,0,0.2460094409,0,0.1734712511,0,0,0.419480692,0.1615946352
336,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0
338,0,0,0,0.2224975807,0,0,0.2224975807,0.085711729
339,0,0.3152035407,0,0.3621197161,0,0,0.6773232568,0.2609221513
340,0,3.403093e-4,0,0.5730149369,0,0,0.5733552462,0.2208710284
341,0,0,0,0.5675192709,0,0,0.5675192709,0.2186228622
342,0,0,0,0.62715816,0,0,0.62715816,0.2415972797
343,0,0,0,0.8058762575,0,0,0.8058762575,0.3104440379
344,0,0.1375036433,0,0.333941915,0,0,0.4714455583,0.1816128238
345,0,0,0,0.2980291058,0,0,0.2980291058,0.1148083941
346,0,0.0287034835,0,0.5799081916,0,0,0.6086116751,0.2344527018
347,0,0.1970538328,0,0.3776386691,0,0,0.5746925019,0.2213861733
348,0,0,0,0.4647562529,0,0,0.4647562529,0.1790359332
349,0,0.2743703464,0,0.478090417,0,0,0.7524607634,0.2898670305
350,0,0,0,0.3113932055,0,0,0.3113932055,0.1199565854
351,0,0,0,0.3057300656,0,0,0.3057300656,0.1177749998
352,0,0,0,0.3110154186,0,0,0.3110154186,0.1198110522
353,0,0,0,0.3868204144,0,0,0.3868204144,0.1490130653
354,0,0,0,0.4084300777,0,0,0.4084300777,0.1573376574
355,0,0.0383803117,0,0.3277068413,0,0,0.366087153,0.1410260855
356,0,1.560538e-4,0,0.2852047963,0,0,0.2853608501,0.1099282597
357,0,0,0,0.2593540236,0,0,0.2593540236,0.0999097685
358,0,0,0,0.2923423629,0,0,0.2923423629,0.1126177161
359,0,0.0803702871,0,0.3149846593,0,0,0.3953549464,0.1523007842
360,0,0,0,0.2970816962,0,0,0.2970816962,0.1144434279
361,0,0.0010015748,0,0.2294967598,0,0,0.2304983346,0.0887938229
362,0,0,0,0.387486749,0,0,0.387486749,0.1492697543
363,0,0,0,0.2379945386,0,0,0.2379945386,0.0916815514
364,0,0,0,0.2997758433,0,0,0.2997758433,0.1154812819
365,0,0,0,0.5307453241,0,0,0.5307453241,0.2044566023
366,0,0,0,0.2637821242,0,0,0.2637821242,0.1016155855
367,0,0,0,0.3117311331,0,0,0.3117311331,0.1200867637
368,0,0.2431456703,0,0.3297351759,0,0,0.5728808462,0.2206882775
369,0,0.6809731216,0,0.6368846474,0,0,1.317857769,0.5076723422
370,0,0.0481728819,0,0.3295185241,0,0,0.377691406,0.145496339
371,0,0.4564463342,0,0.4941043239,0,0,0.9505506581,0.3661762978
372,0,0.753599994,0,0.4160726237,0,0,1.1696726177,0.4505876517
373,0,0.9580508463,0,0.8500403953,0,0,1.8080912416,0.6965227485
374,0,0.5367970185,0,0.6242136828,0,0,1.1610107013,0.4472508611
375,0,0.1787763485,0,0.2544708734,0,0,0.4332472219,0.1668978527
376,0,1,0,0.2849597239,0,0,1.2849597239,0.4949991782
377,0,0.4971867339,0,0.5984433277,0,0,1.0956300616,0.4220645752
378,0,0.5958825399,0,1,1,0,2.5958825399,1
379,0,0,0,0.0363752702,0,0,0.0363752702,0.0140126796
380,0,0.0289570639,0,0.047512567,0,0,0.0764696309,0.0294580474
381,0,0.0399284478,0,0.0465330073,0,0,0.0864614551,0.0333071523
382,0,0.0424689237,0,0.035512647,0,0,0.0779815707,0.0300404851
383,0,0.0599607061,0,0.0719480154,0,0,0.1319087215,0.0508145956
384,0,0.1318493262,0,0.0852491284,0,0,0.2170984546,0.0836318482
385,0,0.7454860667,0,0.4700642371,0,0,1.2155503038,0.4682609036
386,0,0.003244884,0,0.0028184432,0,0,0.0060633272,0.0023357479
387,0,0.0895674511,0,0.190584917,0,0,0.2801523681,0.10792182
388,0,0,0,0.0527740795,0,0,0.0527740795,0.0203299181
389,0,0,0,0.0073732537,0,0,0.0073732537,0.0028403649
390,0,0,0,0.0395800063,0,0,0.0395800063,0.0152472254
391,0,0.0456266303,0,0.1991758744,0,0,0.2448025047,0.0943041532
392,0,0,0,0.0314453382,0,0,0.0314453382,0.0121135443
393,0,0.0568636859,0,0.0350215503,0,0,0.0918852362,0.0353965308
394,0,0.0551742416,0,0.0598044362,0,0,0.1149786778,0.044292712
395,0,0,0,0.0942924034,0,0,0.0942924034,0.0363238328
396,0,0,0,0.0914778121,0,0,0.0914778121,0.0352395806
397,0,0.0026885727,0,0.053299742,0,0,0.0559883147,0.0215681233
398,0,0,0,0.0574257161,0,0,0.0574257161,0.0221218469
399,0,0,0,0.0601010439,0,0,0.0601010439,0.0231524512
400,0,0,0,0.0942406048,0,0,0.0942406048,0.0363038787
401,0,0,0,0.1048036997,0,0,0.1048036997,0.0403730516
402,0,0.2483513941,0,0.4856107385,0,0,0.7339621326,0.2827408873
403,0,0.2546229297,0,0.4637402417,0,0,0.7183631714,0.2767317705
404,0,0.0974270008,0,0.4275609796,0,0,0.5249879804,0.202238727
