id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
43,0.9461162008,0.2595187087,0.0851065985,0.1210174871,0.3553284187,1.7670874138,0.2783686265
44,0.9478304762,0.3113498326,0.1134751431,0.1210174871,0.5019542506,1.9956271896,0.3941310335
45,0.9470725013,0.2875835419,0.0851065985,0.1210174871,0.4332515952,1.874031724,0.3325392002
46,0.5213649002,0.7563866831,0.3120568847,0.1572931319,0.3535546221,2.100656222,0.4473314603
47,0.7715965959,0.7280107043,0.1702127147,0.0936821192,0.3643738336,2.1278759677,0.4611190964
48,0.4760262779,0.8073685829,0.3971630009,0.1572931319,0.3690305764,2.20688157,0.5011378575
49,0.3246090559,0.7014644724,0.3687944562,0.7158350956,0.431920049,2.5426231291,0.6712012563
50,0.2336893812,0.6808750226,0.2836878578,0.7158350956,0.1890806371,2.1031679943,0.44860375
51,0.2172368444,0.695997951,0.2836878578,0.7158350956,0.1952347221,2.1079924709,0.4510474954
52,0.3019261078,0.6036951356,0.4539005724,0.2834155108,0.1109155537,1.7538528803,0.2716649293
53,0.6710218906,0.6840562558,0,0.06948552,0.0609182271,1.4854818935,0.1357267921
54,0.6343926947,0.5042207581,0.2269502862,0.06948552,0.3035972418,1.7386465008,0.2639624316
55,0.6929925461,0.6664958179,0,0.4758483086,0.040629051,1.8759657236,0.3335188303
56,0.6144673389,0.4366027778,0.2836878578,0.1045834615,0.2891779791,1.7285194151,0.2588327521
57,0.5148582152,0.493530091,0.3971630009,0.1406184269,0.2658518681,1.8120216021,0.3011291713
58,0.7695409931,0.5093166922,0.0283690269,0.0685020222,0.1591026035,1.5348313379,0.1607237995
59,0.7991891598,0.1728416569,0.0283690269,0.053589475,0.191697151,1.2456864696,0.014263054
60,0.1231104692,0.5715487131,0.4822695993,1,0.2127059337,2.3896347153,0.5937079317
61,0.066544077,0.5653798158,0.4539005724,1,0.2098709073,2.2956953725,0.5461247729
