id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
93,0,0.1843778765,0,0,0,0,0.1843778765,0.0621078104
94,0,0.2790368076,0,0,0,0,0.2790368076,0.0939937343
95,0,0.3542806196,0,0.0012627104,0,0,0.35554333,0.1197650073
96,0,0.3723722609,0,0.0012627104,0,0,0.3736349713,0.1258591887
97,0,0.371573049,0,0.0012627104,0,0,0.3728357594,0.1255899736
98,0,0.0184397674,0,0.5225446959,0,0,0.5409844633,0.1822309764
99,0,0.0547584731,0,0.4602718065,0,0,0.5150302796,0.1734882924
100,0,0.0971606878,0,0.4525890345,0,0,0.5497497223,0.1851835597
101,0,0.1479294898,0,0.502407782,0,0,0.6503372718,0.2190665427
102,0,0.1673778552,0,1.674806e-4,0,0,0.1675453358,0.0564377578
103,0,0.1319308084,0,0,0,0,0.1319308084,0.0444409806
104,0,0.0324226632,0,0,0,0,0.0324226632,0.0109215957
105,0,0,0,0,0,0,0,0
106,0,0.0971136856,0,0,0,0,0.0971136856,0.0327128096
107,0,0.1313983281,0,0,0,0,0.1313983281,0.0442616142
108,0,0.1313983281,0,0.010932391,0,0,0.1423307191,0.0479441974
109,0,0.1313983281,0,0.0280894983,0,0,0.1594878264,0.0537235804
110,0,0,0,0.220901696,0,0,0.220901696,0.0744108833
111,0,0,0,0.2669060128,0,0,0.2669060128,0.089907468
112,0,0.0164900744,0,0.1477862496,0,0,0.164276324,0.055336589
113,0,0,0,0.3001844512,0,0,0.3001844512,0.1011173321
114,0,0,0,0.337025678,0,0,0.337025678,0.1135273239
115,0,6.9428e-6,0,0.3539836608,0,0,0.3539906036,0.1192419704
116,0,4.932783e-4,0,0.3852889424,0,0,0.3857822207,0.1299509977
117,0,0.1811369253,0,0.5853266964,0,0,0.7664636217,0.258183781
118,0,0.2751128005,0,0.6024894516,0,0,0.8776022521,0.2956209026
119,0,0.7882535343,0,0.5214421265,0,0,1.3096956608,0.4411718548
120,0,0.9952580695,0,0.5412315578,0,0,1.5364896273,0.5175675533
121,0,0.901469199,0,0.7489636484,1,0,2.6504328474,0.8928000682
122,0,1.0000000001,0,0.9433196531,0,0,1.9433196532,0.6546085182
123,0,0.5336488386,0,0.9695008581,0,0,1.5031496967,0.5063369755
124,0,0.2115476872,0,0.9841619511,0,0,1.1957096383,0.4027755873
125,0,0.1378833206,0,0.9532737043,0,0,1.0911570249,0.3675569699
126,0,0.0402301103,0,0.9648996127,0,0,1.005129723,0.338578616
127,0,0,0,0.8124411413,0,0,0.8124411413,0.273671339
128,0,0.0244540172,0,0.0127615979,0,0,0.0372156151,0.0125361047
129,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0
131,0,0.0309566782,0,0.0189927941,0,0,0.0499494723,0.016825513
132,0,0.0613829132,0,0.0320312966,0,0,0.0934142098,0.0314666387
133,0,0.2767899991,0,0.1444470378,0,0,0.4212370369,0.1418939762
134,0,0.1585917953,0,0.3447268836,0,0,0.5033186789,0.1695432319
135,0,0.3168184105,0,0,0,0,0.3168184105,0.1067204924
136,0,0.4475082829,0,0,0,0,0.4475082829,0.1507434629
137,0,0.2153461355,0,0,0,0,0.2153461355,0.072539489
138,0,0.2665538902,0,0.1911886812,0,0,0.4577425714,0.1541908897
139,0,4.873938e-4,0,0.0550099231,0,0,0.0554973169,0.0186943081
140,0,0.0243384654,0,0.0107579074,0,0,0.0350963728,0.0118222365
141,0,0,0,0.2887360661,0,0,0.2887360661,0.097260936
142,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0
146,0,0.0047041015,0,0.0024545707,0,0,0.0071586722,0.0024114035
147,0,0.2110828237,0,0.5785930584,0,0,0.7896758821,0.2660028463
148,0,0.3584786055,0,0.5557152443,0,0,0.9141938498,0.3079468066
149,0,0.2830392958,0,0.632847525,0,0,0.9158868208,0.308517085
150,0,0.2767896716,0,0.6054711955,0,0,0.8822608671,0.2971901601
151,0,0.6304987473,0,0.9255131111,0,0,1.5560118584,0.5241436298
152,0,0.8100999199,0,0.5706719276,0,0,1.3807718475,0.4651139156
153,0,0.1715069837,0,0.0025823151,0,0,0.1740892988,0.0586420961
154,0,0.1156469583,0,0.0268066241,0,0,0.1424535824,0.047985584
155,0,0.0658929576,0,0.0320393435,0,0,0.0979323011,0.0329885608
156,0,0.3130248319,0,0.0146402542,0,0,0.3276650861,0.1103742023
157,0,0.1015713638,0,0.0375494355,0,0,0.1391207993,0.0468629338
158,0,0.461757944,0,0.2200855193,0,0,0.6818434633,0.2296794243
159,0,0.5016206807,0,0.2390710917,0,0,0.7406917724,0.2495025164
160,0,0.475775504,0,0.2200776983,0,0,0.6958532023,0.2343986142
161,0,0.4193914151,0,0.1788034646,0,0,0.5981948797,0.2015023432
162,0,0.5016552693,0,0.164099412,0,0,0.6657546813,0.2242599074
163,0,0.0709560881,0,0.1544058265,0,0,0.2253619146,0.0759133109
164,0,0.049942235,0,0.2553661244,0,0,0.3053083594,0.102843324
165,0,0.0465912334,0,0.2581582209,0,0,0.3047494543,0.1026550565
166,0,0.0436400837,0,0.2633853478,0,0,0.3070254315,0.1034217209
167,0,0,0,0.4514560822,0,0,0.4514560822,0.1520732817
168,0,0.0534544279,0,0.5454655964,0,0,0.5989200243,0.2017466087
169,0,0.1589955263,0,0.3552536101,0,0,0.5142491364,0.1732251638
170,0,0.1394930265,0,0.2449015562,0,0,0.3843945827,0.1294835709
171,0,0.048891133,0,0.295876439,0,0,0.344767572,0.116135186
172,0,0.1716640026,0,0,0,0,0.1716640026,0.0578251335
173,0,0.1879625109,0,0,0,0,0.1879625109,0.0633152969
174,0,0.2609930604,0,5.310579e-4,0,0,0.2615241183,0.0880945733
175,0,0.217372995,0,0.2355332292,0,0,0.4529062242,0.152561763
176,0,0,0,0.4383379662,0,0,0.4383379662,0.1476544356
177,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0
179,0.706175608,0,0,1,0,0.6776500148,2.3838256228,0.8029932472
180,0,0.0949399037,0,0.0513890407,0,0,0.1463289444,0.0492910023
181,0,0.057843576,0,0.0309076172,0,0,0.0887511932,0.0298958985
182,0,0.202533005,0,0.1390395989,0,0,0.3415726039,0.1150589589
183,0,0.1805753614,0,0.157014888,0,0,0.3375902494,0.1137175001
184,0,0,0,0.6203548801,0,0,0.6203548801,0.2089669541
185,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0
189,0,0,0,0.2846155788,0,0.358952212,0.6435677908,0.2167862385
190,0,0,0,0.0079829482,0,0.885990301,0.8939732492,0.3011354838
191,0,0,0,0.0154907364,0,0.5137885626,0.529279299,0.178288084
192,0,0,0,0.0154907364,0,0.0714867734,0.0869775098,0.029298432
193,0,0,0,0.0105690882,0,0,0.0105690882,0.0035602044
194,0,0,0,0.4295730995,0,0.6620544951,1.0916275946,0.3677154816
445,0,0.0323543423,0,0,0,0,0.0323543423,0.0108985817
446,0,0.0114253095,0,0.4717267183,0,0,0.4831520278,0.162750082
447,0,0.0127900629,0,0.4627768162,0,0,0.4755668791,0.1601950197
448,0,0.0445503661,0,0.4978686304,0,0,0.5424189965,0.1827141999
449,0,0.1425039702,0,0.3721989174,0,0,0.5147028876,0.1733780102
450,0,0.1479294898,0,0.4555456128,0,0,0.6034751026,0.2032809898
451,0,0.1479294898,0,0.504714413,0,0,0.6526439028,0.2198435329
452,0,0.1377820506,0,0.6213367343,0,0,0.7591187849,0.2557096678
453,0,0.1298673043,0,0.7569813993,0,0,0.8868487036,0.2987355759
454,0,0.4513118415,0,0.4507186058,0,0,0.9020304473,0.3038495564
455,0,0.5017562531,0,0.4605567275,0,0,0.9623129806,0.3241557678
456,0,0.2886192392,0,0.4036807449,0,0,0.6922999841,0.2332017103
457,0,0,0,0.0079391891,0,0,0.0079391891,0.0026743211
458,0,0.228771051,0,0.3570918653,0,0,0.5858629163,0.1973483132
459,0,0.2375366473,0,0.2991693023,0,0,0.5367059496,0.1807897562
460,0,0.2410072537,0,0.3893555736,0,0,0.6303628273,0.2123381378
461,0,0.1313983281,0,0,0,0,0.1313983281,0.0442616142
462,0,0.1124624845,0,0.0608524464,0,0,0.1733149309,0.0583812498
463,0,0.0313339319,0,0.4819037932,0,0,0.5132377251,0.1728844692
464,0,0.7999759312,0,0.5265256021,0,0,1.3265015333,0.4468329241
465,0,0.9547607687,0,0.6842337545,0.5,0,2.1389945232,0.7205217284
466,0,0.7972012018,0,0.9725697217,0,0,1.7697709235,0.5961485131
467,0,0.0309566782,0,0.0221153315,0,0,0.0530720097,0.0178773418
468,0,0.0099161948,0,0.27251787,0,0,0.2824340648,0.0951381027
469,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0
471,0,0.0076475692,0,0.0417210518,0,0,0.049368621,0.0166298528
472,0,0.2444240166,0,0.6481115709,0,0,0.8925355875,0.3006512065
473,0,0.281093759,0,0.5655991314,0,0,0.8466928904,0.2852090635
474,0,0.4054745983,0,0.2032522532,0,0,0.6087268515,0.205050045
475,0,0.226347506,0,0.0295341618,0,0,0.2558816678,0.0861939101
476,0,0.0783978591,0,0.068848499,0,0,0.1472463581,0.0496000337
477,0,0.1664949775,0,0.0520242994,0,0,0.2185192769,0.0736083638
478,0,0.0319363085,0,0.4780319393,0,0,0.5099682478,0.1717831436
479,0,0.7193108935,0,0.0253922348,0,0,0.7447031283,0.2508537443
480,0,0.5609374318,0,0.0089709256,0,0,0.5699083574,0.1919740094
481,0,0.572811548,0,0.1578394583,0,0,0.7306510063,0.2461202776
482,0,0.036544173,0,0.2931024972,0,0,0.3296466702,0.1110417002
483,0,0.0334541021,0,0.3161477341,0,0,0.3496018362,0.1177636111
484,0,0.0224281443,0,0.3833829631,0,0,0.4058111074,0.1366977415
485,0,0.0137341135,0,0.4042507411,0,0,0.4179848546,0.1407984764
486,0,0.034995117,0,0.4150570156,0,0,0.4500521326,0.1516003603
487,0,0.0695998422,0,0,0,0,0.0695998422,0.0234447532
488,0,0.2676103632,0,0.2163467226,0,0,0.4839570858,0.1630212664
489,0,0.007664326,0,0.0039997129,0,0,0.0116640389,0.0039290393
490,0,0,0,0.0050847787,0,0,0.0050847787,0.0017128111
491,0.794358504,0,0,0.9999147457,0,0.7726649042,2.5669381539,0.8646748251
492,0.8298265114,0,0,0.9999253653,0,0.8186122011,2.6483640778,0.8921032018
