id,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index
37,6.820638e-4,0.6278146422,0.0343839046,0,0.2805344039,0.9434150145,0.7320591185
38,0,0.3715258732,0.0343839046,0,0.1880728825,0.5939826603,0.8313019879
39,0,0.514175694,0.025813872,0,0.2366899103,0.7766794763,0.7794139586
40,0.001608685,0.7971926338,0.025813872,0,0.5457123816,1.3703275724,0.6108109666
41,0,0.4273258608,0.025813872,0,0.2571025338,0.7102422666,0.798282902
42,0,0.3213745113,0.025813872,0,0.0162633511,0.3634517344,0.896775463
43,1.071734e-4,0.0929692627,0.1086690506,0,0.0662737526,0.2680192393,0.9238794061
44,0,0.0093408709,0.1086690506,0,0.0433010383,0.1613109598,0.9541858036
45,0,0.0134471467,0.1086690506,0,0.0370825654,0.1591987627,0.9547856922
46,0,0.2981570242,1,0,0.1258970003,1.4240540245,0.5955520267
47,0,0,0,0,0,0,1
48,0,0.45925077,1,0,0.162022942,1.621273712,0.5395393323
49,0.008660903,0.6570985886,1,0,0.1590831628,1.8248426544,0.4817233754
50,0,0,0,0,0,0,1
51,0.0733782782,0.8341421261,1,0,0.2207859358,2.1283063401,0.3955361447
52,0.1447151365,0.7666518417,1,0,0.4100346132,2.3214015914,0.3406948384
53,0,0.7985657044,0.1096635549,0,0.3347932079,1.2430224672,0.6469671031
54,0,0.6094710742,0.0852192882,0,0.2632974637,0.9579878261,0.7279202699
55,0,0.6644568114,0.1096635549,0,0.171039551,0.9451599173,0.7315635458
56,0.0255613899,0.8684205217,0.0607750215,0,0.533504486,1.4882614191,0.5773163768
57,0,0.7555296814,0.0607750215,0,0.3477884205,1.1640931234,0.6693839585
58,0,0.5350631327,0.1096635549,1,0.1374471594,1.782173847,0.493841815
59,0,0.7361197135,0.0082976249,0,0.1227573675,0.8671747059,0.7537122565
60,0.14470881,0,1,0,0.1993733977,1.3440822077,0.6182649566
61,0.0211639013,0,1,0,0.0527182263,1.0738821276,0.6950049348
62,0.0048395749,0.8611837543,0.0470724821,0,0.2789216927,1.192017504,0.6614531083
63,0,0.5458745952,0.0631402121,0,0.1599952062,0.7690100135,0.7815921756
64,0.0011201783,0.4879406444,0.0202273523,0,0.1429279617,0.6522161367,0.8147630005
65,0.0042025676,0.5781672797,0.0202273523,0,0.1664311459,0.7690283455,0.7815869691
66,0.0047645522,0.5679212982,0.0202273523,0,0.2681476463,0.861060849,0.7554486633
67,0.0112166102,0.778763261,0.0076468731,0,0.7182908029,1.5159175472,0.5694617135
68,0.0062225557,0.8298779061,0.0101288099,0,0.2753336842,1.1215629559,0.6814630228
69,0.0290894727,0.5563764029,0.036506955,0,0.0645073428,0.6864801734,0.8050316139
70,0,0.563397273,0.036506955,0,0.080464427,0.680368655,0.8067673565
71,0.9502364996,0.9570966954,0.036506955,0,0.7597823715,2.7036225215,0.2321396306
72,0,0,0.036506955,0,0.0618339687,0.0983409237,0.9720700292
73,0,0.4965025688,0.036506955,0,0.0717773272,0.604786851,0.8282334715
