id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
93,0.8925438596,0.440243688,0.1380292632,0.864228367,0.0340756201,0.6047659625,2.9738867604,0.6791645669
94,0.895236509,0.443272542,0.1633426583,0.8261779525,0.1446971929,0.5287864815,3.0015133362,0.6884488707
95,0.8955592105,0.4402744326,0.1748291115,0.8355586471,0.215203168,0.4496224253,3.011046995,0.6916527924
96,0.8953475461,0.438683599,0.1708142557,0.8073428872,0.2730172825,0.3903282924,2.9755338629,0.6797180991
97,0.8955802969,0.4468242924,0.1670342582,0.7763944023,0.3339036213,0.3434066302,2.9631435013,0.6755541418
98,0.8903508772,0.4303344762,0.012079063900000001,0,0,0.584820473,1.9175848903,0.3241792937
99,0.8684210526,0.3925997944,0.0037697972,0,0,0.6755096379,1.9403002821,0.3318131243
100,0.8396381579,0.520340158,0.0048761175,0,0.3480721928,0.8527907866,2.5657174128,0.5419934499
101,0.8331084121,0.5325142065,0.0369904761,0,0.6621908284,0.6135661987,2.6783701218,0.5798519957
102,0.7606060606,0.4682639528,0.0596837201,0,0.651153236,0.0268272255,1.966534195,0.340629404
103,0.7602870813,0.4674580204,0.0601545328,0,0.6572102857,0.0249148978,1.970024818,0.3418024776
104,0.7573099415,0.4493138128,0.0632297275,0,0.676156706,0.0259729176,1.9719831054,0.3424605879
105,0.7548173713,0.444118912,0.0638415233,0,0.6573469542,0.0421923139,1.9623170747,0.3392121808
106,0.7497691597,0.4296076001,0.0725421404,0,0.6803086846,0.1370956384,2.0693232232,0.3751731195
107,0.7457264957,0.468886583,0.0572066741,0,0.8372333195,0.2400236432,2.3490767155,0.4691882611
108,0.7453364424,0.4904515991,0.0770478156,0,0.824233871,0.2599892025,2.3970589306,0.4853133672
109,0.7451754386,0.5037933393,0.0800594233,0,0.8153130151,0.2614752228,2.4058164391,0.4882564525
110,0.7412835887,0.5146281049,0.0661547594,0,0.7608793868,0.0200921075,2.1030379473,0.3865034323
111,0.7414559125,0.519780396,0.0665021642,0,0.6886982423,0.0133393527,2.0297760677,0.3618827352
112,0.7436708861,0.5229705807,0.0725275572,0,0.7051131248,0.1642856726,2.2085678214,0.421968248
113,0.7411725516,0.5268875375,0.0665021642,0,0.6451308422,0.0120762239,1.9917693194,0.3491100267
114,0.7411718399,0.5375424337,0.067280991,0,0.5910147944,0.0158644758,1.9528745348,0.3360388809
115,0.7410526316,0.538523261,0.0633653329,0,0.564766117,0.0194794543,1.9271867968,0.327406151
116,0.7412280702,0.5402094023,0.0540383889,0,0.5408455033,0.0202739525,1.8965953172,0.317125449
117,0.7432107666,0.5479375501,0.0324098803,0,0.2725772318,0.0235938962,1.619729325,0.2240806929
118,0.7439120189,0.5493145655,0.0346105548,1.999782e-4,0.2156451552,0.0279621038,1.5716443764,0.2079210618
119,0.7456140351,0.5554378661,0.0465133562,0.130303628,0.1472499524,0.1197617945,1.7448806323,0.2661395705
120,0.7433648223,0.5569463689,0.0438075765,0.3225311139,0.0261181087,0.1234256743,1.8161936646,0.2901053297
121,0.7362798021,0.5957772415,0.1064037831,0.2120764188,0,0.1136769514,1.7642141969,0.27263689
122,0.7333675097,0.5118543358,0.0746568618,0.2411503294,0,0.3947743244,1.9558033611,0.3370231546
123,0.7179058758,0.6435363212,0,0.2330199031,0,0.195653634,1.7901157341,0.2813414701
124,0.7141148325,0.6360128229,0,0,0.5069412422,0.4320114845,2.2890803821,0.4490256396
125,0.7105263158,0.4428413795,0.0246535379,0,0.3991136803,0.4518424482,2.0289773617,0.3616143187
