id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
461,0.0628906546,0.2545454545,0,0.3174361091,0.1519253296
462,0.1088195643,0.0909090909,1,1.1997286552,0.5741916754
463,0.0233248998,0.0727272727,1,1.0960521725,0.5245719776
464,0.0233248998,0,0,0.0233248998,0.011163327
465,0.0233248998,0,0,0.0233248998,0.011163327
466,0.0233248998,0.0545454545,0,0.0778703543,0.0372688516
467,0.0826624215,0.0909090909,1,1.1735715124,0.5616728333
468,0,0,0,0,0
469,0,0.4363636364,0,0.4363636364,0.2088441969
470,0,0.4363636364,0,0.4363636364,0.2088441969
471,0.0513644277,0,0,0.0513644277,0.0245830811
472,0.0513644277,0,0,0.0513644277,0.0245830811
473,0,0,0,0,0
474,0.0275717862,0.2909090909,0,0.3184808771,0.1524253569
475,0.0275717862,0.2909090909,0,0.3184808771,0.1524253569
476,0.0275717862,0.2909090909,0,0.3184808771,0.1524253569
477,0.0087176695,0.0363636364,0,0.0450813059,0.0215759709
478,0,0,0,0,0
479,0.0131155194,0.2181818182,1,1.2312973376,0.5893004874
480,0,0.0727272727,0,0.0727272727,0.0348073661
481,0,0.0181818182,0,0.0181818182,0.0087018415
482,0,0.5272727273,0,0.5272727273,0.2523534046
483,0,0.5272727273,0,0.5272727273,0.2523534046
484,0,0.5272727273,0,0.5272727273,0.2523534046
485,0,0.5272727273,0,0.5272727273,0.2523534046
486,0.0553390321,0.0909090909,0,0.146248123,0.0699945395
487,0.0553390321,0.5272727273,1,1.5826117594,0.7574400209
488,0.0134350683,0,0,0.0134350683,0.0064300409
489,0,0.1818181818,0,0.1818181818,0.0870184154
490,0.999999999,0,0,0.999999999,0.478601284
491,0,0,1,1,0.4786012845
492,0,0,1,1,0.4786012845
493,0,0,1,1,0.4786012845
494,0,0,1,1,0.4786012845
495,0,0,1,1,0.4786012845
496,0,0,1,1,0.4786012845
497,0,0,1,1,0.4786012845
498,0.100384272,0.9818181818,1,2.0822024538,0.9965447689
499,0.0168782481,1,1,2.0168782481,0.9652805202
500,0.0168782481,0.9818181818,1,1.9986964299,0.9565786786
501,0.0894218892,0.9818181818,0,1.071240071,0.512696874
502,0.0168782481,0.0363636364,0,0.0532418845,0.0254816343
503,0.0168782481,0.1090909091,0,0.1259691572,0.0602890004
504,0,0,0,0,0
505,0,0.0181818182,0,0.0181818182,0.0087018415
506,0.0058179951,0.0363636364,0,0.0421816315,0.020188183
507,0,0,0,0,0
508,0.0928888937,0,0,0.0928888937,0.0444567438
509,0,0,0,0,0
510,0,0,1,1,0.4786012845
537,0.0331270396,0,0,0.0331270396,0.0158546437
538,0,0,0,0,0
539,0.0233248998,0.0727272727,1,1.0960521725,0.5245719776
540,0,0.1636363636,0,0.1636363636,0.0783165738
541,0.0233248998,0.0181818182,0,0.041506718,0.0198651685
542,0,0.4363636364,0,0.4363636364,0.2088441969
543,0.0087176695,0.0363636364,0,0.0450813059,0.0215759709
544,0.999999999,0,0,0.999999999,0.478601284
545,0,0,1,1,0.4786012845
546,0,0.0181818182,0,0.0181818182,0.0087018415
547,0.0139796064,0,0,0.0139796064,0.0066906576
548,0,0,0,0,0
