id,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index
9,0,0.4036254325,0.0050179227,0,0.0852965508,0.493939906,0.8631479005
10,0.0024908317,0,0.0050179227,0,0.0534838912,0.0609926456,0.9831012407
11,0,0.9150832073,0,0,0,0.9150832073,0.7464649918
12,0.014782856,0.7488209851,0.0325635294,0,0.3835626092,1.1797299797,0.6731413628
13,0.0018052382,0.7173502658,0.0283833684,0,0.0066834118,0.7542222842,0.7910334803
14,0,0,0,0,0,0,1
15,0.0030383154,0.4678745773,0.0560813937,0,0.0935269401,0.6205212265,0.8280769956
16,6.227413e-4,0.4880116404,0.0560813937,0,0.113905288,0.6586210634,0.8175209692
17,0,0.4309781809,0.0560813937,0,0.037256711,0.5243162856,0.8547317526
18,0,0.4706255316,0.1480276386,0,0.0666424859,0.6852956561,0.8101304467
19,0,0.631051867,0.0560813937,0,0.2664520885,0.9535853492,0.7357975019
20,0,0,0,0,0,0,1
21,0.0444493455,0.8757684654,0.0560813937,0,0.3516271034,1.3279263080000001,0.6320817553
22,0.0542361585,0.8934599934,0.0560813937,0,0.4001549438,1.4039324894,0.611023312
23,0.2359974783,1,0.0030635056,0,0.5515185816,1.7905795655,0.5038980049
24,0.0750993836,0.9124481782,0.0030635056,0,0.5439267876,1.534537855,0.5748374961
25,0,0.681748462,0.0560813937,0,0.2400049891,0.9778348448,0.7290788822
26,0,0.4290844731,0.0560813937,0,0.0066728196,0.4918386864,0.8637300691
27,0.0011416995,0.8682371462,0.0380635704,0,0.2653657375,1.1728081536,0.6750591394
28,0.0358416754,0.5464545483,0.0343839046,0,0.3373663281,0.9540464564,0.7356697465
29,0.0010157036,0,0.0343839046,0,0.1296811422,0.1650807504,0.9542623566
30,0,0,0.0380635704,0,0.0167927665,0.0548563369,0.9848013801
31,0.0213736054,0.5112073555,0.0343839046,0,0.2331176558,0.8000825213,0.7783273401
32,0.0068888794,0.5441423411,0.0343839046,0,0.2270417123,0.8124568374,0.7748988843
33,0.0168786177,0.5341752736,0.0343839046,0,0.2023166751,0.787754471,0.7817429774
34,0.0035857461,0.6480532978,0.0343839046,0,0.0981377472,0.7841606957,0.7827386768
35,0,0.6005081869,0.0343839046,0,0.0888876543,0.7237797458,0.7994679584
36,0.0224932158,0.5549436155,0.0343839046,0,0.1454295032,0.7572502391,0.7901945484
37,6.820638e-4,0.6278146422,0.0343839046,0,0.3191833034,0.982063914,0.7279071668
38,0,0.3715258732,0.0343839046,0,0.2139834654,0.6198932432,0.8282509861
39,0,0.514175694,0.025813872,0,0.2692984047,0.8092879707,0.7757768576
40,0.001608685,0.7971926338,0.025813872,0,0.6208945435,1.4455097343,0.5995038271
41,0,0.4273258608,0.025813872,0,0.2925232517,0.7456629845,0.7934049391
42,0,0.3213745113,0.025813872,0,0.0185039342,0.3656923175,0.8986804654
43,1.071734e-4,0.0929692627,0.1086690506,0,0.0754042106,0.2771496973,0.9232122825
44,0,0.0093408709,0.1086690506,0,0.0492665721,0.1672764936,0.9536539991
45,0,0.0134471467,0.1086690506,0,0.0421913875,0.1643075848,0.9544765716
46,0,0.2981570242,1,0,0.143241684,1.4413987082,0.6006428373
47,0,0,0,0,0,0,1
48,0,0.45925077,1,0,0.1843446548,1.6435954248,0.5446217609
49,0.008660903,0.6570985886,1,0,0.1809998657,1.8467593573,0.48833270560000003
50,0,0,0,0,0,0,1
51,0.0733782782,0.8341421261,1,0,0.2512033581,2.1587237624,0.401899147
52,0.1447151365,0.7666518417,1,0,0.4665246063,2.3778915845,0.3411760181
53,0,0.7985657044,0.1096635549,0,0.3809172799,1.2891465392,0.6428261651
54,0,0.6094710742,0.0852192882,0,0.2995716499,0.9942620123,0.7245275343
55,0,0.6644568114,0.1096635549,0,0.1946034716,0.9687238379,0.7316031982
56,0.0255613899,0.8684205217,0.0607750215,0,0.6070047803,1.5617617134,0.5672947928
57,0,0.7555296814,0.0607750215,0,0.3957028278,1.2120075307,0.664198472
58,0,0.5350631327,0.1096635549,1,0.1563830951,1.8011097827,0.5009804792
59,0,0.7361197135,0.0082976249,0,0.1396695077,0.8840868461,0.7550529132
60,0.14470881,0,1,0,0.2268408395,1.3715496495,0.6199953743
61,0.0211639013,0,1,0,0.0599811552,1.0811450565,0.7004555229
62,0.0048395749,0.8611837543,0.0470724821,0,0.3173484109,1.2304442222,0.6590903608
63,0,0.5458745952,0.0631402121,0,0.1820375602,0.7910523675,0.7808292548
64,0.0011201783,0.4879406444,0.0202273523,0,0.1626189812,0.6719071562,0.8138398945
65,0.0042025676,0.5781672797,0.0202273523,0,0.1893601719,0.7919573715,0.7805785123
66,0.0047645522,0.5679212982,0.0202273523,0,0.3050900366,0.8980032393,0.7511972061
67,0.0112166102,0.778763261,0.0076468731,0,0.8172488937,1.614875638,0.5525789296
68,0.0062225557,0.8298779061,0.0101288099,0,0.3132660865,1.1594953582,0.6787476124
69,0.0290894727,0.5563764029,0.036506955,0,0.0733944446,0.6953672752,0.8073399813
70,0,0.563397273,0.036506955,0,0.0915499178,0.6914541458,0.8084241617
71,0.9502364996,0.9570966954,0.036506955,0,0.8644567077,2.8082968577,0.2219269666
72,0,0,0.036506955,0,0.0703527629,0.1068597179,0.9703932066
73,0,0.4965025688,0.036506955,0,0.0816660063,0.6146755301,0.8296966174
74,0,0.735025589,0.0924316062,0,0.1723138033,0.9997709985,0.7230012022
75,0,0.735025589,0.0924316062,0,0.1874437476,1.0149009428,0.7188092658
76,3.061025e-4,0.6930992535,0.1483562574,0,0.3219676288,1.1637292422,0.677574563
77,0.0103592164,0.6590095922,0.1483562574,0,0.6573315692,1.4750566352,0.5913174964
78,0.0181934263,0.7378922228,0.1483562574,0,0.6816333649,1.5860752714,0.5605584238
79,0.208798896,0.7130320407,0.1483562574,0,0.5805474171,1.6507346112,0.5426437619
80,0.3416603881,0.8252878266,0.1483562574,0,0.3926451257,1.7079495978,0.5267916493
81,0.3039839482,0.9375436124,0.1483562574,0,0.5286977355,1.9185815535,0.4684334866
82,0,0.840976032,0.0767433011,1,0.2002692716,2.1179886047,0.4131853213
83,0.002066975,0.6918057947,0.1335911117,0,0.1368005873,0.9642644687,0.7328387211
84,0,0.6596053489,0.1904389223,0,0.2080441851,1.0580884563,0.7068436364
85,0.0027520325,0.7466407904,0.1904389223,0,0.2612472747,1.2010790199,0.6672263497
86,0.0049183377,0,0.1904389223,0,0.4449679358,0.6403251958,0.8225900634
87,0,0.6235141942,0.1904389223,0,0.3463069126,1.1602600291,0.678535751
88,0,0.70265302,0.1904389223,0,0.30433717,1.1974291123,0.6682376013
89,0,0.6859691057,0.1904389223,0,0.241376377,1.117784405,0.6903041428
90,0.001086452,0.5942572343,0.0995606885,0,0.1866785608,0.8815829356,0.7557466523
91,0,0.2891790873,0.0620246378,0,0,0.3512037251,0.9026947073
92,0,0,0.0401433816,0,0,0.0401433816,0.9888777846
329,3.03485e-4,0.5575229923,0.0179918797,0,0.2121320683,0.7879504253,0.7816886858
330,0.0226131496,0.7914440922,0.0242032075,0,0.5396178547,1.377878304,0.6182419431
332,0.01868837,0.7739125365,0.0560813937,0,0.4911230087,1.3398053089,0.6287905326
333,0.0431302888,0.8426579231,0.0560813937,0,0.4242963495,1.3661659551,0.6214869928
334,0.0223098764,0.8586361773,0.0560813937,0,0.3589738544,1.2960013018,0.6409269692
335,0.0601417237,0.5638177458,0.0624678408,0,0.1148781596,0.8013054699,0.7779885072
336,0.0430670987,0.8619919053,0.0327656732,0,0.53177547,1.4696001472,0.5928292832
337,0.071867258,0.934529339,0.0327656732,0,0.5827590684,1.6219213386,0.5506268319
338,0.0446089459,0.7567800345,0.0560813937,0,0.4695398704,1.3270102445,0.6323355619
339,0,0.18962053,0.0159120685,0,0.1251258232,0.3306584217,0.9083870352
340,0,0.4716152559,0.0560813937,0,0.2325674806,0.7602641302,0.7893595129
341,0,0.4322145862,0.0560813937,0,0.2589648376,0.7472608175,0.7929622399
342,0,0.4785343731,0.0560813937,0,0.1822509308,0.7168666976,0.801383303
343,0,0.4867977614,0.0470724821,0,0.0441558861,0.5780261296,0.8398507826
344,0,0.1208710712,0.0159120685,0,0.0598503178,0.1966334575,0.9455202927
345,0.0075665084,0.9081860547,0.0380635704,0,0.4673272699,1.4211434034,0.6062548175
346,0,0.4922066774,0.0343839046,0,0.059969685,0.586560267,0.8374862953
347,0,0.4685459881,0.0343839046,0,0.1813524353,0.684282328,0.8104112017
348,0.1790741253,0.8083682858,0.0380635704,0,0.2580295892,1.2835355707,0.6443807526
349,0.0010901459,0.5621524124,0.0343839046,0,0.2352778625,0.8329043254,0.7692336573
350,0.0031009277,0.2777053966,0.0380635704,0,0.1453078712,0.4641777659,0.8713938659
351,0.0390878357,0.7199443712,0.0343839046,0,0.296271476,1.0896875875,0.6980887101
352,0.0172334082,0.5951572228,0.0343839046,0,0.234568631,0.8813431666,0.7558130832
353,0.0010373998,0.4572968961,0.0343839046,0,0.2054297267,0.6981479272,0.8065695676
354,0,0.6110494475,0.0380635704,0,0.1923112813,0.8414242992,0.7668730943
355,0.0331844202,0.6144088657,0.0343839046,0,0.2531101924,0.9350873829,0.74092259
356,0.003026038,0.6350065444,0.0473881291,0,0.6010806,1.2865013115,0.6435590578
357,0,0.2926248238,0.025813872,0,0.0597342937,0.3781729895,0.8952225423
358,0.0063114764,0.7257492604,0.025813872,0,0.3913148056,1.1491894144,0.6816030004
359,0,0.7740939226,0.025813872,0,0.3788166327,1.1787244273,0.6734199634
360,0.0013455332,0.5456921877,0.025813872,0,0.2072333218,0.7800849147,0.7838679219
361,0,0.6559130438,0.025813872,0,0.3590033745,1.0407302903,0.7116529288
362,0,0.6336397151,0.025813872,0,0.2297099657,0.8891635528,0.7536463495
363,0.0064414974,0.7163552309,0.025813872,0,0.6107110953,1.3593216956,0.6233832787
364,0,0.5651731035,0.025813872,0,0.2084612148,0.7994481903,0.7785030892
365,0,0.3152709255,0.025813872,0,0.0267041215,0.367788919,0.8980995762
366,0,0.4257340825,0.025813872,0,0.1457694453,0.5973173998,0.8345058999
367,0,0.4903043377,0.025813872,0,0.4257521994,0.9418704091,0.7390432695
368,0.0017905169,0.375344479,0.025813872,0,0.2342539789,0.6372028468,0.8234551484
369,0,0.2090909448,0.025813872,0,0.0866650947,0.3215699115,0.9109051182
370,0,0.3468888352,0.017271945,0,0.0742355364,0.4383963166,0.8785369321
371,0,0.4165844503,0.017271945,0,0.2032009725,0.6370573678,0.8234954552
372,0,0.1240638262,0.017271945,0,0.0843028326,0.2256386038,0.9374840618
373,0,0.0120686392,0.1086690506,0,0.0429936687,0.1637313585,0.9546362222
374,0,0.1159272654,0.1086690506,0,0.0700972633,0.2946935793,0.9183515352
375,0,0.6060137859,1,0,0.2483482453,1.8543620312,0.4862262917
376,0,0.3134673866,0.1086690506,0,0,0.4221364372,0.8830419308
377,0,0.3709855174,1,0,0.1515055335,1.5224910509,0.5781752107
378,0.0012248916,0.4492786646,1,0,0.1671555759,1.6176591321,0.5518077284
379,0.0434838037,0.7888012121,1,0,0.3330304963,2.1653155121,0.400072822
380,0.0944435122,0.8229325244,1,0,0.4503726643,2.3677487009,0.3439862282
381,0.0699565811,0.8229325244,1,0,0.4369135228,2.3298026283,0.3544996523
382,0.0437178571,0.8061595322,1,0,0.4176746874,2.2675520767,0.3717469299
383,0.161125483,0.8229325244,1,0,0.6169081226,2.60096613,0.2793704836
384,0.0742738812,0.8061595322,1,0,0.5409055731,2.4213389865,0.3291383833
385,0.0125707307,0,0.0629704978,0,0.1240496508,0.1995908793,0.9447009028
386,0.220335413,0.9244930565,1,0,0.6673417965,2.812170266,0.2208537914
387,0.0147705604,0.7532499479,1,0,0.4692021638,2.2372226721,0.3801500628
388,0.091094154,0.9337083847,1,0,0.6601245625,2.6849271012,0.2561080684
389,0.1202879683,0.7224800754,1,0,0.4591458639,2.3019139076,0.3622265638
390,0.1435787507,0.8606238406,1,0,0.6850118008,2.6892143921,0.2549202219
391,0.0959813918,0.8529754301,1,0,0.5677250459,2.5166818678,0.3027224705
392,0.2240665242,0.7332787185,1,0,0.4886927948,2.4460380375,0.3222952088
393,0.1719659782,0.8352296082,1,0,0.3727850787,2.3799806651,0.3405972127
394,0.740614655,0.9743324691,1,0,0.616870787,3.3318179111,0.076879048
395,0.4802464168,0.7685330029,1,0,0.4889761251,2.7377555448,0.2414713012
396,0.4376519753,0.7685330029,1,0,0.4484526233,2.6546376015,0.2645001452
397,0.9313375621,0.9486049006,1,0,0.7293547847,3.6092972474,0
398,1,0.8644932426,1,0,0.6704073054,3.534900548,0.0206125166
399,0.0944655426,0.845366649,1,0,0.1534815657,2.0933137573,0.4200217899
400,0.3873650456,0.845366649,1,0,0.4278469987,2.6605786933,0.2628540929
401,0.7086076847,0.845366649,1,0,0.7121281942,3.2661025279,0.0950862996
402,0.0177165105,0.5491779867,0.0082976249,0,0.3167127794,0.8919049015,0.7528868252
403,4.487695e-4,0.6941707876,0.0607750215,0,0.2350524461,0.9904470247,0.7255845233
404,0.0044443737,0.7746007939,0.0082976249,0,0.4779685759,1.2653113684,0.649429991
405,8.00076e-4,0.7704054681,0.0607750215,0,0.4105088252,1.2424893908,0.6557530994
406,0.0067336438,0.7591474234,0.0607750215,0,0.253366081,1.0800221697,0.7007666325
407,0.0202751083,0.8120813522,0.0607750215,0,0.2452131996,1.1383446816,0.6846076664
408,0.2110857242,0.759745223,1,0,0.5115543713,2.4823853185,0.3122247495
409,0.2265554355,0.6982121203,0.1096635549,0,0.4987363902,1.5331675009,0.5752171695
410,0,0.7903475611,0.0607750215,0,0.3198808782,1.1710034608,0.6755591517
411,0.0018637043,0.6992779319,0.0082976249,0,0.3439503646,1.0533896257,0.7081455049
412,0,0.9274498271,0.0470724821,0,1.713478e-4,0.974693657,0.7299491867
413,0,0,0.0082976249,0,0.1575381741,0.165835799,0.9540531611
414,0.0020394678,0.9433683965,0.0470724821,0,0.2869143817,1.2793947281,0.6455280238
415,2.596353e-4,0.9433683965,0.0470724821,0,0.3302959337,1.3209964476,0.6340017579
416,0.0020394678,0.9102353601,0.0470724821,0,0.2848625751,1.2442098851,0.6552764154
417,0.0118076388,0.8459855415,0.0470724821,0,0.3053696873,1.2102353497,0.6646894764
418,0,0.8812554209,0.0683581167,0,0.2062457336,1.1558592712,0.6797550349
419,0.4751697094,0.9958548607,1,0,0.8955715302,3.3665961003,0.0672433248
420,0.0280128348,0.6912428005,0.0607750215,0,0.1567148447,0.9367455015,0.7404631879
421,0.3403826741,0.7527340276,0.0607750215,0,0.4989117425,1.6528034657,0.5420705604
422,0,0.5526017371,0.1284186085,0,0.1109650246,0.7919853702,0.7805707549
423,0.1761489425,0.7221373211,0.1284186085,0,0.6765993889,1.703304261,0.5280786967
424,0,0.5520275654,0.1284186085,0,0.0570990096,0.7375451835,0.7956540753
425,0.0673162006,0.7643200177,0.0202273523,0,0.5773349961,1.4291985667,0.6040230359
426,4.343993e-4,0.614198878,0.0743229804,0,0.1158846388,0.8048408965,0.777008974
427,0.0171124218,0.9695931777,0.1284186085,0,0.6571088625,1.7722330705,0.508981126
428,0.0119519519,0.6550418708,0.1497312676,0,0.4889978092,1.3057228995,0.6382334815
429,0.0764336551,0.8554692907,0.1605627165,0,0.5422694881,1.6347351504,0.5470766085
430,0.1653563419,0.9016169117,0.1605627165,0,0.7010601171,1.9285960872,0.4656588374
431,0,0,0.0109503569,0,0.410292626,0.4212429829,0.8832894733
432,0.0939818387,0,0.036506955,0,0.1808737761,0.3113625698,0.9137331873
433,0.2089131824,0.7411523588,0.1483562574,0,0.7228640355,1.8212858341,0.4953904571
434,0.4340972436,0.9579340149,0.1483562574,0,0.7691315866,2.3095191025,0.3601194515
435,0,0,0.1483562574,0,0,0.1483562574,0.9588960822
436,0.5815419767,0.8075448606,0.1483562574,0,0.8768450466,2.4142881413,0.3310919063
437,0,0,0.1483562574,0,0,0.1483562574,0.9588960822
438,0.445598763,0.7489573295,0.1125497793,0,1,2.3071058718,0.3607880666
439,0.0012916357,0.7006586824,0.0767433011,0,0.1458355805,0.9245291997,0.7438478639
440,0.002066975,0.6958874948,0.1335911117,0,0.4053107792,1.2368563607,0.6573137994
441,0.026512103,0.8941574067,0.1904389223,0,0.6972531599,1.8083615919,0.4989712767
442,0.0235901705,0.954500408,0.1904389223,0,0.6700292595,1.8385587603,0.4906047814
443,0,0.3659112372,0.0620246378,0,0.0391657499,0.4671016249,0.8705837749
444,6.764165e-4,0.8645259729,0.0401433816,0,0.7417486819,1.6470944529,0.5436523123
519,0,0.1696415085,0.0179918797,0,0.0404425605,0.2280759487,0.9368087655
