id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
186,0.2365733772,0.615760474,0.1176470588,0.0102371553,0.0120905722,0.9923086375,0.1941403906
187,0.2382438658,0.6200913313,0.1176470588,0.0102371553,0.0103282909,0.9965477021,0.1958358924
188,0.235515402,0.5834438884,0.1176470588,0.0102371553,0.0139428367,0.9607863412,0.1815323941
189,0.0369946026,0.2579637342,0,0.0144109076,0.3747609111,0.6841301555,0.0708780126
190,0.5020985484,0.1689138762,0.1176470588,0.0470390586,0.3761163805,1.2118149225,0.2819364835
191,0.4429962581,0.1601923136,0.1176470588,0.0335661318,0.2866888376,1.0410905999,0.2136517486
192,0.4813326669,0.1270563651,0.1470588235,0.0209868991,0.1717874278,0.9482221824,0.1765070982
193,0.4915682752,0.128495132,0.1470588235,0.0209868991,0.2106841075,0.9987932373,0.1967340408
194,0.361138727,0.2244520509,0.0882352941,0.0125792326,0.4227960286,1.1092013332,0.2408940495
445,0.2601038571,0.7009626665,0.2058823529,0.4902640402,0.0635079714,1.7207208881,0.4854839832
446,0.0544712778,0.5788511957,0.6176470588,0,0.3092224833,1.5601920156,0.42127713
447,0.0605931028,0.5944866627,0.4411764706,0,0.2938378707,1.3900941068,0.3532429422
448,0.0638578363,0.6138889363,0.7352941176,0,0.3034103017,1.7164511919,0.4837762296
449,0.0771668878,0.615389927,0.7941176471,0,0.2034260433,1.6901005052,0.4732367258
450,0.0757118789,0.6312005381,0.7941176471,0,0.2128894206,1.7139194847,0.4827636208
451,0.0744446537,0.6366187607,0.7058823529,0,0.2208306398,1.6377764071,0.4523086171
452,0.0748031859,0.6464715634,0.2647058824,0,0.2293233126,1.2153039443,0.2833319902
453,0.0718330297,0.6604626325,0.6764705882,0,0.2533036613,1.6620699117,0.4620253083
454,0.0408312005,0.6764315835,0.5,0.4624216565,0.4241002219,2.1037846624,0.6386982875
455,0.0361526856,0.6566832817,0.3235294118,0.4624216565,0.4763992489,1.9551862845,0.5792632831
456,0.1606245034,0.4505056822,0.5,0,0.3551852239,1.4663154095,0.3837292337
457,0.0404165865,0.5961745493,0.0588235294,0.0084076665,0.0434338937,0.7472562254,0.096126594
458,0.5538167665,0.3534006051,0.2352941176,0.1437342971,0.2989678577,1.585213644,0.4312850494
459,0.5772747833,0.3407397209,0.7352941176,0.1437342971,0.2654462365,2.0624891554,0.6221812927
460,0.5668909754,0.3446429688,0.4705882353,0.1437342971,0.3056974133,1.8315538899,0.5298139418
461,0.9339921613,0.3868036103,0.8823529412,0.1705652303,0.0625166242,2.4362305673,0.7716669247
462,0.5575865108,0.3964163661,1,0.5617739543,0.0741770614,2.5899538926,0.8331517581
463,0.4449435072,0.3938772432,0.9411764706,0.5506929087,0.2195147087,2.5502048384,0.8172532991
464,0.2330514838,0.4882609309,0.3235294118,0.0196039494,0.449696275,1.5141420509,0.4028584912
465,0.2468342589,0.54225669,0.3529411765,0.0147652202,0.950678802,2.1074761476,0.6401747736
466,0.2342967656,0.5465067501,0.1176470588,0.0350249741,0.6403101305,1.5737856791,0.4267141978
467,0.6582446349,0.341153745,0.5294117647,0.5354424989,0.0058563346,2.0701089781,0.6252289989
468,0.1777450357,0.4925722741,0.5588235294,0.0239531242,0.0791277326,1.332221696,0.3300956708
469,0.4965089684,0.6353503999,0.2647058824,0.2257371198,0.0211138705,1.643416241,0.4545643857
470,0.548841121,0.6536129816,0.7941176471,0.2233692039,0.0152860426,2.2352269962,0.691271376
471,0.3272839888,0.7919394795,0.5882352941,0.0431704166,0.0637973611,1.8144265401,0.5229635029
472,0.2739504998,0.7878404241,0.5588235294,0.0215852083,0.2235344406,1.8657341022,0.5434850269
473,0.1107668282,0.59329205,0.5294117647,0,0.2647409191,1.498211562,0.3964867616
474,0.1935599596,0.9444206155,0.5,0.149291766,0.2318003315,2.0190726726,0.6048159696
475,0.2045305257,0.9901093321,0.6176470588,0.149291766,0.1638545005,2.1254331831,0.6473570625
476,0.418820133,0.9240069406,0.4705882353,0.1576960066,0.0810762175,2.052187533,0.6180609451
477,0.6151008822,0.766252486,0.3529411765,0.0326091983,0.05703747,1.823941213,0.5267690937
478,0.1542562685,0.5481114156,0.4705882353,0.0176921063,0.1420707117,1.3327187374,0.3302944728
479,0.4435821757,1,0.1764705882,0.5796371127,0.246487156,2.4461770326,0.7756452199
