id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
295,0,0,0,0.0023924993,0,0,0.0023924993,8.689423e-4
296,0,0,0,0.0016848474,0,0,0.0016848474,6.119271e-4
297,0,0,0,6.035636e-4,0.6666666667,0,0.6672702303,0.2423488079
298,0,0,0,6.035636e-4,0.6666666667,0,0.6672702303,0.2423488079
299,0,0,0,0.0037027415,1,0,1.0037027415,0.3645392103
300,0,0,0,0.0034701819,1,0,1.0034701819,0.364454746
301,0,0,0,0.0033365481,1,0,1.0033365481,0.364406211
302,0,0,0,0.0033365481,0.6666666667,0,0.6700032148,0.2433414125
303,0,0,0,0.0036369937,0.6666666667,0,0.6703036604,0.2434505327
304,0,0,0,0.0048930314,0.6666666667,0,0.6715596981,0.2439067185
305,0,0,0,0.0079935963,0.6666666667,0,0.674660263,0.2450328263
306,0,0,0,0.008696207,0.3333333333,0,0.3420295403,0.1242232121
307,0,0.0072701982,0,0.0053596589,0,0,0.0126298571,0.0045870933
308,0,0.0156004883,0,0.0053596589,0,0,0.0209601472,0.007612608
309,0,0.0448291621,0,0.0053596589,0,0,0.050188821,0.0182282985
310,0,0.2217338525,0,0.0053596589,0,0,0.2270935114,0.0824790906
311,0,0.2772469905,0,0.0053596589,0,0,0.2826066494,0.1026411512
312,0,0.3325318051,0,0.0019526733,0,0,0.3344844784,0.1214828879
313,0,0.1836757854,0,0.0047056116,0,0,0.188381397,0.0684190676
314,0,0.341662944,0,0.1435138949,0.6666666667,0,1.1518435056,0.4183431056
315,0,0.3029447123,0,0.1291972737,0.6666666667,0,1.0988086527,0.3990811443
316,0,0.2695871551,0,0.1141374797,0.6666666667,0,1.0503913015,0.3814962337
317,0,0.253629908,0,0.108048606,0.6666666667,0,1.0283451807,0.3734892062
318,0,0.0904442487,0,0.0250837347,0.6666666667,0,0.7821946501,0.284088713
319,0,0.034549847,0,0.0148765003,0.6666666667,0,0.716093014,0.2600809693
320,0,0.8697052605,0,0.0139842435,0,0,0.883689504,0.3209510751
321,0,1,0,0.2267647084,0,0.2325131686,1.459277877,0.5300015462
322,0,0.8574743845,0,0.4136515458,0,0.5020287211,1.7731546514,0.6439998315
323,0,0.4596047676,0,0.6261533169,0,0.9999999998,2.0857580843,0.7575356464
324,0,0.4374334607,0,0.6050357391,0,0.9738891416,2.0163583414,0.7323300487
325,0,0.428782603,0,0.5984217842,0,0.9624718242,1.9896762114,0.7226392486
326,0,0.2746482102,0,0.3777073662,0,0.4675237027,1.1198792791,0.4067338777
327,0.566341103,0.3793777134,0,0.2232648968,0,0.0018191127,1.1708028259,0.4252290245
328,1,0.6711120818,0,0.5443116838,0,0.0018191127,2.2172428783,0.8052901866
512,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0
515,0,0.0362343983,0,0,0,0,0.0362343983,0.0131601304
516,0,0,0,0.6886733949,0,0,0.6886733949,0.2501223173
517,0,0.2676376676,0,0.3918758913,0,0.5591560054,1.2186695643,0.4426139556
518,0.4317445583,0.2809474601,0,0.102933863,0,0.0018191127,0.8174449941,0.2968914404
