nm_regiao,id,sum_5km,hab_5km,normalized_carbon,normalized_cp,climate_added,climate_index
Sudeste,77,4009.57268906,0.323447939734,0.0093407049,0.4331376911,0.442478396,0.244069587
Sudeste,78,4009.57268906,0.323447939734,0.0093407049,0.4331376911,0.442478396,0.244069587
Sudeste,79,4009.57268906,0.360842273702,0.0093407049,0.4832134328,0.4925541377,0.2716911968
Sudeste,80,4009.57268906,0.390719610874,0.0093407049,0.5232229652,0.5325636701,0.2937603196
Sudeste,81,4009.57268906,0.372737988599,0.0093407049,0.4991432992,0.5084840041,0.28047805730000003
Sudeste,82,2208.23900986,0.152241761621,0.005144316,0.2038709697,0.2090152857,0.1152921248
Sudeste,83,182.336872101,0.437792340244,4.247722e-4,0.5862593021,0.5866840743,0.3236129516
Sudeste,84,0,0.424779445035,0,0.56883339,0.56883339,0.3137665745
Sudeste,85,0,0.459533847144,0,0.6153739291,0.6153739291,0.3394381785
Sudeste,86,0,0.382484456242,0,0.5121950518,0.5121950518,0.2825250586
Sudeste,87,0,0.160673262911,0,0.2151618161,0.2151618161,0.1186825302
Sudeste,88,0,0.162169389417,0,0.2171653186,0.2171653186,0.1197876554
Sudeste,89,14122.2547417,0.313141361829,0.0328992201,0.41933588,0.4522351001,0.249451352
Sudeste,90,22351.7939301,0.320825761904,0.0520707636,0.4296262634,0.481697027,0.2657024513
Sudeste,91,0,0.478514038339,0,0.6407908051,0.6407908051,0.3534580413
Sudeste,92,163188.670492,0.573800461568,0.3801645052,0.7683913747,1.1485558799,0.6335395397
Nordeste,93,187196.485748,0.519927724376,0.4360931379,0.6962489675,1.1323421054,0.6245960765
Nordeste,94,217433.430115,0.505827319921,0.5065331566,0.6773667429,1.1838998995,0.6530351814
Nordeste,95,229157.954058,0.408585917454,0.5338466204,0.5471482089,1.0809948293,0.5962730926
Nordeste,96,220227.672651,0.408182629074,0.5130426271,0.5466081548,1.0596507819,0.5844997882
Nordeste,97,209572.443371,0.416968782566,0.4882201933,0.5583739253,1.0465941186,0.5772977769
Nordeste,98,15604.7909927,0.570114205209,0.0363529382,0.7634550113,0.7998079495,0.4411713605
Nordeste,99,3851.40919876,0.343387561671,0.0089722471,0.4598393662,0.4688116133,0.2585949007
Nordeste,100,11021.0529823,0.366113728932,0.0256746571,0.4902725779,0.515947235,0.2845947502
Nordeste,101,50366.096962,0.45221304792,0.1173329146,0.6055704532,0.7229033678,0.3987510533
Nordeste,102,0,0.277539841732,0,0.3716609428,0.3716609428,0.2050069193
Nordeste,103,0,0.288856931034,0,0.3868159564,0.3868159564,0.2133663736
Nordeste,104,0,0.317186494377,0,0.424752824,0.424752824,0.2342922215
Nordeste,105,0,0.350217443799,0,0.468985442,0.468985442,0.258690784
Nordeste,106,0,0.55354636212,0,0.7412685745,0.7412685745,0.4088812392
Nordeste,107,0,0.603566602542,0,0.8082520014,0.8082520014,0.445829071
Nordeste,108,0,0.566333422944,0,0.7583920658,0.7583920658,0.4183264991
Nordeste,109,0,0.543963786962,0,0.7284362946,0.7284362946,0.401802997
