id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
241,0.8513302034,0.6247874252,0,0,0,0.3321458061,1.8082634347,0.3536197722
242,0.8544600939,0.6247874252,0,0,0,0.4406377318,1.9198852509,0.3999747645
243,0.8544600939,0.6247874252,0,0,0,0.3018894583,1.7811369774,0.3423545307
244,0.8544600939,0.6247874252,0,0,0,0.0419846266,1.5212321457,0.2344196585
245,0.8544600939,0.6247874252,0,0,0,0.1164490619,1.595696581,0.2653437058
246,0.8215962441,0.6247874252,0,0,0,0.269396597,1.7157802663,0.3152127949
247,0.8466353678,0.6490147823,0,0,0,0.0452895308,1.5409396809,0.2426039246
248,0.8591549296,0.6490147823,0,0,0,0.3284477015,1.8366174134,0.3653947863
249,0.8591549296,0.6490147823,0,0,0,0.3517654896,1.8599352015,0.3750783404
250,0.8262910798,0.6757560134,0,0.5281812722,0,0.3759865488,2.4062149142,0.6019407291
251,0.8450704225,0.6757560134,0,1,0,0.0313501162,2.5521765521,0.6625565731
252,0.8450704225,0.6757560134,0,0.0936296307,0.1896727368,0.6037789165,2.4079077199,0.6026437279
253,0.8732394366,0.7343888255,0,0,0,0.9201668674,2.5277951295,0.6524313065
254,0.5938967136,0.7343888255,0,0,0,0.3115000903,1.6397856294,0.2836532761
255,0.3145539906,0.7343888255,0,0,0,0.9999999999,2.048942816,0.4535705815
256,0.3145539906,0.7343888255,0,0,0.1129029266,0.8675370612,2.0293828039,0.4454475797
257,0.3145539906,0.7343888255,0,0,0.1988947388,0.567125671,1.8149632259,0.3564021026
258,0.3145539906,0.7343888255,0,0,0.293681492,0.2933140726,1.6359383807,0.2820555671
259,0.3145539906,0.6717307734,0,0,0.2595234966,0.311125916,1.5569341766,0.2492462168
260,0.3145539906,0.6717307734,0,0,0.4713702774,0,1.4576550414,0.2080169688
261,0.3145539906,0.6717307734,0,0,0.3668527091,0,1.3531374731,0.1646122721
262,0.3145539906,0.6717307734,0,0,0.1731074438,0.0873538471,1.2467460549,0.1204293916
263,0.3114241002,0.7030492657,0,0,0.2709361487,0.4804355584,1.765845073,0.3360040149
264,0.3098591549,0.7546653641,0,0,0.1792040047,0.9371969841,2.1809255078,0.508381163
265,0.3098591549,0.7546653641,0,0,0.1849470306,0.2821394415,1.5316109911,0.238729849
266,0.3098591549,0.7546653641,0,0,0.7536607571,0.0658966629,1.884081939,0.3851061456
267,0.3098591549,0.7554081449,0,0,0.2807866729,0.520517075,1.8665710477,0.3778341153
268,0.3098591549,0.7554081449,0,0,0.6871638351,0,1.7524311349,0.3304333924
269,0.3145539906,0.6742952589,0,0,0.4280484748,0.2456124316,1.6625101559,0.2930904569
270,0.3145539906,0.6742952589,0,0,0.6320475111,0.1452801366,1.7661768972,0.3361418168
271,0.3098591549,0.7554081449,0,0,0.5453073589,0,1.6105746587,0.2715223651
272,0.3145539906,0.7547048186,0,0,0.2000402629,0.5514666395,1.8207657116,0.3588117944
273,0.3145539906,0.7547048186,0,0,0.1918009769,0.5554627746,1.8165225607,0.3570496727
274,0.3145539906,0.7386117123,0,0,0.4633048131,0.1857645123,1.7022350283,0.3095876455
275,0.3145539906,0.7547048186,0,0,0.6107867061,0.3180722949,1.9981178102,0.4324636614
276,0.8685446009,0.7305651591,0,0,0.5642640719,0.3036151169,2.4669889488,0.6271793429
277,0.8638497653,0.7305651591,0,0,0.7309374063,0,2.3253523307,0.5683596196
278,0.8849765258,0.674804491,0,0,0.9974902977,0.8074616921,3.3647330066,1
279,0.882629108,0.674804491,0,0,0.9976735058,0.4418382137,2.9969453185,0.8472628737
280,0.882629108,0.674804491,0,0,0.9978125906,0.0994164291,2.6546626187,0.7051176153
281,0.882629108,0.674804491,0,0,0.9979591257,0.0226447654,2.5780374901,0.673296262
282,0.896713615,0.703059145,0,0,0.998585725,0.0479104712,2.6462689562,0.7016318437
283,0.896713615,0.703059145,0,0,0.998750462,0.0720385648,2.6705617868,0.7117203193
284,0.896713615,0.703059145,0,0,0.9987878081,0.4016115744,3.0001721425,0.8486029289
285,0.9014084507,0.703059145,0,0,0.9990229097,0.0753736835,2.6788641889,0.7151681918
