nm_regiao,id,sum_1km,hab_1km,normalized_carbon,normalized_cp,climate_added,climate_index
Nordeste,93,0,0.536779541193,0,0.6780509574,0.6780509574,0.3667514099
Nordeste,94,0,0.574307513356,0,0.7254556655,0.7254556655,0.3923921723
Nordeste,95,0,0.569309083579,0,0.7191417324,0.7191417324,0.3889770251
Nordeste,96,340.000934601,0.569309083579,0.0205595638,0.7191417324,0.7397012962,0.4000975005
Nordeste,97,499.377498627,0.530875083867,0.0301969274,0.6705925455,0.7007894729,0.3790504599
Nordeste,98,0,0.574307513356,0,0.7254556655,0.7254556655,0.3923921723
Nordeste,99,0,0.138888523392,0,0.1754416647,0.1754416647,0.0948947526
Nordeste,100,0,0.352352712603,0,0.4450860657,0.4450860657,0.2407428827
Nordeste,101,0,0.461069144531,0,0.582414848,0.582414848,0.3150227344
Nordeste,102,0,0.294800596333,0,0.372387193,0.372387193,0.2014207436
Nordeste,103,0,0.313160284129,0,0.3955788442,0.3955788442,0.2139648905
Nordeste,104,0,0.400862482688,0,0.5063627976,0.5063627976,0.2738868929
Nordeste,105,0,0.465867825049,0,0.5884764611,0.5884764611,0.3183014041
Nordeste,106,0,0.464261846334,0,0.5864478156,0.5864478156,0.3172041287
Nordeste,107,0,0.746249068144,0,0.9426493678,0.9426493678,0.5098702109
Nordeste,108,0,0.649445115233,0,0.8203682301,0.8203682301,0.4437294892
Nordeste,109,0,0.649445115233,0,0.8203682301,0.8203682301,0.4437294892
Nordeste,110,0,0.457437036936,0,0.5778268303,0.5778268303,0.3125411186
Nordeste,111,0,0.476685628737,0,0.6021413302,0.6021413302,0.3256926037
Nordeste,112,0,0.411459026917,0,0.5197481754,0.5197481754,0.2811269183
Nordeste,113,0,0.488331179658,0,0.6168517958,0.6168517958,0.3336493568
Nordeste,114,0,0.495109384828,0,0.6254139114,0.6254139114,0.3382805249
Nordeste,115,0,0.495109384828,0,0.6254139114,0.6254139114,0.3382805249
Nordeste,116,0,0.501062264309,0,0.6329334894,0.6329334894,0.3423477942
Nordeste,117,0,0.506647610975,0,0.6399888061,0.6399888061,0.3461639489
Nordeste,118,0,0.561929355494,0,0.7098197831,0.7098197831,0.38393487
Nordeste,119,0,0.622289910866,0,0.7860662292,0.7860662292,0.4251758583
Nordeste,120,0,0.790399320291,0,0.9984192294,0.9984192294,0.5400356065
Nordeste,121,0,0.497335830047,0,0.6282263198,0.6282263198,0.3398017302
Nordeste,122,0,0.771454306691,0,0.9744882044,0.9744882044,0.5270915393
Nordeste,123,0,0.226377489515,0,0.2859562665,0.2859562665,0.1546710653
Nordeste,124,0,0.226377489515,0,0.2859562665,0.2859562665,0.1546710653
Nordeste,125,0,0.226377489515,0,0.2859562665,0.2859562665,0.1546710653
Nordeste,126,0,0,0,0,0,0
Nordeste,127,0,0.575553253021,0,0.7270292631,0.7270292631,0.3932433165
Nordeste,128,4382.46155167,0.566119363283,0.265003677,0.715112531,0.980116208,0.5301356737
Nordeste,129,0,0.113188744758,0,0.1429781332,0.1429781332,0.0773355326
Nordeste,130,0,0,0,0,0,0
Nordeste,131,0,0.552015788312,0,0.6972971305,0.6972971305,0.3771614846
Nordeste,132,2337.62595749,0.625344435275,0.1413542291,0.7899246535,0.9312788826,0.503720022
Nordeste,133,0,0,0,0,0,0
Nordeste,134,0,0.276670486311,0,0.3494855406,0.3494855406,0.1890334544
Nordeste,135,0,0.211584912495,0,0.2672705301,0.2672705301,0.1445641255
Nordeste,136,11183.2733555,0.754246565876,0.6762429116,0.9527516734,1.628994585,0.8811079082
Nordeste,137,0,0.353347148662,0,0.4463422207,0.4463422207,0.2414223252
Nordeste,138,0,0.721043829597,0,0.9108105311,0.9108105311,0.4926488824
Nordeste,139,0,0.478216205172,0,0.6040747288,0.6040747288,0.3267383609
Nordeste,140,0,0.565024503794,0,0.7137295228,0.7137295228,0.3860496116
Nordeste,141,544.045230865,0.663263693697,0.0328979467,0.8378236278,0.8707215745,0.4709651414
Nordeste,142,0,0.450634879906,0,0.5692344591,0.5692344591,0.3078935855
Nordeste,143,0,0.481919957263,0,0.6087532466,0.6087532466,0.3292689274
Nordeste,144,0,0.486071777934,0,0.6139977572,0.6139977572,0.332105634
Nordeste,145,0,0.411438386021,0,0.5197221022,0.5197221022,0.2811128155
Nordeste,146,468.618148804,0.681710426554,0.028336936,0.8611252329,0.8894621689,0.4811017534
Nordeste,147,164.63618850700001,0.596733061988,0.0099554086,0.7537832443,0.7637386529,0.4130990815
Nordeste,148,14458.8529263,0.771454306691,0.8743143882,0.9744882044,1.8488025926,1
Nordeste,149,0,0.764740028907,0,0.9660068408,0.9660068408,0.5225040492
Nordeste,150,0,0.708492759432,0,0.8949562288,0.8949562288,0.4840734389
Nordeste,151,0,0.484375578258,0,0.6118551461,0.6118551461,0.3309467158
Nordeste,152,0,0.735338127902,0,0.9288668502,0.9288668502,0.5024153763
Nordeste,153,0,0.593535459914,0,0.7497440867,0.7497440867,0.4055295518
Nordeste,154,433.544420242,0.617964341604,0.0262160578,0.7806022423,0.8068183001,0.436400459
Nordeste,155,0,0.495802611084,0,0.6262895832,0.6262895832,0.3387541675
Nordeste,156,0,0.591626608382,0,0.7473328573,0.7473328573,0.4042253404
Nordeste,157,114.303777695,0.53040523813,0.006911851,0.6699990442,0.6769108952,0.3661347609
Nordeste,158,0,0.421265094769,0,0.5321350367,0.5321350367,0.2878268555
Nordeste,159,0,0.392648958716,0,0.4959876112,0.4959876112,0.2682750517
Nordeste,160,0,0.454539504706,0,0.574166716,0.574166716,0.310561397
Nordeste,161,0,0.359521490422,0,0.4541415462,0.4541415462,0.2456409073
Nordeste,162,0,0.278943172993,0,0.3523563605,0.3523563605,0.190586254
