id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci
27,0.1664073203,0.6103385971,0.2142858299,0.0780167294,0.5747505145,0.3542426314,1.9980416226,0.4814999002
28,0.1046465451,0.5075210682,0.1984126856,0.1101989622,0.2206521597,0.5662777053,1.7077091261,0.3809556119
29,0.1166522496,0.4618056523,0.2301587045,0.1101989622,0.2285378668,0.4975459577,1.6448993931,0.3592041374
30,0.1409527092,0.5363817459,0.1507937921,0,0.4407751927,0.3505344522,1.6194378921,0.3503866315
31,0.1246763375,0.4696261359,0.2777778677,0.1101989622,0.3114591791,0.4494559063,1.7431943887,0.3932444205
32,0.1265309576,0.5110087714,0.2777778677,0.1101989622,0.3091252932,0.4129179142,1.7475597663,0.394756183
33,0.1251409278,0.5088447982,0.2777778677,0.1101989622,0.3112931182,0.3885456774,1.7218013515,0.3858358537
34,0.1191737508,0.5011926751,0.2777778677,0.1101989622,0.3391954911,0.374158489,1.7216972359,0.3857997976
35,0.1206016105,0.5171667316,0.2777778677,0.1101989622,0.3216232175,0.3881163507,1.7354847402,0.3905745122
36,0.1094929076,0.4978197214,0.2619047234,0.0734659748,0.3551085069,0.3775704583,1.6753622924,0.3697536644
37,0.1063951355,0.5070632474,0.2460318488,0.0574429273,0.3752262167,0.3735206019,1.6656799776,0.3664006073
38,0.112519108,0.5355853022,0.1666666667,0.0442528016,0.4258493696,0.329649776,1.6145230241,0.3486845764
39,0.1050898899,0.6676415266,0.1666666667,0.0829964211,0.318679573,0.4449386381,1.7860127154,0.4080727233
40,0.1611711788,0.6967620239,0.2460318488,0.5524662225,0.3516975954,0.4228048003,2.4309336697,0.6314136139
41,0.120595641,0.5713325198,0.2142858299,0.5524662225,0.3602413299,0.4336893825,2.2526109256,0.5696591303
42,0.0231211189,0.5683914889,0.1190477732,0.1781760946,0.3434180251,0.5653055282,1.7974600289,0.4120370125
43,0.0573452544,0.273506054,0.1507937921,0.1225569789,0.1765128375,0.4336101115,1.2143250284,0.2100930541
44,0.0551157172,0.344541116,0.1666666667,0.1225569789,0.1914898765,0.612538787,1.4929091423,0.3065687907
45,0.0561737969,0.3112940793,0.1507937921,0.1225569789,0.1764774502,0.5287003871,1.3459964845,0.2556918521
46,0.4982210605,0.5815382375,0.2777778677,0.1494550737,0.6687636077,0.3705130708,2.5462689179,0.6713550624
47,0.2245004486,0.559267534,0.1984126856,0.0948738714,0.7498053941,0.3837158412,2.2105757749,0.5551020471
48,0.537180933,0.6132766163,0.3253967611,0.1494550737,0.6578708522,0.3893985017,2.672578738,0.7150970862
49,0.6730479526,0.5908076791,0.3095238866,0.6707303956,0.334607273,0.4052105657,2.9839277526,0.8229195499
50,0.7571673029,0.562109835,0.2619047234,0.6707303956,0.3844621701,0.1698041514,2.8061785784,0.7613636978
51,0.7709189582,0.5726879187,0.2619047234,0.6707303956,0.3762133907,0.1773140305,2.8297694171,0.7695333795
52,0.7051927201,0.5598395131,0.35714278,0.2083087391,0.1563496797,0.1353511373,2.1221845693,0.5244915197
53,0.3137097149,0.5585573319,0.1031746289,0.0703694615,0.0671280766,0.0743389998,1.1872782136,0.2007265424
54,0.3444661311,0.4853506109,0.2301587045,0.0703694615,0.1626761449,0.3095496801,1.602570733,0.3445454097
55,0.2928520065,0.5412429896,0.1031746289,0.5064028473,0.379320418,0.049579956,1.8725728463,0.4380491361
56,0.3662248865,0.4491973565,0.2619047234,0.1059138921,0.1492209619,0.2919537385,1.6244155589,0.3521104343
57,0.4688724463,0.473456373,0.3253967611,0.1227292251,0.1494918676,0.2634886986,1.8034353717,0.4141063179
58,0.2265648416,0.5008270711,0.1190477732,0.0693734525,0.2414345646,0.1941541796,1.3514018826,0.2575637814
59,0.201684556,0.2058737134,0.1190477732,0.0542711992,0.2963383755,0.2339295667,1.111145184,0.1743611118
60,0.8766411387,0.5072200568,0.3730159244,0.8010858949,0.1233372065,0.1986342898,2.8799345111,0.7869059222
61,0.9356746961,0.5022029876,0.35714278,0.8010858949,0.1281787127,0.1951746845,2.9194597558,0.8005938064
62,0.2723838386,0.3972415694,0.182539811,0.5571873707,0.1923356915,0.108237158,1.7099254392,0.3817231375
63,0.2922380878,0.3544722567,0.1031746289,0.0657572013,0.3626163462,0.18582076820000001,1.3640792891,0.2619540609
64,0.2787756601,0.5417889402,0.1666666667,0.1106147522,0.1892114946,0.3069936799,1.5940511937,0.3415950303
65,0.2626554485,0.5393888767,0.182539811,0.1650512403,0.2095988877,0.2933413018,1.652575566,0.3618624527
66,0.2482455905,0.4537026449,0.1349206478,0.1953566002,0.2084163794,0.0715101054,1.3121519682,0.2439712461
67,0.261276467,0.4003780845,0.1031746289,0.0134152685,0.3898708272,0.0138848503,1.1820001264,0.1988987018
68,0.2253573362,0.6830437748,0.1190477732,0.0505436005,0.3605928897,0.0499959793,1.4885813537,0.3050700456
69,0.2193884454,0.7072152741,0.1349206478,0.0505436005,0.39213353,0.0261175596,1.5303190574,0.3195241207
70,0.2800820271,0.7676380365,0.1349206478,0.6895262531,0.3711484994,0.0154765014,2.2587919653,0.5717996701
71,0.307249441,0.8411566796,0.1349206478,0.7239508486,0.4052867679,0.0492487022,2.4618130871,0.6421073843
72,0.2511015007,0.5972790178,0.1666666667,0.5642051854,0.2620040722,0.1553530257,1.9966094685,0.4810039346
73,0.2128746886,0.5744995353,0.182539811,0.0697424033,0.2134572367,0.179412859,1.4325265339,0.2856578474
74,0.2060760534,0.5815368163,0.1666666667,0.0697424033,0.1874141136,0.1652091492,1.3766452025,0.2663057295
75,0.2064085058,0.5797855091,0.1666666667,0.0697424033,0.1874141136,0.1638861807,1.3739033792,0.2653562159
76,0.2386652191,0.6153112069,0.182539811,0.0697424033,0.1832706427,0.1179315955,1.4074608785,0.2769774258
77,0.3275890471,0.72376742,0.2460318488,0.0580429018,0.1878234065,0.0413248284,1.5845794526,0.3383148964
78,0.3360031701,0.7255231124,0.2460318488,0.0462652483,0.1783080222,0.0397293612,1.571860763,0.3339103202
79,0.3595571024,0.7280060707,0.2301587045,0.0546729147,0.1756114494,0.0361180313,1.584124273,0.3381572643
80,0.3995297543,0.7339237446,0.2460318488,0.0546729147,0.1596564292,0.0301901289,1.6240048205,0.3519681925
81,0.4206916545,0.7414491639,0.2460318488,0.0546729147,0.1539056046,0.0286043419,1.6453555284,0.3593621004
82,0.7650124576,0.5438736433,0.1984126856,0.6163512612,0.4218805993,0.2029171928,2.7484478398,0.7413711166
83,0.5632412128,0.4273820253,0.1984126856,0.5999909959,0.241237697,0.0386640277,2.0689286443,0.5060485994
