id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
31,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
32,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
33,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
34,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
35,Sudeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
36,Sudeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
37,Sudeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
38,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
39,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
40,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
41,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
42,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
43,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
44,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
45,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
46,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
47,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
48,Sudeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
49,Sudeste,8,1,1,1,1,0.636364,0,0,1,0,1.136364,0.2947369981
50,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
51,Sudeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
52,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
53,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
54,Sudeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
55,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
56,Sudeste,8,1,1,1,1,0.636364,0,0,1,0,1.136364,0.2947369981
57,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
58,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
59,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
60,Sudeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
61,Sudeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
62,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
63,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
64,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
65,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
66,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
67,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
68,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
69,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
70,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
71,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
72,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
73,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
74,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
75,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
76,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
77,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
78,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
79,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
80,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
81,Sudeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
82,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
83,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
84,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
85,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
86,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
87,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
88,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
89,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
90,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
91,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
92,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
329,Sudeste,1,2,4,1,3,0,1,1,1,0.5,1.5,0.4631578752
330,Sudeste,1,2,4,1,3.5,0,1,1,1,0.625,1.625,0.5210526096
332,Sudeste,8,2,4,1,3.5,0.636364,1,1,1,0.625,2.261364,0.8157896078
333,Sudeste,7,2,2,1,3,0.545455,1,0.3333333333,1,0.5,2.045455,0.7157896541
334,Sudeste,7,2,4,0,3.5,0.545455,1,1,0,0.625,1.670455,0.5421054509
335,Sudeste,6,2,2,0,3.5,0.454545,1,0.3333333333,0,0.625,1.579545,0.4999997684
336,Sudeste,4,2,3,1,3,0.272727,1,0.6666666667,1,0.5,1.772727,0.5894735331
337,Sudeste,5,2,3,1,3,0.363636,1,0.6666666667,1,0.5,1.863636,0.6315787524
338,Sudeste,3,2,4,1,3.5,0.181818,1,1,1,0.625,1.806818,0.6052630482
339,Sudeste,1,2,4,0,3.5,0,1,1,0,0.625,1.125,0.289473672
340,Sudeste,4,2,3,1,4,0.272727,1,0.6666666667,1,0.75,2.0227269999999997,0.7052630019
341,Sudeste,5,1,2,0,3.5,0.363636,0,0.3333333333,0,0.625,0.9886360000000001,0.2263156115
342,Sudeste,6,2,4,1,3.5,0.454545,1,1,1,0.625,2.079545,0.731578706
343,Sudeste,5,1,3,1,3.5,0.363636,0,0.6666666667,1,0.625,1.488636,0.4578945491
344,Sudeste,1,2,3,0,3.5,0,1,0.6666666667,0,0.625,1.125,0.289473672
345,Sudeste,4,2,4,1,3,0.272727,1,1,1,0.5,1.772727,0.5894735331
346,Sudeste,4,2,2,0,3.5,0.272727,1,0.3333333333,0,0.625,1.397727,0.4157893299
347,Sudeste,1,2,3,1,3.5,0,1,0.6666666667,1,0.625,1.625,0.5210526096
348,Sudeste,3,2,3,1,3,0.181818,1,0.6666666667,1,0.5,1.681818,0.5473683138
349,Sudeste,5,2,2,0,4,0.363636,1,0.3333333333,0,0.75,1.613636,0.5157892835
350,Sudeste,3,2,4,1,3,0.181818,1,1,1,0.5,1.681818,0.5473683138
351,Sudeste,6,2,4,1,3.5,0.454545,1,1,1,0.625,2.079545,0.731578706
352,Sudeste,5,2,4,1,3.5,0.363636,1,1,1,0.625,1.988636,0.6894734868
353,Sudeste,6,2,3,1,3.5,0.454545,1,0.6666666667,1,0.625,2.079545,0.731578706
354,Sudeste,1,2,3,0,3,0,1,0.6666666667,0,0.5,1,0.2315789376
355,Sudeste,7,2,4,1,3,0.545455,1,1,1,0.5,2.045455,0.7157896541
356,Sudeste,1,2,2,0,3.5,0,1,0.3333333333,0,0.625,1.125,0.289473672
357,Sudeste,1,1,3,0,3.5,0,0,0.6666666667,0,0.625,0.625,0.0578947344
358,Sudeste,2,2,3,1,3.5,0.090909,1,0.6666666667,1,0.625,1.715909,0.5631578289
359,Sudeste,3,2,2,0,3.5,0.181818,1,0.3333333333,0,0.625,1.306818,0.3736841106
360,Sudeste,3,1,3,0,3.5,0.181818,0,0.6666666667,0,0.625,0.806818,0.142105173
361,Sudeste,5,2,2,1,3,0.363636,1,0.3333333333,1,0.5,1.863636,0.6315787524
362,Sudeste,5,2,3,1,3,0.363636,1,0.6666666667,1,0.5,1.863636,0.6315787524
363,Sudeste,6,1,3,1,3,0.454545,0,0.6666666667,1,0.5,1.454545,0.442105034
364,Sudeste,6,2,4,1,3.5,0.454545,1,1,1,0.625,2.079545,0.731578706
365,Sudeste,3,1,2,0,3.5,0.181818,0,0.3333333333,0,0.625,0.806818,0.142105173
366,Sudeste,4,2,3,1,3,0.272727,1,0.6666666667,1,0.5,1.772727,0.5894735331
367,Sudeste,4,2,4,1,3.5,0.272727,1,1,1,0.625,1.897727,0.6473682675
368,Sudeste,3,2,3,1,3.5,0.181818,1,0.6666666667,1,0.625,1.806818,0.6052630482
369,Sudeste,1,2,3,0,3,0,1,0.6666666667,0,0.5,1,0.2315789376
370,Sudeste,2,2,3,0,3.5,0.090909,1,0.6666666667,0,0.625,1.215909,0.3315788913
371,Sudeste,2,1,3,1,3.5,0.090909,0,0.6666666667,1,0.625,1.215909,0.3315788913
372,Sudeste,1,2,3,1,3.5,0,1,0.6666666667,1,0.625,1.625,0.5210526096
373,Sudeste,4,1,4,1,3.5,0.272727,0,1,1,0.625,1.397727,0.4157893299
374,Sudeste,1,2,4,0,3.5,0,1,1,0,0.625,1.125,0.289473672
375,Sudeste,5,1,2,0,4,0.363636,0,0.3333333333,0,0.75,1.113636,0.2842103459
376,Sudeste,1,1,2,0,3.5,0,0,0.3333333333,0,0.625,0.625,0.0578947344
377,Sudeste,7,2,3,0,3.5,0.545455,1,0.6666666667,0,0.625,1.670455,0.5421054509
378,Sudeste,10,2,4,1,3.5,0.818182,1,1,1,0.625,2.443182,0.9000000463
379,Sudeste,11,2,4,1,3.5,0.909091,1,1,1,0.625,2.534091,0.9421052656
380,Sudeste,11,2,3,1,3,0.909091,1,0.6666666667,1,0.5,2.409091,0.8842105312
381,Sudeste,11,1,2,1,3,0.909091,0,0.3333333333,1,0.5,1.909091,0.6526315936
382,Sudeste,11,2,1,1,3.5,0.909091,1,0,1,0.625,2.534091,0.9421052656
383,Sudeste,11,2,4,1,4,0.909091,1,1,1,0.75,2.659091,1
384,Sudeste,11,2,3,1,3.5,0.909091,1,0.6666666667,1,0.625,2.534091,0.9421052656
385,Sudeste,1,2,2,1,3.5,0,1,0.3333333333,1,0.625,1.625,0.5210526096
386,Sudeste,10,2,2,0,3.5,0.818182,1,0.3333333333,0,0.625,1.943182,0.6684211087
387,Sudeste,9,2,3,0,3,0.727273,1,0.6666666667,0,0.5,1.7272729999999998,0.568421155
