nm_regiao,id,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
Nordeste,152,627244.466557,0.619649076438,0.5631360196,0.8807679134,1.443903933,0.911888599
Nordeste,153,594706.9092309999,0.687118891715,0.5339240114,0.976669369,1.5105933804,0.9540059071
Nordeste,154,598828.962633,0.687464643817,0.5376247642,0.9771608203,1.5147855845,0.9566534677
Nordeste,155,384688.27528,0.541102384451,0.345370642,0.7691218081,1.1144924501,0.7038508143
Nordeste,156,877956.069756,0.522059134213,0.7882232732,0.7420537717,1.5302770449,0.9664370037
Nordeste,157,8675.75575256,0.465939826063,0.0077890373,0.6622859034,0.6700749407,0.4231816847
Nordeste,158,241308.532135,0.45405394774,0.2166452373,0.6453913405,0.8620365778,0.5444138694
Nordeste,159,386138.139563,0.473557924498,0.3466723208,0.6731142527,1.0197865735,0.6440399036
Nordeste,160,560629.107014,0.48942209751,0.5033291813,0.6956635554,1.1989927367,0.7572164477
Nordeste,161,611772.792898,0.48977517886,0.5492456512,0.6961654245,1.2454110757,0.7865316626
Nordeste,162,735303.259121,0.495621646204,0.6601505037,0.704475581,1.3646260847,0.8618211642
Nordeste,163,278573.899481,0.50825425002,0.2501018427,0.7224315379,0.9725333806,0.6141974419
Nordeste,164,60179.2202988,0.444978794944,0.0540285142,0.6324919372,0.6865204514,0.4335677453
Nordeste,165,46184.6426125,0.439387743025,0.041464273,0.6245448276,0.6660091006,0.4206139285
Nordeste,166,41559.2620106,0.439387743025,0.0373116363,0.6245448276,0.6618564639,0.4179913565
Nordeste,167,205057.286304,0.410261117171,0.1840991036,0.5831443019,0.7672434055,0.4845478277
Nordeste,168,44581.3908386,0.530539792046,0.040024884,0.7541081612,0.7941330452,0.5015298134
Nordeste,169,5715.60255241,0.488461327818,0.005131431,0.6942979193,0.6994293503,0.4417202806
Nordeste,170,5715.60255241,0.411849921807,0.005131431,0.5854026255,0.5905340565,0.3729481312
Nordeste,171,5715.60255241,0.330678206069,0.005131431,0.470025317,0.475156748,0.3000823056
Nordeste,172,401311.551319,0.241447748031,0.3602949116,0.3431933288,0.7034882404,0.4442836475
Nordeste,173,413809.370436,0.249564902074,0.3715153727,0.3547310347,0.7262464074,0.4586564271
Nordeste,174,437800.300352,0.28702241186,0.3930542742,0.4079730615,0.8010273357,0.5058838599
Nordeste,175,285301.905785,0.536879138721,0.2561422032,0.7631188954,1.0192610986,0.6437080432
Nordeste,176,43.1974449158,0.023059660712,3.87824e-5,0.032776954,0.032815736399999997,0.0207245754
Nordeste,177,0,0.111685035879,0,0.1587488786,0.1587488786,0.1002568725
Nordeste,178,0,0.0577406467807,0,0.0820724357,0.0820724357,0.0518323392
Nordeste,179,0,0,0,0,0,0
Nordeste,180,167825.108236,0.114312011422,0.1506722952,0.1624828562,0.3131551514,0.1977711992
Nordeste,181,150885.183428,0.109371231494,0.1354637404,0.1554600418,0.2909237822,0.1837311154
Nordeste,182,254345.366884,0.149471086482,0.2283496231,0.2124578926,0.4408075157,0.2783892604
Nordeste,183,5366.58295822,0.299154940119,0.0048180834,0.4252182121,0.4300362955,0.2715867629
Nordeste,184,4036.9950695000002,0.18439265871,0.003624388,0.262095343,0.265719731,0.1678136528
Nordeste,185,15241.7899933,0.26675288015,0.0136839803,0.3791619912,0.3928459715,0.2480994437
Nordeste,186,15241.7899933,0.301651315716,0.0136839803,0.4287665552,0.4424505355,0.2794268994
Nordeste,187,15241.7899933,0.301651315716,0.0136839803,0.4287665552,0.4424505355,0.2794268994
Nordeste,188,15241.7899933,0.302081989511,0.0136839803,0.429378714,0.4430626943,0.2798135045
Nordeste,189,226542.229876,0.531720433679,0.2033881467,0.7557863227,0.9591744694,0.6057607041
Nordeste,190,168584.041725,0.469725080066,0.1513536608,0.6676662556,0.8190199164,0.517246963
Nordeste,191,159568.994574,0.471659441259,0.1432600099,0.6704157526,0.8136757625,0.5138718956
Nordeste,192,98393.6613598,0.494915326507,0.0883371919,0.7034716197,0.7918088116,0.500061958
Nordeste,193,110153.359304,0.490771896978,0.0988949726,0.6975821575,0.7964771301,0.5030102057
Nordeste,194,315587.165005,0.506359615963,0.2833321128,0.719738509,1.0030706218,0.6334830477
Nordeste,445,323090.724878,0.412567092769,0.2900687602,0.5864220109,0.8764907711,0.5535423258
Nordeste,446,12836.895174,0.407080075326,0.0115248813,0.5786227756,0.5901476569,0.3727041029
Nordeste,447,61624.3232498,0.428594342723,0.0553259183,0.6092031107,0.664529029,0.4196791985
Nordeste,448,61575.1819744,0.431223747607,0.0552817996,0.6129405414,0.668222341,0.4220116868
Nordeste,449,66404.6843243,0.442890563067,0.0596176955,0.6295237287,0.6891414242,0.4352230045
Nordeste,450,66404.6843243,0.444454228573,0.0596176955,0.6317463196,0.6913640151,0.436626668
Nordeste,451,66404.6843243,0.449648359965,0.0596176955,0.6391292472,0.6987469427,0.4412893103
Nordeste,452,81513.4334087,0.46560762771,0.0731822326,0.6618137173,0.7349959499,0.4641821466
Nordeste,453,103291.808552,0.46560762771,0.0927347167,0.6618137173,0.754548434,0.476530397
Nordeste,454,586806.87203,0.588373823367,0.5268314091,0.8363133335,1.3631447426,0.8608856318
Nordeste,455,641336.859625,0.603154873447,0.5757880788,0.8573230874,1.4331111662,0.9050724939
Nordeste,456,449803.896591,0.437238443459,0.4038310251,0.6214898176,1.0253208427,0.6475350371
Nordeste,457,108329.065996,0.521631801716,0.0972571338,0.7414463622,0.838703496,0.5296780059
Nordeste,458,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
Nordeste,459,0,0.287269490912,0,0.4083242592,0.4083242592,0.2578746606
Nordeste,460,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
Nordeste,461,0,0.446434069402,0,0.6345604613,0.6345604613,0.4007527349
Nordeste,462,0,0.529013555339,0,0.7519387715,0.7519387715,0.4748822808
Nordeste,463,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
Nordeste,464,121130.110634,0.573400981813,0.1087498288,0.8150309675,0.9237807963,0.5834080488
Nordeste,465,121130.110634,0.559344299147,0.1087498288,0.7950508279,0.9038006567,0.5707897152
Nordeste,466,0,0.527828881921,0,0.7502548791,0.7502548791,0.4738188289
Nordeste,467,281926.084051,0.303841643431,0.2531114123,0.4318798824,0.6849912947,0.4326020158
Nordeste,468,82004.5387726,0.633087744595,0.0736231438,0.8998696085,0.9734927523,0.6148033271
Nordeste,469,171952.108276,0.516222059184,0.1543774891,0.7337569653,0.8881344544,0.560895822
Nordeste,470,81738.2201996,0.529329101637,0.0733840447,0.7523872883,0.825771333,0.5215107784
Nordeste,471,46078.3810387,0.650535299518,0.0413688721,0.9246695269,0.966038399,0.6100955764
Nordeste,472,66776.1609535,0.697077912914,0.0599512048,0.9908251011,1.0507763059,0.6636112775
Nordeste,473,224080.304928,0.613270183513,0.2011778465,0.8717009682,1.0728788147,0.6775699802
Nordeste,474,575016.767748,0.644548282363,0.5162463299,0.9161595931,1.432405923,0.9046271019
Nordeste,475,554459.286396,0.686504628754,0.4977899563,0.9757962569,1.4735862132,0.9306342595
Nordeste,476,566244.229927,0.645597114401,0.5083704022,0.9176504008,1.426020803,0.9005946189
Nordeste,477,316089.850672,0.518697077201,0.2837834207,0.7372749508,1.0210583715,0.6448430998
Nordeste,478,155857.046432,0.408653387346,0.1399274469,0.5808590781,0.720786525,0.4552082722
Nordeste,479,892637.091871,0.512699412087,0.8014037998,0.7287498821,1.5301536819,0.9663590946
Nordeste,480,351218.053545,0.497962931832,0.3153212937,0.7078034796,1.0231247733,0.6461481231
Nordeste,481,844798.968487,0.500836017165,0.7584550424,0.7118872771,1.4703423195,0.9285855985
Nordeste,482,49500.2546577,0.433820924131,0.044441008,0.6166321627,0.6610731707,0.4174966725
Nordeste,483,61442.25450709999,0.433820924131,0.0551624582,0.6166321627,0.6717946209,0.4242677381
Nordeste,484,101198.382404,0.413294591772,0.0908552523,0.5874560764,0.6783113287,0.4283833246
Nordeste,485,140659.557255,0.404019049295,0.1262832395,0.5742718396,0.7005550791,0.4424312276
Nordeste,486,88886.6486092,0.521267523991,0.0798018574,0.7409285786,0.820730436,0.518327231
Nordeste,487,0,0.161778393072,0,0.2299514727,0.2299514727,0.1452244304
Nordeste,488,273539.483608,0.559688342933,0.2455819768,0.795539851,1.0411218278,0.6575140515
Nordeste,489,19865.0389194,0.284518731003,0.0178347033,0.4044143347,0.422249038,0.2666687685
Nordeste,490,13917.8418121,0.408255347929,0.0124953482,0.5802933057,0.5927886539,0.3743720083
Nordeste,491,0,0,0,0,0,0
Nordeste,492,0,0,0,0,0,0
Nordeste,493,0,0,0,0,0,0
Nordeste,494,0,0,0,0,0,0
Nordeste,495,0,0,0,0,0,0
Nordeste,496,0,0,0,0,0,0
Nordeste,497,0,0,0,0,0,0
Nordeste,498,167825.108236,0.167309880667,0.1506722952,0.2378139177,0.3884862129,0.2453460652
Nordeste,499,146775.886089,0.102815419341,0.1317744399,0.146141624,0.2779160639,0.1755161714
Nordeste,500,297483.765087,0.110261416444,0.2670789976,0.1567253489,0.4238043465,0.267651014
Nordeste,501,167825.108236,0.135036706741,0.1506722952,0.1919408952,0.3426131904,0.2163752415
Nordeste,502,252901.180485,0.261058321703,0.2270530419,0.3710677576,0.5981207995,0.3777394918
Nordeste,503,0,0.226996931793,0,0.3226529685,0.3226529685,0.2037694868
Nordeste,504,5366.58295822,0.203024618427,0.0048180834,0.288578772,0.2933968554,0.1852929695
Nordeste,505,15241.7899933,0.276681423831,0.0136839803,0.3932744026,0.4069583829,0.2570120499
Nordeste,506,35351.9159756,0.251172629917,0.0317387212,0.3570162558,0.388754977,0.2455158015
Nordeste,507,277414.900902,0.208108304983,0.2490613013,0.2958047135,0.5448660148,0.3441067619
Norte,508,114436.583931,0,0.1027404239,0,0.1027404239,0.0648850793
Norte,509,514652.081786,0.56754208013,0.4620513058,0.8067031368,1.2687544426,0.8012740216
Norte,510,1113841.85119,0,1,0,1,0.6315438155
Nordeste,537,10649.5576,0.261789121751,0.0095611038,0.3721065152,0.381667619,0.2410398244
Nordeste,538,617845.039473,0.393766138136,0.5546972749,0.5596983729,1.1143956478000001,0.7037896794
Nordeste,539,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
Nordeste,540,0,0,0,0,0,0
Nordeste,541,0,0.555225974827,0,0.7891970502,0.7891970502,0.4984125163
Nordeste,542,115631.076849,0.522788655955,0.1038128319,0.7430907124,0.8469035443,0.5348566957
Nordeste,543,317976.309938,0.517284595291,0.2854770716,0.735267252,1.0207443236,0.6446447648
Nordeste,544,88835.659626,0.286784814556,0.0797560799,0.4076353412,0.4873914211,0.3078090377
Nordeste,545,0,0,0,0,0,0
Nordeste,546,98878.7803402,0.483928343517,0.0887727286,0.6878547448,0.7766274734,0.4904742778
Norte,547,881247.951258,0.557368695376,0.7911787031,0.7922427088,1.5834214119,1
Norte,548,492935.592741,0.570421636703,0.4425543826,0.8107961325,1.2533505151,0.7915457665
