id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
9,0,0,0,0,0
10,0,0,0,0,0
11,0,0,0,0,0
12,0.0932235505,0,0,0.0932235505,0.0793508438
13,0.0932235505,0,0,0.0932235505,0.0793508438
14,0,0,0,0,0
15,0.1671902795,0,0,0.1671902795,0.14231049639999999
16,0.1671902795,0,0,0.1671902795,0.14231049639999999
17,0.1671902795,0,0,0.1671902795,0.14231049639999999
18,0.0871634533,0,0,0.0871634533,0.0741925568
19,0.1671902795,0,0,0.1671902795,0.14231049639999999
20,0,0,0,0,0
21,0.1671902795,0,0,0.1671902795,0.14231049639999999
22,0.1671902795,0,0,0.1671902795,0.14231049639999999
23,0.3672678941,0,0,0.3672678941,0.3126143246
24,0.3672678941,0.25,0,0.6172678941,0.5254115291
25,0.1671902795,0,0,0.1671902795,0.14231049639999999
26,0.1671902795,0,0,0.1671902795,0.14231049639999999
27,0,0,0,0,0
28,0.2817511881,0,0,0.2817511881,0.2398234607
29,0.2817511881,0,0,0.2817511881,0.2398234607
30,0,0,0,0,0
31,0.2817511881,0,0,0.2817511881,0.2398234607
32,0.2817511881,0,0,0.2817511881,0.2398234607
33,0.2817511881,0,0,0.2817511881,0.2398234607
34,0.2817511881,0,0,0.2817511881,0.2398234607
35,0.2817511881,0,0,0.2817511881,0.2398234607
36,0.2817511881,0,0,0.2817511881,0.2398234607
37,0.2817511881,0,0,0.2817511881,0.2398234607
38,0.2817511881,0,0,0.2817511881,0.2398234607
39,0.3790478954,0,0,0.3790478954,0.32264133
40,0.3790478954,0,0,0.3790478954,0.32264133
41,0.3790478954,0,0,0.3790478954,0.32264133
42,0.3790478954,0,0,0.3790478954,0.32264133
43,0.2798612537,0,0,0.2798612537,0.2382147697
44,0.2798612537,0,0,0.2798612537,0.2382147697
45,0.2798612537,0,0,0.2798612537,0.2382147697
46,0.3220845078,0,0,0.3220845078,0.2741547315
47,0,0,0,0,0
48,0.3220845078,0,0,0.3220845078,0.2741547315
49,0.3220845078,0,0,0.3220845078,0.2741547315
50,0,0,0,0,0
51,0.3220845078,0,0,0.3220845078,0.2741547315
52,0.3220845078,0,0,0.3220845078,0.2741547315
53,0.1004319076,0,0,0.1004319076,0.0854865167
54,0.1004319076,0,0,0.1004319076,0.0854865167
55,0.1004319076,0,0,0.1004319076,0.0854865167
56,0.3030529052,0,0,0.3030529052,0.2579552441
57,0.3030529052,0,0,0.3030529052,0.2579552441
58,0.1004319076,0,0,0.1004319076,0.0854865167
59,0.1720749195,0,0,0.1720749195,0.1464682473
60,0.3220845078,0,0,0.3220845078,0.2741547315
61,0.3220845078,0,0,0.3220845078,0.2741547315
62,0.2163993582,0,0,0.2163993582,0.1841967139
63,0.0619992809,0,0,0.0619992809,0.0527730946
64,0.3309061868,0,0,0.3309061868,0.281663646
65,0.3309061868,0,0,0.3309061868,0.281663646
66,0.3309061868,0,0,0.3309061868,0.281663646
67,0.0612680551,0,0,0.0612680551,0.0521506834
68,0.0560071332,0,0,0.0560071332,0.0476726455
69,0.1748274636,0,0,0.1748274636,0.1488111821
70,0.1748274636,0,0,0.1748274636,0.1488111821
71,0.1748274636,1,0,1.1748274636,1
72,0.1748274636,0,0,0.1748274636,0.1488111821
73,0.1748274636,0,0,0.1748274636,0.1488111821
74,0.1748274636,0,0,0.1748274636,0.1488111821
75,0.1748274636,0,0,0.1748274636,0.1488111821
76,0.1436888151,0,0,0.1436888151,0.1223063127
77,0.1436888151,0,0,0.1436888151,0.1223063127
78,0.1436888151,0,0,0.1436888151,0.1223063127
79,0.1436888151,0,0,0.1436888151,0.1223063127
80,0.1436888151,0,0,0.1436888151,0.1223063127
81,0.1436888151,0,0,0.1436888151,0.1223063127
82,0.257281086,0,0,0.257281086,0.2189947835
83,0.10221647,0,0,0.10221647,0.0870055163
84,0.10221647,0,0,0.10221647,0.0870055163
85,0.10221647,0,0,0.10221647,0.0870055163
86,0.10221647,0,0,0.10221647,0.0870055163
87,0.10221647,0,0,0.10221647,0.0870055163
88,0.10221647,0,0,0.10221647,0.0870055163
89,0.10221647,0,0,0.10221647,0.0870055163
90,0.0393151981,0.0833333333,0,0.1226485314,0.1043970585
91,0.1308546841,0,0,0.1308546841,0.1113820439
92,0.0936223175,0,0,0.0936223175,0.0796902698
329,0.0923839409,0,0,0.0923839409,0.0786361774
330,0,0,0,0,0
332,0.1671902795,0,0,0.1671902795,0.14231049639999999
333,0.1671902795,0,0,0.1671902795,0.14231049639999999
334,0.1671902795,0,0,0.1671902795,0.14231049639999999
335,0.084562356,0,0,0.084562356,0.0719785318
336,0.3672678941,0,0,0.3672678941,0.3126143246
337,0.3672678941,0,0,0.3672678941,0.3126143246
338,0.1671902795,0,0,0.1671902795,0.14231049639999999
339,1.000000003,0,0,1.000000003,0.8511888205
340,0.1671902795,0,0,0.1671902795,0.14231049639999999
341,0.1671902795,0,0,0.1671902795,0.14231049639999999
342,0.1671902795,0,0,0.1671902795,0.14231049639999999
343,0,0,0,0,0
344,1.000000003,0,0,1.000000003,0.8511888205
345,0,0,0,0,0
346,0.2817511881,0,0,0.2817511881,0.2398234607
347,0.2817511881,0,0,0.2817511881,0.2398234607
348,0,0,0,0,0
349,0.2817511881,0,0,0.2817511881,0.2398234607
350,0,0,0,0,0
351,0.2817511881,0,0,0.2817511881,0.2398234607
352,0.2817511881,0,0,0.2817511881,0.2398234607
353,0.2817511881,0,0,0.2817511881,0.2398234607
354,0,0,0,0,0
355,0.2817511881,0,0,0.2817511881,0.2398234607
356,0.2215317747,0,0,0.2215317747,0.1885653694
357,0.3790478954,0,0,0.3790478954,0.32264133
358,0.3790478954,0,0,0.3790478954,0.32264133
359,0.3790478954,0,0,0.3790478954,0.32264133
360,0.3790478954,0,0,0.3790478954,0.32264133
361,0.3790478954,0,0,0.3790478954,0.32264133
362,0.3790478954,0,0,0.3790478954,0.32264133
363,0.3790478954,0,0,0.3790478954,0.32264133
364,0.3790478954,0,0,0.3790478954,0.32264133
365,0.3790478954,0,0,0.3790478954,0.32264133
366,0.3790478954,0,0,0.3790478954,0.32264133
367,0.3790478954,0,0,0.3790478954,0.32264133
368,0.3790478954,0,0,0.3790478954,0.32264133
369,0.3790478954,0,0,0.3790478954,0.32264133
370,0.4346892848,0,0,0.4346892848,0.3700026585
371,0.4346892848,0,0,0.4346892848,0.3700026585
372,0.4346892848,0,0,0.4346892848,0.3700026585
373,0.2798612537,0,0,0.2798612537,0.2382147697
374,0.2798612537,0,0,0.2798612537,0.2382147697
375,0.3220845078,0,0,0.3220845078,0.2741547315
376,0.2798612537,0,0,0.2798612537,0.2382147697
377,0.3220845078,0,0,0.3220845078,0.2741547315
378,0.3220845078,0,0,0.3220845078,0.2741547315
379,0.3220845078,0,0,0.3220845078,0.2741547315
380,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
381,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
382,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
383,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
384,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
385,0.2798612537,0,0,0.2798612537,0.2382147697
386,0.3220845078,0,0,0.3220845078,0.2741547315
387,0.3220845078,0,0,0.3220845078,0.2741547315
388,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
389,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
390,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
391,0.3220845078,0,0,0.3220845078,0.2741547315
392,0.3220845078,0,0,0.3220845078,0.2741547315
393,0.3220845078,0,0,0.3220845078,0.2741547315
394,0.3220845078,0,0,0.3220845078,0.2741547315
395,0.3220845078,0.25,0,0.5720845078,0.4869519359
396,0.3220845078,0.25,0,0.5720845078,0.4869519359
397,0.3220845078,0,0,0.3220845078,0.2741547315
398,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
399,0.3220845078,0.1666666667,0,0.4887511745,0.4160195345
400,0.3220845078,0.25,0,0.5720845078,0.4869519359
401,0.3220845078,0.3333333333,0,0.6554178411,0.5578843374
402,0.1720749195,0,0,0.1720749195,0.1464682473
403,0.3030529052,0,0,0.3030529052,0.2579552441
404,0.1720749195,0,0,0.1720749195,0.1464682473
405,0.3030529052,0,0,0.3030529052,0.2579552441
406,0.3030529052,0,0,0.3030529052,0.2579552441
407,0.3030529052,0,0,0.3030529052,0.2579552441
408,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
409,0.1004319076,0,0,0.1004319076,0.0854865167
410,0.3030529052,0,0,0.3030529052,0.2579552441
411,0.1720749195,0,0,0.1720749195,0.1464682473
412,0.2163993582,0,0,0.2163993582,0.1841967139
413,0.1720749195,0,0,0.1720749195,0.1464682473
414,0.2163993582,0,0,0.2163993582,0.1841967139
415,0.2163993582,0,0,0.2163993582,0.1841967139
416,0.2163993582,0,0,0.2163993582,0.1841967139
417,0.2163993582,0,0,0.2163993582,0.1841967139
418,0.1720749195,0,0,0.1720749195,0.1464682473
419,0.3220845078,0.25,0,0.5720845078,0.4869519359
420,0.3030529052,0,0,0.3030529052,0.2579552441
421,0.3030529052,0,0,0.3030529052,0.2579552441
422,0.1541022839,0,0,0.1541022839,0.1311701409
423,0.1541022839,0,0,0.1541022839,0.1311701409
424,0.1541022839,0,0,0.1541022839,0.1311701409
425,0.3309061868,0,0,0.3309061868,0.281663646
426,0.3309061868,0,0,0.3309061868,0.281663646
427,0.1541022839,0,0,0.1541022839,0.1311701409
428,0.1440962319,0,0,0.1440962319,0.1226531013
429,0.1796971832,0,0,0.1796971832,0.152956233
430,0.1796971832,0,0,0.1796971832,0.152956233
431,0.0536544043,0,0,0.0536544043,0.045670029
432,0.1748274636,0.0833333333,0,0.2581607969,0.2197435835
433,0.1436888151,0,0,0.1436888151,0.1223063127
434,0.1436888151,0,0,0.1436888151,0.1223063127
435,0.1436888151,0,0,0.1436888151,0.1223063127
436,0.1436888151,0,0,0.1436888151,0.1223063127
437,0.1436888151,0,0,0.1436888151,0.1223063127
438,0.1436888151,0,0,0.1436888151,0.1223063127
439,0.257281086,0,0,0.257281086,0.2189947835
440,0.10221647,0,0,0.10221647,0.0870055163
441,0.10221647,0.1666666667,0,0.2688831367,0.2288703193
442,0.10221647,0,0,0.10221647,0.0870055163
443,0.1308546841,0,0,0.1308546841,0.1113820439
444,0.0936223175,0,0,0.0936223175,0.0796902698
519,0.0923839409,0,0,0.0923839409,0.0786361774
520,0.0932235505,0,0,0.0932235505,0.0793508438
521,0.2817511881,0,0,0.2817511881,0.2398234607
522,0,0,0,0,0
523,0.2817511881,0,0,0.2817511881,0.2398234607
524,0.2817511881,0,0,0.2817511881,0.2398234607
525,0.2817511881,0,0,0.2817511881,0.2398234607
526,0.3790478954,0,0,0.3790478954,0.32264133
527,0.2798612537,0,0,0.2798612537,0.2382147697
528,0.3220845078,0,0,0.3220845078,0.2741547315
529,0.3220845078,0,0,0.3220845078,0.2741547315
530,0.3220845078,0.0833333333,0,0.4054178411,0.3450871329
531,0.3220845078,0,0,0.3220845078,0.2741547315
532,0.2798612537,0,0,0.2798612537,0.2382147697
533,0.3220845078,0.25,0,0.5720845078,0.4869519359
534,0.3030529052,0,0,0.3030529052,0.2579552441
535,0.0536544043,0,0,0.0536544043,0.045670029
536,0.1436888151,0,0,0.1436888151,0.1223063127
