id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
222,0.8710936686,0.6087207487,0.2941176471,0,0.0083102106,1.782242275,0.4347900051
223,0.8165131313,0.2644648806,0.5294117647,0.0828017574,0.3306654451,2.0238569791,0.5808771666
224,0.7521583743,0.2351890184,0.2352941176,0.1939128684,0.3423850989,1.7589394776,0.4207004672
225,0.7913444157,0.2351890184,0.2352941176,0,0.3424007381,1.6042282898,0.3271576575
226,0.6104539011,0.2351890184,0.5294117647,0,0.3424397774,1.7174944616,0.395641625
227,0.6765198573,0.2371387186,0.4705882353,0,0.3424603618,1.726707173,0.4012118938
228,0.5753539516,0.2377886186,0.4705882353,0,0.3424856525,1.626216458,0.340452333
229,0.8079728822,0.2369654602,0.4705882353,0,0.3428987602,1.8584253379,0.4808524642
230,0.7400172463,0.394113876,0.4705882353,0,0.3271990722,1.9319184298,0.5252884898
231,0.7818750187,0.5257728528,0.5294117647,0,0.1151417634,1.9522013996,0.5375521535
232,0.7159374225,0.6629688693,0.5294117647,0,0,1.9083180565,0.511019029
233,0.8152218455,0.2249673051,0.0588235294,0,0.3436595787,1.4426722587,0.2294762598
234,0.5040693205,0.3640682212,0.7647058824,0,0.2215031858,1.8543466099,0.4783863485
235,0.5268865358,0.2950368216,0.7647058824,0,0.2800994713,1.8667287111,0.4858729211
236,0.7176098972,0.2614128774,0.3529411765,0,0.3040080812,1.6359720323,0.3463508323
237,0.5897423418,0.3838198486,0.3529411765,0,0.2412419548,1.5677453217,0.3050990114
238,0.5907690278,0.3570326826,0.4705882353,0,0.2201710123,1.638560958,0.3479161708
239,0.7497158762,0.2347252491,0.5882352941,0,0.3408159307,1.9134923501,0.5141475549
240,0.7342755292,0.3917862821,0.5294117647,0,0.3207787553,1.9762523313,0.5520940348
241,0.6714966171,0.3536197722,0.5294117647,0,0.3072278978,1.8617560518,0.4828663091
242,0.7254643543,0.3999747645,0.0588235294,0,0.3060972112,1.4903598594,0.2583095473
243,0.7174626258,0.3423545307,0.1176470588,0,0.3456772564,1.5231414717,0.2781302478
244,0.6342900349,0.2344196585,0.5294117647,0,0.322508539,1.7206299971,0.3975374595
245,0.6290666983,0.2653437058,0.5294117647,0,0.2174348341,1.6412570029,0.3495462767
246,0.6980414201,0.3152127949,0.1176470588,0,0.3450972359,1.4759985097,0.2496262644
247,0.4559226265,0.2426039246,0.4705882353,0,0.1316313018,1.3007460882,0.1436636373
248,0.7495507476,0.3653947863,0.5294117647,0,0.4460258105,2.0903831091,0.6211007678
249,0.688555799,0.3750783404,0.5294117647,0,0.4082619373,2.0013078414,0.567243313
250,0.6857399882,0.6019407291,0.1176470588,0.1656341968,1,2.5709619729,0.9116724959
251,0.5193258754,0.6625565731,0.0588235294,0.1656341968,0.4159615974,1.8223017721,0.459011123
252,0.4858801136,0.6026437279,0.2352941176,0.4450328002,0.5380374148,2.3068881741,0.7520059233
253,0.483038304,0.6524313065,0.0588235294,0.4450328002,0.5273490404,2.1666749805,0.6672290156
254,0.3176914065,0.2836532761,0.4705882353,0.4450328002,0.2076958259,1.724661544,0.399975048
255,0.5450640834,0.4535705815,0.5294117647,0.4450328002,0.6568110165,2.6298902463,0.9473022157
256,0.4173474438,0.4454475797,0.2941176471,0.4450328002,0.3291191426,1.9310646134,0.524772248
257,0.385465472,0.3564021026,0.4705882353,0.4450328002,0.3161283269,1.973616937,0.5505006
258,0.4311504541,0.2820555671,0.0588235294,0.4450328002,0.304477082,1.5215394328,0.2771616093
259,0.3464885854,0.2492462168,0.2352941176,0.4450328002,0.1358425035,1.4119042235000001,0.2108730256
260,0.2679780829,0.2080169688,0.1176470588,0.4450328002,0.1417746893,1.1804496,0.0709289394
261,0.2762441805,0.1646122721,0.4705882353,0.4450328002,0.09811043,1.4545879181,0.2366808083
262,0.624658014,0.1204293916,0.1176470588,0.4450328002,0.4215319557,1.7292992203,0.4027791198
263,0.3974142659,0.3360040149,0.5294117647,0.4450328002,0.1177908932,1.8256537389,0.461037818
264,0.6454750723,0.508381163,0.5294117647,0.4450328002,0.4734453594,2.6017461596,0.9302854958
265,0.2969986968,0.238729849,0.2352941176,0.4450328002,0.201104691,1.4171601546,0.2140509119
266,0.67801407,0.3851061456,0.5294117647,0.4450328002,0.0865097401,2.1240745206,0.641471559
267,0.4835267477,0.3778341153,0.5294117647,0.4450328002,0.3438362906,2.1796417185,0.6750690763
268,0.3496912868,0.3304333924,0.2941176471,0.4450328002,0.1275024337,1.5467775602,0.292421303
269,0.3639470328,0.2930904569,0.2941176471,0.4450328002,0.0333773023,1.4295652393,0.2215513809
270,0.6206487195,0.3361418168,0.2941176471,0.4450328002,0.0704159791,1.7663569627,0.4251852909
271,0.5962346426,0.2715223651,0.4705882353,0.5561439112,0,1.8944891542,0.5026576791
272,0.3801659881,0.3588117944,0.5294117647,0.4450328002,0.190169017,1.9035913644,0.5081611358
273,0.3515702714,0.3570496727,0.7058823529,0.4450328002,0.176233303,2.0357684002,0.5880791526
274,0.4264664022,0.3095876455,0.3529411765,0.4450328002,0.1599611206,1.693989145,0.3814296382
275,0.4792817536,0.4324636614,0.1176470588,0.4450328002,0.1867428247,1.6611680987,0.3615850948
276,0.6885542798,0.6271793429,0.0588235294,0.3732346312,0.4084662385,2.1562580218,0.6609306244
277,0.6514860624,0.5683596196,0.2941176471,0.3732346312,0,1.8871979603,0.4982492147
278,0.654317276,1,0.5294117647,0.205892427,0,2.3896214677,0.8020288392
279,0.6191029512,0.8472628737,0.0588235294,0.205892427,0.4043122783,2.1353940596,0.648315676
280,0.4753704685,0.7051176153,0.1176470588,0.205892427,0,1.5040275696,0.2665734358
281,0.5082720075,0.673296262,0.4705882353,0.317003538,0,1.9691600428,0.5478058343
282,0.5186337327,0.7016318437,0.4705882353,0,0,1.6908538117,0.379533926
283,0.3724180815,0.7117203193,0.7058823529,0,0,1.7900207537,0.4394930958
284,0.5708369453,0.8486029289,0.3529411765,0,0,1.7723810507,0.4288276268
285,0.6965141657,0.7151681918,0.1176470588,0,0,1.5293294163,0.2818716561
286,0.5443516821,0.8664227807,0.2352941176,0.6666666671,0.4043122783,2.7170475258,1
287,0.6260855693,0.7560167978,0.0588235294,0.6666666671,0.4043122783,2.5119048419,0.8759648652
288,0,0.5192382845,0.4705882353,1,0,1.9898265198,0.5603013775
289,0.8572731914,0.6919144398,0.3529411765,0.6666666671,0,2.5687954748,0.9103625692
290,0.3939214669,0.6139236988,0.2352941176,0.6666666671,0.0052258984,1.9150318488,0.5150783799
291,0.471791476,0.6450213206,0.2352941176,0.2155673789,0.0039088624,1.5715831555,0.3074194755
292,0.5473936989,0.6874502733,0.0588235294,0.2155673789,0.0019225672,1.5111574477,0.2708843641
293,0.5810543139,0.6958075272,0.2941176471,0.2155673789,0.0126845231,1.7992313902,0.4450621101
294,0.307016766,0.5452261812,0.7647058824,0.1077007467,0,1.7246495763,0.399967812
295,0.4665212747,0.6080662741,0.7647058824,0.1077007467,0,1.9469941779,0.5344037183
296,0.5084711485,0.532393095,0.2352941176,0.1077007467,0,1.3838591078,0.1939161464
297,0.5085626091,0.6148042414,0.7058823529,0.1077007467,0,1.9369499501,0.5283306909
298,0.4523226645,0.5734420392,0.7058823529,0.1077007467,0,1.8393478033,0.469317641
299,0.622413411,0.6327039312,0.5294117647,0,0.4043122783,2.1888413852,0.680631458
300,0.6396249018,0.6587880489,0.5294117647,0,0.4043122783,2.2321369937,0.7068092213
301,0.5013424082,0.5070438031,0.2352941176,0,0,1.2436803289,0.1091600468
302,0.96797436,0.672196373,0.3529411765,0,0,1.9931119095,0.5622878181
303,0.4742894919,0.5263153621,0.4705882353,0.1456697584,0,1.6168628477,0.3347968726
304,0.6355155696,0.6574696235,0.2941176471,0.1456697584,0,1.7327725986,0.4048792237
305,0.5342607794,0.5378708959,0.2352941176,0.1456697584,0,1.4530955513,0.2357784807
306,0.5594535185,0.4923877137,0.3529411765,0.1456697584,0,1.5504521671,0.2946430755
307,0.4681921947,0.5056094652,0.4705882353,0.2567808694,0,1.7011707646,0.3857718508
308,0.4457497615,0.4712632436,0.3529411765,0.2567808694,0,1.526735051,0.2803030286
309,0.5821376582,0.4655144053,0.5294117647,0.1456697584,0,1.7227335866,0.3988093498
310,0.7999782661,0.614202728,0.2352941176,0,0,1.6494751117,0.3545151803
311,0.8151334458,0.4835509676,0.5294117647,0,0,1.8280961781,0.4625145866
312,0.5223990232,0.4050145276,0.4705882353,0.1415225766,0,1.5395243627,0.2880358123
313,0.6752987544,0.5024533261,0.2352941176,0.1415225766,0,1.5545687747,0.2971320942
314,0.4613445933,0.2148033048,0.7058823529,0.1346794342,0.4255808089,1.9422904941,0.5315597366
315,0.501765824,0.263145865,0.7647058824,0.1346794342,0.4043122783,2.0686092839,0.6079356903
316,0.3084304984,0.3847356197,0.2352941176,0.1346794342,0,1.0631396699,0
317,0.3276839942,0.3879672845,0.5294117647,0.1346794342,0,1.3797424776,0.191427114
318,0.8052590648,0.8701761324,0.2941176471,0.1346794342,0,2.1042322785,0.6294743718
319,0.7441476064,0.7334455409,0.2941176471,0.1346794342,0.4043122783,2.3107025069,0.75431217800000006
320,0.4913081324,0.3657516091,0.2941176471,0,0,1.1511773886,0.0532301231
321,0.7053883631,0.9381912609,0.4705882353,0,0.1549880079,2.2691558672,0.7291918912
322,0.8349404042,0.6873024402,0,0.1090378649,0.1333533943,1.7646341036,0.424143601
323,0.5425395791,0.4349221509,0.7058823529,0.1090378649,0,1.7923819478,0.4409207413
324,0.6530002827,0.4803830974,1,0.1090378649,0,2.242421245,0.7130273739
325,0.6842440243,0.525399711,0.3529411765,0.1090378649,0,1.6716227767,0.3679062921
326,0.5136717049,0.5924550851,0.0588235294,0.2405422128,0,1.4054925322,0.2069963336
327,0.8783521129,0.3436957842,0.5294117647,0.1098457559,0.3489760949,2.2102815126,0.6935947723
328,0.9479176219,0.0582932589,0.0588235294,0.1098457559,0,1.1748801661,0.0675615004
512,0.5551967233,0.2742050383,0.3529411765,0.1444048646,0,1.3267478027,0.1593850176
513,0.5023221349,0.2807644369,0.4705882353,0.045011708,0,1.2986865151,0.1424183605
514,0.493609128,0.3297934436,0.4705882353,0.045011708,0,1.3390025149,0.1667945672
515,0.5079284589,0.3920776158,0.4705882353,0.5845986586,0,1.9551929686,0.5393609417
516,0.8382116306,0.2230910092,0.2941176471,0,0.3453669354,1.7007872223,0.3855399502
