id,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index
0,0.1192467855,0.4315340127,0.0339182768,0,0.151248596,0.735947671,0.1517262403
1,0.1778988939,0.6552958094,0.0506050048,0.0625,0.2671278869,1.213427595,0.263865734
2,0.0249694382,0.7536469157,0,0.125,0.2763043972,1.1799207511,0.2559964178
3,0.0267682918,0.7012141858,0,0.125,0.3694155013,1.2223979789,0.2659724913
4,0.0058735899,0.4485802042,1,0,0.220604485,1.6750582791,0.372282923
5,0.0304582601,0.684634219,1,0,0.3534383329,2.068530812,0.4646926945
6,0.0597292062,0.8997313839,1,0,0.4322529043,2.3917134944,0.5405944037
7,0.0161231384,0.6037414345,0.0750585999,0.1875,0.2512255493,1.1336487221,0.2451291087
8,0.0347223804,0.5806245853,0.0612987013,0,0.3849273005,1.0615729675,0.2282016145
195,6.44909e-4,0.1803957478,0.0095026924,0,0.0562475579,0.2467909071,0.0368443592
196,1.948449e-4,0.1700372744,0.1353690212,0,0,0.3056011405,0.0506563531
197,0.007232817,0.619859694,0,0,0.1505914332,0.7776839442,0.1615282954
198,0.0154100831,0.5724583184,0,0.0625,0.3096852584,0.9600536599,0.2043590964
199,0.0458829039,0.4152902964,0,0.125,0.296704214,0.8828774143,0.1862337163
200,0,0.2053395811,0.0014570795,0,0.1078324401,0.3146291007,0.0527766326
201,0.0180989567,0.5547629537,0.0479695914,0.0625,0.4578854683,1.1412169701,0.2469065646
202,0.0180989567,0.5809554348,0.0479695914,0.0625,0.4842158837,1.1937398666,0.2592419335
203,0.0186358958,0.7269278543,0.0479695914,0.0625,0.5977853235,1.453818665,0.3203232551
204,0.0231080091,0.7412901745,0.0687741527,0.0625,0.605869765,1.5015421013,0.3315314373
205,0.0803403314,0.5802311491,0.0687741527,0,0.458713906,1.1880595392,0.257907869
206,0.0595289404,0.6997257795,0.1462401014,0,0.5475589737,1.453053795,0.32014362
207,0.0590076601,0.70983789,0.1462401014,0,0.5434944698,1.4585801213,0.3214415163
208,0.0573749693,0.7253741017,0.1462401014,0,0.5016562305,1.4306454029,0.3148808527
209,0.0081894508,0.5515159257,0.1462401014,0,0.3437848869,1.0497303648,0.2254202966
210,0.0038593606,0.5057960637,0.031257523,0,0.2624715648,0.8033845121,0.1675642532
