id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
0,0.8438516171,0.2138372947,0.1875,0,0.3396716303,1.5848605421,0.2206550238
1,0.7658585046,0.3796831846,0.1041665,0.1363636363,0.1962426969,1.5823145224,0.2190831215
2,0.6657559879,0.3424586367,0.1875,0,0.2090632349,1.4047778595,0.1094727005
3,0.6493821819,0.3544576927,0.2708335,0,0.1636844242,1.4383577988,0.1302048198
4,0.6614416501,0.6011105888,0.1041665,0.3034314548,0.8260277988,2.4961779925,0.7832987493
5,0.5536143613,0.3423451594,0.1041665,0.3034314548,0.2087252467,1.5122827222,0.17584577
6,0.5033887534,0.3467922811,0.2708335,0.3034314548,0.1122887855,1.5367347748,0.1909423688
7,0.700311395,0.7421691258,0.1875,0.1827359778,0.1195324318,1.9322489304,0.4351312164
8,0.7146544348,0.7338619162,0.1041665,0.142525817,0.4467676866,2.1419763546,0.5646160838
195,0.9224799119,0.063714656,0.4375,0,0.0447658078,1.4684603757,0.1487900296
196,0.9383422939,0.1284544113,0.4375,0.0566407859,0.0381773411,1.5991148322,0.2294555651
197,0.9081303241,0.2990755593,0.4375,0.0566407859,0.0627227886,1.7640694579,0.331297887
198,0.7291594743,0.124611986,0.4375,0.0566407859,0.0368909487,1.3848031949,0.097140423
199,0.7899642634,0,0.4375,0,0,1.2274642634,0
200,0.9562662197,0.1150564396,0.25,0,0,1.3213226593,0.0579477958
201,0.6462995771,0.2024311338,0.5208335,0.0984578623,0,1.4680220732,0.1485194234
202,0.6182549875,0.2045641041,0.6041665,0.0984578623,0,1.5254434539,0.1839711527
203,0.5536195577,0.2044316994,0.6666665,0.0534170736,0,1.4781348307,0.1547629992
204,0.5679668128,0.1909700776,0.6041665,0.0534170736,0,1.416520464,0.1167225372
205,0.6821447537,0.2271737935,0.5,0.0306898009,0,1.4400083481,0.1312238623
206,0.553280589,0.2845284282,0.6041665,0.8985899943,0,2.3405655115,0.6872242299
207,0.548554286,0.2905125458,0.6041665,0.8985899943,0,2.3418233261,0.6880007996
208,0.5537118888,0.2797883429,0.6041665,0.8985899943,0,2.336256726,0.6845640031
209,0.7731200503,0.2965129926,0.4375,0.3985899947,0,1.9057230376,0.4187542369
210,0.7945771931,0.365560216,0.2708335,0,0.0224551584,1.4534260675,0.1395079083
211,0.7940361981,0.2821272484,0.4375,0,0.3076892402,1.8213526867,0.3666643219
212,0.6660364304,0.3764063045,0.9375,0.2018278019,0.2710143351,2.4527848719,0.7565080113
213,0.6465114666,0.3643410428,1,0.2018278019,0.2526980911,2.4653784024,0.7642832063
214,0.6398588402,0.4272362589,0.6875,0.2018278019,0.0747452077,2.0311681087,0.4962035189
215,0.6383868294,0.3578697358,0.75,0.2018278019,0.2205025565,2.1685869236,0.581045342
216,0.6333143897,0.353237045,0.75,0.2018278019,0.2074028119,2.1457820485,0.5669657039
217,0.6289517474,0.3525246415,1,0.2018278019,0.0910123773,2.2743165681,0.6463223989
218,0.6345446644,0.3486862241,0.75,0.2018278019,0.0842464953,2.0193051857,0.488879398
219,0.7135647287,0.4801004414,0.1875,0.0329298507,0,1.4140950208,0.1152250784
220,0.7948177562,0.6618895615,0.25,0,0,1.7067073177,0.2958827326
221,0.8629669209,0.4734044555,0.5,0,0,1.8363713764,0.3759368005
222,0.7287694731,0.3638849871,0.25,0,0.1060550458,1.448709506,0.1365959222
223,0.8569947745,0.2232870165,0.5,0.0564557437,0.1928119382,1.8295494729,0.3717249847
224,0.7660328027,0.2139130515,0.3541665,0.0791830164,0.3394554912,1.7527508618,0.3243098314
225,0.7838929285,0.2144041751,0.5208335,0.0791830164,0.3394910643,1.9378046843,0.4385613165
226,0.8112251689,0.2122499903,0.9166665,0.0564557437,0.3395297718,2.3361271747,0.6844840186
227,0.8319261851,0.2122703248,0.5208335,0,0.3395501813,1.9045801912,0.4180486482
228,0.8393082811,0.2122894181,0.5208335,0.0564557437,0.339575257,1.9684621999,0.4574891432
229,0.8522541723,0.2543883717,0.5208335,0,0.3111404905,1.9386165345,0.4390625495
230,0.7948356974,0.2878615758,0.6041665,0.0227272727,0.2771623635,1.9867534094,0.4687820623
231,0.7381087683,0.3532966663,0.6666665,0.1363636363,0.216016207,2.1104517779,0.5451529371
232,0.70512974,0.4419795565,0.6666665,0.1363636363,0.1243842241,2.0745236569,0.5229710598
233,0.8557476528,0.3008055848,0.0833335,0,0.2818185827,1.5217053203,0.1816632441
234,0.7738416296,0.2678441873,0.5833335,0,0.2665871743,1.8916064912,0.410038738
235,0.7590742135,0.2635969756,0.5833335,0,0.2685099182,1.8745146073,0.3994862777
236,0.6636311811,0.3274965171,0.5625,0,0.1835574294,1.7371851276,0.3146996097
237,0.6816970632,0.3522391037,0.5625,0,0.2147111999,1.8111473668,0.3603635985
238,0.7119871976,0.256729302,0.5208335,0,0.1826708034,1.672220803,0.2745908972
239,0.7704592485,0.207543116,0.5625,0,0.2368258045,1.777328169,0.3394837619
240,0.7699711194,0.2239065305,0.9166665,0,0.2258115098,2.1363556597,0.5611458894
241,0.7670166046,0.2311192543,1,0,0.2439969278,2.2421327867,0.6264522618
242,0.7612573819,0.2310803037,0.5,0,0.254944384,1.7472820696,0.3209334211
243,0.7605939291,0.2342311287,0.4791665,0,0.2470694857,1.7210610435,0.3047446651
244,0.7659280075,0.2562875612,0.8333335,0,0.2324943433,2.088043412,0.5313181022
245,0.7768676593,0.2510060545,0.75,0,0.2416769723,2.0195506861,0.4890309689
246,0.7352327071,0.2398111842,0.1458335,0,0.2382237167,1.359101108,0.081272058
247,0.7159199587,0.2899629939,0.5208335,0,0.2522742224,1.778990675,0.3405101864
248,0.8103701926,0.3220095543,0.5833335,0,0.3676632037,2.0833764506,0.528436739
249,0.8536905846,0.3134909772,0.5833335,0,0.5194531045,2.2699681663,0.6436377132
250,0.7972567522,0.4699153345,0.2291665,0.112932407,0.9947031979,2.6039741916,0.8498516887
251,0.6760913597,0.602867014,0.1666665,0.3034314548,1,2.7490563285,0.939424816
252,0.6753016529,0.640839346,0.1875,0.3034314548,0.4632243758,2.2702968295,0.6438406285
253,0.6291241666,0.5062386952,0.0833335,0.3034314548,0.5634381261,2.0855659427,0.5297885226
254,0.6088965199,0.5004579492,0.6875,0.3034314548,0.6285514285,2.7288373524,0.9269417015
255,0.5946316636,0.2953404875,0.75,0.3034314548,0.3438729754,2.2872765813,0.6543238589
256,0.5883101272,0.384380304,0.6666665,0.3034314548,0.4028502785,2.3456386645,0.6903563741
257,0.5788166203,0.4512878739,0.7708335,0.3034314548,0.4660089474,2.5703783964,0.8291097799
258,0.5286624505,0.3677988072,0.3333335,0.3034314548,0.3212326801,1.8544588926,0.3871039602
259,0.4888992821,0.3150611065,0.6041665,0.3034314548,0.2311730128,1.9427313562,0.4416030239
260,0.4415207942,0.3087542324,0.3125,0.3034314548,0.103176476,1.4693829574,0.1493596279
261,0.4284226941,0.3803778985,0.6041665,0.3034314548,0.1084294764,1.8248280238,0.368809981
262,0.4850751271,0.2560187234,0.1458335,0.3488860002,0.2168259706,1.4526393213,0.1390221743
263,0.5222108544,0.2683957801,0.75,0.3488860002,0.2484610458,2.1379536805,0.562132501
264,0.5569564231,0.2891371514,0.6666665,0.3261587275,0.2149151386,2.0538339406,0.5101973122
265,0.6125350346,0.3174495478,0.3541665,0.3034314548,0.2567640747,1.8443466119,0.3808606788
266,0.6013536895,0.3799811234,0.5833335,0.3034314548,0.368575,2.2366747677,0.6230825029
267,0.4169026608,0.2798712413,0.6666665,0.7352496363,0.2379910051,2.3366810435,0.684825975
268,0.4064390489,0.2853656961,0.4166665,0.757976909,0.2089576693,2.0754058233,0.5235157058
269,0.4276339783,0.531884942,0.3333335,0.3261587275,0.1483538543,1.7673650021,0.3333325428
270,0.6486893588,0.6626092566,0.3333335,0.3034314548,0.1783002312,2.1263638014,0.5549769563
271,0.3812734709,0.3064639079,0.6875,0.757976909,0.2218534081,2.3550676959,0.6961778202
272,0.4719241786,0.3392423998,0.6666665,0.3261587275,0.1230497632,1.9270415691,0.4319162125
273,0.5053947964,0.3505031245,0.8541665,0.3261587275,0.1184412735,2.1546644219,0.5724496455
274,0.5389877053,0.3575033595,0.3958335,0.3034314548,0.1028631134,1.698619133,0.2908891199
275,0.5574232837,0.367904634,0.3958335,0.3034314548,0.0986062153,1.7231990878,0.3060646851
276,0.7288152163,0.481896343,0,0.3034314548,0.2683307021,1.7824737162,0.342660602
277,0.8241659026,0.5700106871,0.25,0.2544781577,0.0166639653,1.9153187127,0.4246785681
278,0.6732088099,0.7058980767,0.75,0.163108473,0.4089280589,2.7011434185,0.9098435782
279,0.6944835357,0.6639658742,0.25,0.163108473,0.2591284445,2.0306863274,0.495906069
280,0.7072939232,0.7055821156,0.3125,0.163108473,0.2730356331,2.1615201449,0.5766823413
281,0.6754514323,0.7297753034,0.6875,0.163108473,0.2786884253,2.534523634,0.806973194
282,0.6082738476,0.7947627511,0.6875,0.1017427359,0.0679753018,2.2602546364,0.6376406189
283,0.5955447502,0.8179215052,0.6875,0.454545455,0.0706921408,2.6262038512,0.863576191
284,0.6026993213,0.7743158451,0.3125,0.454545455,0.0562808937,2.2003415151,0.600650499
285,0.6600951024,0.727546426,0.3958335,0.454545455,0.1503387922,2.3883592756,0.7167319075
286,0.6477419983,0.7874845174,0.3541665,0.454545455,0.2786862975,2.5226247682,0.7996268821
287,0.5686234668,0.7422157591,0.0833335,0.4772727277,0.2639466439,2.1353920975,0.56055099
288,0.0981131871,0.5698554187,0.6041665,0.7272727275,0.0069933159,2.0064011492,0.4809124978
289,0.1597404891,0.5858444576,0.5625,0.7272727275,0.0040838494,2.0394415236,0.5013114919
290,0.4395532283,0.6104239694,0.5208335,0.7045454548,0.0016296792,2.2769858317,0.6479703915
291,0.537934829,0.61666529430000006,0.5208335,0.7045454548,0.0016723744,2.3816514525,0.7125905245
292,0.4941169888,0.6040365413,0.4166665,0.5454545458,0.0016723744,2.0619469503,0.5152062518
293,0.114119382,0.5425748217,0.5833335,1,0.0016723744,2.2417000781,0.6261851093
294,0,0.5081566318,0.75,0.6924323034,0.0013538869,1.9519428221,0.4472901458
295,0.0434527619,0.5094668422,0.8333335,0.6924323034,0.0013432712,2.0800286787,0.5263698381
296,0.4423177932,0.5325412495,0.4375,0.6015232126,7.557282e-4,2.0146379835,0.4859978861
297,0.6227115812,0.5404553619,0.6041665,0.0734323273,7.557282e-4,1.8415214986,0.3791164652
298,0.6195833879,0.5427978645,0.6041665,0.0734323273,7.557282e-4,1.8407358079,0.3786313829
299,0.6281797932,0.5298745482,0.4166665,0.0227272727,0.2390648635,1.8365129776,0.3760242245
300,0.6314767632,0.5317784262,0.4166665,0.0227272727,0.1195324318,1.7221813939,0.3054363649
301,0.6198557042,0.4757397581,0.4375,0.1220475625,0.2432425905,1.8983856153,0.4142241419
302,0.6577676663,0.4977959312,0.6458335,0.0993202898,0.1237101587,2.024427546,0.4920419226
303,0.6857778062,0.5146068891,0.5208335,0.0993202898,0.1195324318,1.9400709169,0.4399604793
304,0.6893543051,0.5247765862,0.3333335,0.0993202898,0,1.6467846811,0.258886738
305,0.7017566167,0.5337132078,0.5208335,0.0993202898,0,1.8556236143,0.3878230547
306,0.6909026294,0.5345920299,0.6458335,0.1220475625,0,1.9933757218000001,0.4728706513
307,0.6789923206,0.5166303241,0.4375,0.1220475625,0.006710777,1.7618809842,0.3299467322
308,0.6757228216,0.516461027,0.2291665,0.1220475625,0.006710777,1.5501086881,0.199199369
309,0.7002009004,0.5186476665,0.6666665,0.0227272727,0.006710777,1.9149531166,0.4244528505
310,0.8660231196,0.5945214106,0.2708335,0,0.0592268666,1.7906048968,0.3476807602
311,0.8965623853,0.6195723847,0.5833335,0,0.0947439075,2.1942121775,0.5968662706
