id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
0,0.674068722,0.4077905742,0,0,0,0.0109488313,1.0928081275,0.1587839828
1,0.6705747236,0.3875322142,0,0,0.384452666,0.0857163698,1.5282759736,0.2976751068
2,0.6818106651,0.3624257136,0,0,0.2252838319,0.1662287803,1.4357489909,0.2681639115
3,0.684335072,0.3574169863,0,0,0.2822863794,0.1519792765,1.4760177142,0.2810074964
4,0.6848527104,0.3967337621,0,0.1250778656,0.0018247108,0.0798540926,1.2883431415,0.2211492713
5,0.2480738862,0.4386235817,0,0,0.6372335619,0.1294268472,1.453357877,0.2737802113
6,0.2513121925,0.4276874871,0,0,0.6443662258,0.1482500176,1.471615923,0.2796035587
7,0.4444980141,0.4231833185,0.1023332177,0,0.5401177332,0.2353157547,1.7454480382,0.3669414657
8,0.8172722621,0.4966213906,0.0145553621,0,0.5314321159,0.2819442995,2.1418254302,0.4933648101
9,0.8925415694,0.5204562925,0.0627621917,0,0,0.2083944644,1.684154518,0.3473920868
10,0.6952597074,0.5228940817,0.0719480446,0,0,0.1139359968,1.4040378305,0.2580497349
11,0.9083449081,0.5985817109,0.0169504656,0,0,0.1529035589,1.6767806435,0.3450402123
12,0.9038707709,0.6400494848,0.1443846965,0,0,0.2247085693,1.9130135215,0.4203859588
13,0.9141836724,0.6565598322,0,0,0,0.2009404984,1.771684003,0.3753093456
14,0.9001019467,0.5985707565,0.1757283946,0,0,0.1576926067,1.8320937045,0.3945768332
15,0.8910310092,0.622053243,0.028265968,0,0.0472460444,0.2205099297,1.8091061943,0.3872450379
16,0.8906814194,0.6219553918,0.028265968,0,0.0277649727,0.2264252372,1.7950929891,0.3827755694
17,0.8946557043,0.6212799308,0.028265968,0,0.3150898867,0.2040662101,2.0633576999,0.4683377699
18,0.8981049911,0.6066407358,0.0119357296,0,0.2305777441,0.1640255173,1.9112847179,0.4198345622
19,0.8948519653,0.6204688269,0.0337020098,0,0.0886240528,0.2302686489,1.8679155037,0.4060020854
20,0.8988147805,0.6168206206,0,0,0.4161841937,0.1468320821,2.0786516769,0.4732157367
21,0.8946066391,0.6196899111,0.0276308702,0,0,0.2296980139,1.7716254343,0.3752906653
22,0.8944520092,0.6198447117,0,0,0,0.2483666132,1.7626633341,0.3724322311
23,0.9155084341,0.6164033554,0.033748577,0,0.0844779974,0.166383307,1.8165216709,0.3896101812
24,0.9206118569,0.6164033554,0.0093577413,0,0.0841113231,0.1367067548,1.7671910315,0.3738763262
25,0.8995071063,0.6054082236,0.1487802638,0,0,0.6652025996,2.3188981933,0.5498416207
26,0.9193819364,0.6126276148,0.2233955498,0,0,0.5263621877,2.2817672887,0.5379988334
27,0.9275409642,0.6182194766,0.3113043182,0,0,0.518651415,2.375716174,0.5679635401
28,0.8183101808,0.5673750155,0,0,0,0.8230570963,2.2087422926,0.5147077365
29,0.8023639757,0.5482362563,0,0,0,0.6658783939,2.0164786259,0.4533858342
30,0.9380293822,0.542664375,0.0402982819,0,0,0.5858591352,2.1068511743,0.4822098792
31,0.8840613853,0.5368110517,0,0,0,0.6761210897,2.0969935267,0.479065813
32,0.9060001058,0.5339466323,0,0,0,0.6222609076,2.0622076457,0.4679709637
33,0.9080505166,0.5339970968,0,0,0,0.6286099005,2.0706575139,0.4706660231
34,0.9083939733,0.5340802699,0,0,0,0.6066920476,2.0491662908,0.4638114639
35,0.9083768005,0.5340407241,0,0,0,0.6635732003,2.1059907249,0.4819354415
36,0.9095371299,0.534177089,0,0,0,0.6187381809,2.0624523998,0.4680490273
37,0.9121560511,0.5341956842,0,0,0,0.6670764965,2.1134282318,0.4843076114
38,0.9186976751,0.5330123294,0,0,0,0.6196505243,2.0713605288,0.4708902475
39,0.9310621172,0.5551952806,0,0,0,0.9905860184,2.4768434162,0.6002177615
40,0.9420527324,0.5177371259,0.1995671921,0,0,0.7374557733,2.3968128237,0.5746922513
41,0.940973297,0.4931551382,0,0,0,0.6962864022,2.1304148374,0.4897254367
42,0.9576089317,0.4645563695,0,0,0.0720617952,0.7556547566,2.249881853,0.5278290722
43,0.0888533871,0.3846896715,0,0,0.1824694017,0.7651704129,1.4211828732,0.2635180933
44,0.2097539287,0.3787956039,0,0,0.17863988,0.8734429638,1.6406323764,0.3335108342
45,0.1816624396,0.3780554299,0,0,0.1326038918,0.8672846126,1.5596063739,0.3076678411
46,0.9395013396,0.2752236622,0.1873200157,0.0867320923,0.5706585074,0.3938436284,2.4532792456,0.5927020421
47,0.9448126525,0.2667568996,0.4077041388,0.052575986,0.5115425373,0.3551204766,2.5385126908,0.6198869861
48,0.9572629588,0.2739619502,0.227485114,0.1995627398,0.3687112357,0.5771561115,2.60414011,0.6408186486
49,0.9713245552,0.2848015377,0,0.3684011758,0.4639522248,0.0456796229,2.1341591163999998,0.490919663
50,0.977546022,0.2941904071,0,0.2378678947,0.6104086757,0.0447581528,2.1647711523,0.5006832772
51,0.9789774756,0.2941904071,0,0.306912958,0.5282224313,0.0722588592,2.1805621312,0.5057197611
52,0.9771834489,0.3017220247,0,0.1259332559,0.4599543696,0.5036675751,2.3684606742,0.5656494208
53,0.959894869,0.3526153862,0,0.333267378,0.5315096819,0.0738948931,2.2511822082,0.5282438165
54,0.9674881562,0.3080237544,0,0.1352125323,0.2698930159,0.2193544932,1.899971952,0.4162263905
55,0.9530101954,0.3523710835,0,0.329846806,0.4769117794,0.0503445184,2.1624843827,0.4999539191
56,0.9708276124,0.2995307544,0,0.0030462919,0,0.2609480273,1.534352686,0.2996132554
57,0.9722364454,0.3021418908,0.0997835961,0,0.1189611817,0.2046383999,1.6977615139,0.3517319961
58,0.9436627267,0.3405283262,0,0,0.4516353306,0.3977734706,2.1335998541,0.490741288
59,0.9188448708,0.3622379209,0.0997835961,0,0,0.0428985173,1.4237649051,0.2643416244
60,0.9791568913,0.3133369745,0.1995671921,0,0.5861217328,0.0679944136,2.1461772043,0.494752795
61,0.978802602,0.3129166806,0.1995671921,0,0.6053105587,0.0663041094,2.1629011428,0.5000868435
62,0.9402443276,0.3517326086,0,0,0.5415582595,0.0519442176,1.8854794133,0.4116040401
63,0.9350738144,0.3659076348,0,0,0.5056749203,0.0268529895,1.833509359,0.3950283519
64,0.9078051904,0.5154550424,0,0,0.0438801533,0.2211488976,1.6882892837,0.3487108576
65,0.9059897763,0.5336813118,0.0997835961,0,0.2399128974,0.1851128316,1.9644804132,0.4368011649
66,0.3812561313,0.5335602893,0.5987015764,0,0.4958347639,0.0503227161,2.059675477,0.4671633363
67,0.8807730433,0.4725216408,0.0098381534,0,0.464431839,0.0203616011,1.8479262776,0.3996265835
