id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
173,0,0.1326313358,0,0,0,0,0.1326313358,0.0455913446
174,0,0,0,0,0,0,0,0
175,0,0.3638059845,0,0.5134237703,0,0,0.8772297548,0.30154325
176,0,0,0,0.4358145726,0,0,0.4358145726,0.1498090345
177,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0
179,1,0,0,0.9133841034,0,0.9957500081,2.9091341115,1
180,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0
182,0,0.0463437653,0,0.1142873756,0,0,0.1606311409,0.0552161347
183,0,0,0,0,0,0,0,0
184,0,0,0,0.599011325,0,0,0.599011325,0.2059070851
185,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0
189,0,0,0,0.3235415839,0,0,0.3235415839,0.1112157678
190,0,0,0,0,0,0.5920011217,0.5920011217,0.2034973635
191,0,0,0,0,0,0.3264521754,0.3264521754,0.1122162688
192,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
194,0,0,0,0.3808527742,0,0.4344258221,0.8152785963,0.2802478556
445,0,0,0,0,0,0,0,0
446,0,0,0,0.4082082254,0,0,0.4082082254,0.1403194936
447,0,0,0,0.409438598,0,0,0.409438598,0.1407424279
448,0,0,0,0.4858146057,0,0,0.4858146057,0.1669962907
449,0,0.0268391677,0,0.3518008606,0,0,0.3786400283,0.1301555768
450,0,0,0,0.4044619213,0,0,0.4044619213,0.1390317207
451,0,0.0172294367,0,0.4970459908,0,0,0.5142754275,0.1767795529
452,0,0,0,0.1422719588,0,0,0.1422719588,0.0489052596
453,0,0.0318039661,0,0.7768850884,0,0,0.8086890545,0.2779827342
454,0,0,0,0.3910228639,0,0,0.3910228639,0.1344121133
455,0,0,0,0.3799637919,0,0,0.3799637919,0.1306106138
456,0,0,0,0.2935705565,0,0,0.2935705565,0.1009133801
457,0,0,0,0,0,0,0,0
458,0,0.1933268959,0,0.2695504912,0,0,0.4628773871,0.1591117389
459,0,0.3665667021,0,0.0483064742,0,0,0.4148731763,0.1426105365
460,0,0.3487033984,0,0.381565614,0,0,0.7302690124,0.2510262451
461,0,0.1327605444,0,0,0,0,0.1327605444,0.0456357594
462,0,0,0,0,0,0,0,0
463,0,0,0,0.8443036812,0,0,0.8443036812,0.2902250803
464,0,1,0,0.5456494096,0,0,1.5456494096,0.5313090942
465,0,0.0243874948,0,0.8167469826,0,0,0.8411344774,0.2891356827
466,0,0.1536382917,0,0.793228266,0,0,0.94686655770000006,0.3254805456
467,0,0,0,0,0,0,0,0
468,0,0,0,0.0536812576,0,0,0.0536812576,0.0184526583
469,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0
472,0,0.8388917124,0,0.8861911077,0,0,1.7250828201,0.592988413
473,0,0,0,0.4532654513,0,0,0.4532654513,0.155807685
474,0,0.1445234983,0,0,0,0,0.1445234983,0.0496792148
475,0,0.1625345875,0,0,0,0,0.1625345875,0.0558704347
476,0,0.1881835623,0,0,0,0,0.1881835623,0.0646871389
477,0,0,0,0,0,0,0,0
478,0,0,0,0.444800674,0,0,0.444800674,0.152897961
479,0,0,0,0,0,0,0,0
480,0,0.2972656519,0,0,0,0,0.2972656519,0.1021835503
481,0,0.0206140599,0,0.027899675,0,0,0.0485137349,0.0166763487
482,0,0.1571643638,0,0.3717460803,0,0,0.5289104441,0.1818102651
483,0,0.1570944945,0,0.3851019323,0,0,0.5421964268,0.1863772539
484,0,0,0,0.3794895063,0,0,0.3794895063,0.1304475805
485,0,0,0,0.444201824,0,0,0.444201824,0.1526921094
486,0,0.0475156519,0,0.3495185867,0,0,0.3970342386,0.1364784927
487,0,0,0,0,0,0,0,0
488,0,0.4549843246,0,0.5075247819,0,0,0.9625091065,0.3308575919
489,0,0.029494847,0,0.0251125896,0,0,0.0546074366,0.0187710276
490,0,0,0,0,0,0,0,0
491,0.2633478145,0,0,0.9133078717,0,0.4633163478,1.639972034,0.5637320148
492,0,0,0,0.9133153041,0,0.004190399,0.9175057031,0.3153879017
493,0,0,0,0.9133245264,0,0,0.9133245264,0.3139506435
494,0,0,0,0.9133277472,0,0.0046971467,0.9180248939,0.3155663709
495,0.0128288118,0,0,0.9133292369,0,0.0148034467,0.9409614954,0.3234507105
496,0.4375883651,0,0,0.9131974992,0,0.2665379066,1.6173237709,0.55594679
497,0.7807929497,0,0,0.9132134143,0,0.5097630055,2.2037693695,0.7575344708
498,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0
504,0,0,0,0.6714234043,0,0,0.6714234043,0.2307983677
505,0,0,0,0,0,0,0,0
506,0,0.9197671937,0,0.7831118467,0,0,1.7028790404,0.5853559771
507,0,0,0,0.9158702478,0,0.9984603446,1.9143305924,0.6580413687
508,0,0,0,0,0,0,0,0
509,0,0,0,0.9172046059,0,0.9999150306,1.9171196365,0.6590000883
510,0,0,0,0.9278720026,0,1,1.9278720026,0.6626961593
537,0,0,0,0,0,0,0,0
538,0,0,0,0.6737737241,0,0,0.6737737241,0.2316062781
539,0,0,0,0.8339070158,0,0,0.8339070158,0.2866512797
540,0,0.3470073697,0,0.4485979526,0,0,0.7956053223,0.2734852681
541,0,0.3743156016,0,0.751904592,0,0,1.1262201936,0.3871324423
542,0,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0
545,0.0118397892,0,0,0.9133110222,0,0.1342040603,1.0593548717,0.3641478293
546,0,0,0,0,0,0,0,0
547,0,0,0,0.2243308112,0,0.1445533184,0.3688841296,0.1268020364
548,0,0,0,0.469499529,0,0.2215662421,0.6910657711,0.237550331
