id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
485,0.5714285714,0.4395569615,0,0,0.509146428,0.5530344611,2.073166422,0.4860377523
486,0.5630252101,0.4692064495,0.1740609971,0,0.610332904,0.0096444583,1.826270019,0.4066373064
487,0.5546218487,0,0,0.5412152015,0.2218827764,0.022329584,1.3400494106,0.2502715894
488,0,0,0.589158488,0,0.4401688939,0.2438149173,1.2731422992,0.2287546519
489,0.5588235294,0,0,0.1708053747,0.6411303496,0.0338164251,1.4045756788,0.2710228616
490,0.5546218487,0.8325215859,0.0364235907,0.0307968386,0,0.0784082314,1.5327720953,0.3122500828
491,0.0084033613,0.7709967646,0,0,0,0,0.7794001259,0.0699700433
492,0.0084033613,0.7709967646,0,0,0,0,0.7794001259,0.0699700433
493,0.0084033613,0.8268340067,0.4192371898,0,0,0,1.2544745578,0.2227512149
494,0.0084033613,0.8268340067,0,0,0,0,0.835237368,0.0879269753
495,0.0084033613,0.8268340067,0,0,0,0,0.835237368,0.0879269753
496,0.0084033613,0.8268340067,0.0612352649,0,0,0,0.8964726329,0.10761988
497,0.0084033613,0.8268340067,0.0426492551,0,0,0,0.8778866231,0.1016427275
498,0.5504201681,0.8181097884,0,0,0,0,1.3685299565,0.2594307671
499,0.5504201681,0.8181097884,0,0,0,0,1.3685299565,0.2594307671
500,0.5504201681,0.8181097884,0,0,0,0,1.3685299565,0.2594307671
501,0.5504201681,0.8181097884,0,0,0,6.033212e-4,1.3691332777,0.2596247917
502,0.5588235294,0.741549794,0,4.311715e-4,0,0,1.3008044949,0.237650653
503,0.5588235294,0.7568566801,0,0.0567635263,0.0695470634,0.0452490901,1.4872398893,0.2976071904
504,0.5588235294,0.8309998626,0,0,0,6.042276e-4,1.3904276196,0.2664729281
505,0.5546218487,0,0,0.1572953937,0,0.0199635065,0.7318807489,0.0546880883
506,0.5504201681,0.9542148359,0,0,0,0.0537439614,1.5583789654,0.3204851032
507,0.281512605,0.8569657637,0,0,0,0,1.1384783687,0.1854475158
508,0.6260504202,0.0524513663,0,1,0,0.8320214517,2.5105232382,0.6266891582
509,0.1344537815,0.6961268656,0.8384743795,0,0,0.5235257296,2.1925807562,0.5244407069
510,0.9663865546,0.0580898504,0.7408603211,0,0,0.5504513744,2.3157881005,0.5640634716
537,0.8487394958,0.6291123117,0,0.482550359,9.81876e-4,0.4840088209,2.4453928634,0.6057436088
538,0.0420168067,0.5509345313,0,0,0.2010045058,0.1166860572,0.910641901,0.1121766342
539,0.7226890756,0.5548226272,0.0091197777,0,0,0.0066345427,1.2932660232,0.2352263243
540,0.7394957983,0.5137185382,0,0,0,0,1.2532143365,0.2223459351
541,0.7142857143,0.59885643,0,0,0,0.1445406996,1.4576828439,0.2881018167
542,0.7521008403,0.6722072127,0.034319854,0,0.5535873044,0,2.0122152114,0.4664361978
543,0.6974789916,0.7140910646,0.0046125801,0.1895907639,0.1486829349,0.0422959344,1.7967522695,0.39714457
544,0.5546218487,0.7768559024,0,0.4163054146,0,6.040461e-4,1.7483872118,0.381590649
545,0.0084033613,0.7709967646,0,0,0,0,0.7794001259,0.0699700433
546,0.6596638655,0.4821408437,0,0,0,0,1.1418047092,0.1865172475
547,0.9831932773,0.2929522734,0.4041101703,0,0.5574900506,0.1606280193,2.3983737909,0.5906225488
548,1,0.1155342014,0.4870807849,0,0,0.3346424614,1.9372574477,0.4423302173
