id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
110,0.6614785992,0.5272823187,0.0967376771,0,0.7781884854,0,2.0636870804,0.5015554473
111,0.6614785992,0.5272823187,0.0444028403,0,0.5013291512,0,1.7344929094,0.3916815881
112,0.6653696498,0.5272823187,0.1934697735,0,0.9516766714,0,2.3377984134,0.5930445217
113,0.6614785992,0.5272823187,0.0299543122,0,0.3528464918,0,1.5715617219,0.3373006788
114,0.6614785992,0.5272823187,0.0330615739,0,0.1593665315,0,1.3811890233,0.2737607229
115,0.6614785992,0.5272823187,0.0297530849,0,0.0749453107,0,1.2934593135,0.2444795186
116,0.6614785992,0.5272823187,0.0250425697,0,0.0331280641,0,1.2469315517,0.2289501283
117,0.6692607004,0.5548226272,0.0158655784,0,0,0,1.239948906,0.2266195578
118,0.6692607004,0.5548226272,0.0186635464,0,0.0952373495,0,1.3379842235,0.2593404248
119,0.6692607004,0.5548226272,0.0781615004,0,0.3099317309,0.0128978773,1.6250744362,0.3551614095
120,0,0.5569996264,0,0,0,0.0039721508,0.5609717772,0
121,0.6614785992,0.59885643,0.2677500422,0,0,0.0029826937,1.5310677651,0.3237851682
122,0.6575875486,0.59885643,0.241249075,0,0,0.0019872682,1.4996803218,0.3133091032
123,0.6459143969,0.651131277,0,0,0,0.0293386375,1.3263843114,0.2554687672
124,0.6381322957,0.6508721647,0,0,0.3878883932,0.0039745364,1.68086739,0.3737832068
125,0.6381322957,0.4428413795,0,0,0.3653654247,0.0129133656,1.4592524655,0.2998156547
126,0.640077821,0.4356394276,0,0,0.2572776924,0,1.332994941,0.2576751714
127,0.6420233463,0.7498304509,0,0,0,0,1.3918537972,0.2773202631
128,0.6381322957,0.7221467182,0.1949216599,0,0.3029774306,0.0054600686,1.863638173,0.4347859009
129,0.2996108949,0.6726953113,0,0,0.181654718,0.0049666791,1.1589276033,0.1995773925
130,0.2996108949,0.6970914758,0,0,0.5086635235,0,1.5053658942,0.3152067546
131,0.4137483787,0.7458838049,0,0,0.6212363385,0,1.7808685221,0.4071601961
132,0.6459143969,0.53546952,0.1376644144,0,0.3379531247,0.043641268,1.700642724,0.3803835432
133,0.6439688716,0.5552951921,0,0,0.6307699533,0,1.830034017,0.4235699723
134,0.682230869,0.4102762993,0,0.5567622514,0.4423345108,0,2.0916039305,0.5108731459
135,0.6770428016,0.419006311,0,0,0.6893904411,0.0044673289,1.7899068826,0.4101768946
136,0.6848249027,0.422993113,0.4724373608,0.2704427111,0.725381184,0.2050622835,2.7811415551,0.7410174393
137,0.6887159533,0.422993113,0,0.7991894396,0.5682454974,0,2.4791440033,0.64022089
138,0.6887159533,0.7316292997,0.0442307749,0,0.5616462768,0.0034714645,2.0296937692,0.4902096319
139,0.7003891051,0.6738579128,0.0534318207,0,0.548595627,0.1747221962,2.1509966618,0.530696427
140,0.7081712062,0.664547252,0.0435282124,0,0.551190173,0.0174042765,1.9848411201,0.4752393375
141,0.691309987,0.6331305793,0.0099477835,0,0,0.0367865562,1.371174906,0.2704183499
142,0.6848249027,0.652668896,0.3935656376,0,0.7080124228,0,2.4390718591,0.6268461662
143,0.6848249027,0.6722072127,0.5109021511,0,0.5548143378,0,2.4227486043,0.6213980168
144,0.6848249027,0.6722072127,0.4356380462,0,0.4619742034,0,2.254644365,0.5652905181
145,0.6848249027,0.6722072127,0.8384743797,0,0.7807380377,0,2.9762445328,0.8061362021
146,0,0.6635565713,0.3185003417,0,0.5975986156,0.0526152068,1.6322707354,0.3575632903
147,0.6848249027,0.6748015941,0.4550982494,0.1968216514,0.063016951,0.0024833395,2.0770466881,0.5060144316
148,0.6848249027,0.532664438,1,0.498084819,0,0.2491776776,2.9647518373,0.8023003297
149,0.6848249027,0.532664438,0.0997972146,0.3126540684,0,0.0019878652,1.6319284889,0.35744906
150,0.673151751,0.7386885516,0.7997287313,0,0,0.087334895,2.2989039289,0.5800628608
151,0.6536964981,0.8644828071,0.0733881085,0,0.0116578672,0.0099363411,1.613161622,0.3511853158
152,0.6536964981,0.8642488602,0.038411793,0.4065177929,0.6811850992,0.0044753854,2.6485354288,0.6967580079
153,0.6575875486,0.7978497883,0,0.7653963048,0.2598762337,0.0019878652,2.4826977406,0.6414070071
154,0.6575875486,0.7978497883,0,0.8656917056,0.0017301051,0.0034725054,2.326331653,0.5892173057
155,0.6420233463,0.7140910646,0.0287300464,0.4096634768,0,0.1904525112,1.9849604453,0.4752791642
156,0.5875486381,0.6503872526,0.8400940194,0.4759236526,0.2267481816,0,2.7807017443,0.7408706454
157,0.5447470817,1,0.0557326744,0,0.3737942671,0.2356328056,2.2099068288,0.5503586445
158,0.5408560311,1,0.0401635893,0,0.3582538674,0.6125754297,2.5518489175,0.6644873267
159,0.5408560311,1,0.0255691815,0,0.3755813644,0.5746239116,2.5166304886,0.6527326085
160,0.5408560311,1,0.1567402514,0,0.2999859738,0.1068477534,2.1044300097,0.5151540565
161,0.5408560311,1,0.1155761015,0,0.5541150633,0.0094197228,2.2199669187,0.5537163616
162,0.5408560311,1,0,0,0.3944186853,0,1.9352747164,0.4586957516
163,0.5369649805,0.94471625,0.136225022,0,0.7859385945,0.046231753,2.4500766,0.6305191758
