id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
128,0,0.0605045609,0,0.0243452206,0,0,0.0848497815,0.0319161301
129,0,0.0033425234,0,0.001226695,0,0,0.0045692184,0.0017187053
130,0,0.0100395315,0,0.004867707,0,0,0.0149072385,0.0056073375
131,0,0.0100395315,0,0.0055296716,0,0,0.0155692031,0.0058563346
132,0,0.0732332213,0,0.0637094947,0,0,0.136942716,0.0515108168
133,0,0.1925130611,0,0.0781075216,0,0,0.2706205827,0.1017935649
134,0,0.1478663589,0,0.3757918725,0,0,0.5236582314,0.196973333
135,0,0.2499636779,0,0,0,0,0.2499636779,0.0940234982
136,0,0.2586822301,0,4.434844e-4,0,0,0.2591257145,0.0974697858
137,0,0.2841389493,0,0.0036697978,0,0,0.2878087471,0.1082588696
138,0,0.2108824778,0,0.1614705268,0,0,0.3723530046,0.1400600773
139,0,0.1094522635,0,0.1157653705,0,0,0.225217634,0.0847153073
140,0,0.071084426,0,0.0446041959,0,0,0.1156886219,0.0435161181
141,0,0.0074998618,0,0.2253030114,0,0,0.2328028732,0.0875684848
142,0,0,0,0.1050953743,0,0,0.1050953743,0.0395314824
143,0,0,0,0.0944242545,0,0,0.0944242545,0.0355175552
144,0,6.99623e-5,0,0.0814369011,0,0,0.0815068634,0.030658696
145,0,0,0,0.0421603988,0,0,0.0421603988,0.0158585768
146,0,0.0115278158,0,0.0704042224,0,0,0.0819320382,0.030818625
147,0,0.1253546857,0,0.4145564041,0,0,0.5399110898,0.2030868236
148,0,0.1846134078,0,0.52237588,0,0,0.7069892878,0.265933061
149,0,0.2052990184,0,0.5956528912,0,0,0.8009519096,0.3012769737
150,0,0.1971291919,0,0.5650114343,0.5,0,1.2621406262,0.4747524835
151,0,0.773454108,0,0.8390771701,0,0,1.6125312781,0.6065514516
152,0,0.6772634753,0,0.5913608819,0,0,1.2686243572,0.4771913301
153,0,0.2172955115,0,0.1616054754,0,0,0.3789009869,0.1425230919
154,0,0.1862287801,0,0.1298639797,0,0,0.3160927598,0.1188978626
155,0,0.1018662756,0,0.0400356145,0,0,0.1419018901,0.0533762034
156,0,0.5573198357,0,0.0244096295,0,0,0.5817294652,0.2188167488
157,0,0.1478609676,0,0.0532743208,0,0,0.2011352884,0.0756567657
158,0,0.2572146123,0,0.0651187178,0,0,0.3223333301,0.1212452446
159,0,0.3066668143,0,0.0651187178,0,0,0.3717855321,0.1398466233
160,0,0.3539202534,0,0.0651187178,0,0,0.4190389712,0.1576209403
161,0,0.3654390028,0,0.0651187178,0,0,0.4305577206,0.1619537022
162,0,0.4046335644,0,0.0655962003,0,0,0.4702297647,0.1768762878
163,0,0.1149009644,0,0.0805083971,0,0,0.1954093615,0.0735029661
164,0,0.03823898,0,0.1164792693,0,0,0.1547182493,0.0581970595
165,0,0.0327347311,0,0.1216697741,0,0,0.1544045052,0.0580790451
166,0,0.0278398781,0,0.1285978479,0,0,0.156437726,0.0588438383
167,0,0.0072879662,0,0.3383788816,0,0,0.3456668478,0.1300221156
168,0,0.0564135682,0,0.4995743595,0,0,0.5559879277,0.2091341044
169,0,0.0564135682,0,0.3700914073,0,0,0.4265049755,0.1604292676
170,0,0.0564135682,0,0.2969716305,0,0,0.3533851987,0.1329253628
171,0,0.04576203,0,0.3139234957,0,0,0.3596855257,0.1352952223
172,0,0.2180106935,0,0.0297305581,0,0,0.2477412516,0.0931875355
173,0,0.2259531006,0,0.035036743,0,0,0.2609898436,0.0981709754
174,0,0.2442753272,0,0.0530866816,0,0,0.2973620088,0.111852316
175,0,0.1684964218,0,0.059799828,0,0,0.2282962498,0.0858733245
176,0,0.2593092238,0,0.4494282662,0,0,0.70873749,0.2665906449
177,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0
179,0.8033541745,0,0,0.8676436442,0,0.5457188123,2.216716631,0.833814952
