id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
51,0,0.0811769671,0,0.0860701172,0.5,0,0.6672470843,0.1979132049
52,0,0.2292608545,0,0.1329952436,0,0,0.3622560981,0.1074493498
53,0,0.1294040759,0,0.0895895365,0,0,0.2189936124,0.0649560391
54,0,0.2656396147,0,0.2363944015,0.5,0,1.0020340162,0.2972148822
55,0,0.0862026497,0,0.0554095501,0,0,0.1416121998,0.0420038168
56,0,0.2342795753,0,0.2308038627,0.5,0,0.965083438,0.2862549132
57,0,0.180908771,0,0.2215486533,0.5,0,0.9024574243,0.267679313
58,0,0.4078147602,0,0.1264953995,0,0,0.5343101597,0.1584825751
59,0,0.1327247446,0,0.5149990806,0,0,0.6477238252,0.1921223804
60,0,0.0783880224,0,0.1366313595,0.5,0,0.7150193819,0.2120830211
61,0,0.0724910305,0,0.1342623512,0.5,0,0.7067533817,0.2096312298
62,0,0.176534435,0,0.1294934726,0,0,0.3060279076,0.090771418
63,0,0.2140562142,0,0.3107879281,0,0,0.5248441423,0.1556748448
64,0,0.1600660941,0,0.3535869438,0.5,0,1.0136530379,0.3006612185
65,0,0.1757496254,0,0.2937994305,0.5,0,0.9695490559,0.2875794671
66,0,0.1265215843,0,0.0684687735,0,0,0.1949903578,0.0578363961
67,0,1.868933e-4,0,0.0378320593,0,0,0.0380189526,0.0112768612
68,0,0.0450790214,0,0.0918189572,0,0,0.1368979786,0.0406055243
69,0,0.0106602483,0,0.0669877675,0,0,0.0776480158,0.0230312998
70,0,0.0040627447,0,0.0380618602,0,0,0.0421246049,0.0124946452
71,0,0.0320712946,0,0.1050896143,0,0,0.1371609089,0.0406835125
72,0,0.1062411611,0,0.3133072939,0,0,0.419548455,0.1244429257
73,0,0.1021784164,0,0.3833550687,0,0,0.4855334851,0.144014849
74,0,0.0931215768,0,0.3552129313,0,0,0.4483345081,0.1329812021
75,0,0.0918607247,0,0.3530148685,0,0,0.4448755932,0.1319552479
76,0,0.0516018079,0,0.2706497727,0,0,0.3222515806,0.0955835471
77,0,0.0258921855,0,0.085825271,0,0,0.1117174565,0.0331366901
78,0,0.0258921855,0,0.0814609146,0,0,0.1073531001,0.0318421715
79,0,0.0258921855,0,0.0715838441,0,0,0.0974760296,0.0289125181
80,0,0.0258921855,0,0.0553703238,0,0,0.0812625093,0.0241034004
81,0,0.0260829811,0,0.0508352836,0,0,0.0769182647,0.0228148472
82,0,0.0910001404,0,0.1340708072,0.5,0,0.7250709476,0.2150644317
83,0,0.0189493495,0,0.0921317878,0,0,0.1110811373,0.0329479505
84,0,7.830186e-4,0,0.0573422051,0,0,0.0581252237,0.0172406138
85,0,0,0,0.0524517122,0,0,0.0524517122,0.0155577847
86,0,0,0,0.0849167848,0,0,0.0849167848,0.0251873008
87,0,0,0,0.2637539424,0,0,0.2637539424,0.0782324708
88,0,0,0,0.2698315569,0,0,0.2698315569,0.0800351616
89,0,0.0829778662,0,0.2791319229,0,0,0.3621097891,0.1074059529
90,0,0.1181142612,0,0.2860482229,0,0,0.4041624841,0.1198792687
91,0,0,0,0,0,0,0,0
92,0,0.0298257842,0,0,0,0,0.0298257842,0.0088466727
329,0.747252303,0.6823540005,0,0.8121058134,0,1.0000000002,3.2417121171,0.9615293188
330,0,0.3028983527,0,0.5256258539,0,0,0.8285242066,0.2457498653
332,0,0,0,0.3495528277,0.5,0,0.8495528277,0.2519871976
333,0,0,0,0.3492950452,0.5,0,0.8492950452,0.2519107363
334,0,0,0,0.3452244334,0.5,0,0.8452244334,0.2507033457
335,0,0.055950355,0,0.1408597622,0,0,0.1968101172,0.0583761578
336,0,0.0632078496,0,0.1110960173,0,0,0.1743038669,0.0517005435
337,0,0.0643900235,0,0.1056637225,0.5,0,0.670053746,0.1987456932
338,0,0.0048148172,0,0.5046923876,0,0,0.5095072048,0.1511257317
339,0,0.8807708168,0,0.7461914788,0,0,1.6269622956,0.48257584
340,0,0.1911127326,0,0.5138549513,0,0,0.7049676839,0.2091015711
341,0,0.1738231482,0,0.5634730573,0,0,0.7372962055,0.2186905847
