id,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index
0,0.0552773784,0.5493185882,0.0506050048,0,0.0876077414,0.7428087128,0.8438516171
1,0.0540395684,0.6404024747,0.0506050048,0,0.2967851746,1.0418322225,0.7658585046
2,0.0093244141,0.7739166734,0.0566360469,0.2,0.3857454626,1.425622597,0.6657559879
3,0.044468547,0.7717658301,0.0566360469,0.2,0.4155289076,1.4883993316,0.6493821819
4,0.0086045264,0.6501953141,0.4826734241,0,0.3006903882,1.4421636528,0.6614416501
5,0.0019999727,0.6599412428,1,0,0.1936293819,1.8555705974,0.5536143613
6,0.0283540208,0.7563764203,1,0,0.2634037952,2.0481342363,0.5033887534
7,0.0261552963,0.6440905461,0.1294773519,0.2,0.2934148951,1.2931380894,0.700311395
8,0.0130924005,0.7465265011,0.0638707634,0,0.4146575931,1.2381472581,0.7146544348
195,7.74093e-5,0.3368546571,0,0,0.1044178646,0.441349931,0.9224799119
196,1.023369e-4,0.2257095813,0.1353690212,0,0.0193530428,0.3805339822,0.9383422939
197,5.15462e-5,0.4439819379,0.0523323831,0,0,0.4963658672,0.9081303241
198,0.0065706238,0.6046091417,0.1353690212,0,0.4359865372,1.1825353239,0.7291594743
199,0.0172879707,0.4962322877,0.010814064,0.1,0.3250770647,0.9494113871,0.7899642634
200,0,0.2344165668,0.0014570795,0,0.0759404834,0.3118141297,0.9562662197
201,0.0054387338,0.7300055616,0.0907887235,0,0.6739849372,1.5002179561,0.6462995771
202,0.0058216103,0.7697334805,0.0907887235,0,0.7413963493,1.6077401636,0.6182549875
203,0.0324496865,0.9034463193,0.0876274945,0.1,0.7320271743,1.8555506746,0.5536195577
204,0.0329094437,0.8767481736,0.0876274945,0.1,0.7032585699,1.8005436817,0.5679668128
205,0.1359933674,0.6437434878,0.0609861683,0,0.5220654833,1.3627885068,0.6821447537
206,0.1036419435,0.8655511849,0.064956182,0,0.822700961,1.8568502714,0.553280589
207,0.1036419435,0.8882154839,0.064956182,0,0.8181571816,1.874970791,0.548554286
208,0.1019550392,0.8629768831,0.064956182,0,0.8253085751,1.8551966794,0.5537118888
209,0.0015837114,0.5409105067,0.1462401014,0,0.3252573305,1.01399165,0.7731200503
210,0.0057181975,0.5351534887,0.0525139901,0,0.3383398617,0.931725538,0.7945771931
211,0.0013485949,0.5306958715,0.0233766234,0,0.3783786085,0.9337996983,0.7940361981
212,0.1568657191,0.7666829294,0.0380297751,0,0.4629689644,1.424547388,0.6660364304
213,0.1579014304,0.7877694523,0.0380297751,0,0.5157049199,1.4994055777,0.6465114666
214,0.1460011456,0.9506077902,0.0380297751,0,0.3902728584,1.5249115693,0.6398588402
215,0.1577885476,0.8085168097,0.0380297751,0,0.526220087,1.5305552194,0.6383868294
216,0.1577885476,0.820141323,0.0380297751,0,0.5340431721,1.5500028178,0.6333143897
217,0.156534866,0.7918235843,0.0380297751,0,0.5803408465,1.5667290719,0.6289517474
218,0.1566954874,0.7621654609,0.0380297751,0,0.588395254,1.5452859774,0.6345446644
219,3.655712e-4,0.6397108874,0.0352739943,0,0.566974709,1.2423251619,0.7135647287
220,0.0013485996,0.5323663425,0.0642825467,0,0.3328057367,0.9308032255,0.7948177562
221,0.0011065741,0.4852936536,0.0836743744,0,0.0994465466,0.6695211487,0.8629669209
222,0.0022845958,0.7776827639,0,0,0.4040632184,1.1840305781,0.7287694731
223,0.0497313142,0.4547209548,0.0339182768,0,0.1540476526,0.6924181984,0.8569947745
224,0.1963997769,0.5556458562,0.0422616408,0,0.246856694,1.0411639679,0.7660328027
225,0.1690336517,0.5503818748,0.0422616408,0,0.2110115555,0.9726887228,0.7838929285
226,0.1059240788,0.5961149612,0.0422616408,0,0.1235969627,0.8678976435,0.8112251689
227,0.0575598693,0.5900277443,0.0506050048,0,0.0903378821,0.7885305005,0.8319261851
228,0.0582793197,0.5622465232,0.0422616408,0,0.0974402577,0.7602277414,0.8393082811
229,0.0554213401,0.4872848525,0.0506050048,0,0.117282343,0.7105935404,0.8522541723
230,0.0705248206,0.5151795494,0.0506050048,0.1,0.1944250645,0.9307344393,0.7948356974
231,0.0766586409,0.654970833,0.0506050048,0.1,0.2659894913,1.14822397,0.7381087683
232,0.0695691545,0.688024004,0.0506050048,0.1,0.3664665201,1.2746646834,0.70512974
233,0.0369017994,0.4908584915,0.0506050048,0,0.1188343338,0.6971996295,0.8557476528
234,0.142909109,0.6386060814,0.0284320557,0,0.2012778882,1.0112251343,0.7738416296
235,0.1419149757,0.6686711243,0.0536205258,0,0.2036363874,1.0678430132,0.7590742135
236,0.0093244141,0.7515359075,0.0566360469,0.2,0.4162726809,1.4337690494,0.6636311811
237,0.0088558535,0.7955382441,0.0566360469,0.2,0.3034747955,1.36450494,0.6816970632
238,0.0280013859,0.7344599726,0.0566360469,0.1,0.3292759689,1.2483733743,0.7119871976
239,0.0064906067,0.5933451272,0.0598289515,0,0.3645284077,1.0241930931,0.7704592485
240,0.0039040216,0.5835575221,0.0598289515,0,0.3787740717,1.0260645669,0.7699711194
241,0.0038075342,0.5914746067,0.0598289515,0,0.3822810055,1.0373920979,0.7670166046
242,0.0032605586,0.593920352,0.0598289515,0,0.4024629416,1.0594728037,0.7612573819
243,0.0026928676,0.5986965296,0.0598289515,0,0.4007981156,1.0620164643,0.7605939291
244,0.0017460822,0.6340952147,0.0598289515,0,0.3458955018,1.0415657502,0.7659280075
245,0.0015731725,0.6407934483,0.0598289515,0,0.2974278451,0.9996234174,0.7768676593
246,0.0178954176,0.700747559,0.0630218562,0,0.3775858789,1.1592507117,0.7352327071
247,0.0235503044,0.6649840019,0.0630218562,0,0.4817391107,1.2332952732,0.7159199587
248,0.0164811451,0.5195071613,0.0363763066,0,0.2988109868,0.8711755998,0.8103701926
249,0.0039400191,0.470223202,0.0363763066,0,0.1945468464,0.7050863741,0.8536905846
250,0.0071199407,0.4990463965,0.2240101362,0,0.1912757064,0.9214521798,0.7972567522
251,0.0084676445,0.5704472391,0.4826734241,0,0.3244087499,1.3859970576,0.6760913597
252,0.001462418,0.4806713603,0.7191447577,0,0.1877462363,1.3890247723,0.6753016529
253,0.0063848387,0.397772456,1,0,0.1619107263,1.566068021,0.6291241666
254,0.0081524805,0.4367728681,1,0,0.1986949296,1.6436202782,0.6088965199
255,0.007206219,0.5484037672,1,0,0.1427013701,1.6983113563,0.5946316636
256,0.0092041639,0.5148330802,1,0,0.1985107136,1.7225479577,0.5883101272
257,0.0098765236,0.5024571146,1,0,0.2466121715,1.7589458097,0.5788166203
258,0.020331684,0.5808505774,1,0,0.3500532955,1.9512355569,0.5286624505
259,0.0295214335,0.6305103306,1,0,0.4436547179,2.103686482,0.4888992821
260,0.0377321961,0.7173744675,1,0,0.5302276751,2.2853343387,0.4415207942
261,0.0378793315,0.7401352205,1,0,0.5575375528,2.3355521048,0.4284226941
262,0.0409002456,0.7459610958,1,0,0.3314868486,2.11834819,0.4850751271
263,0.0479534679,0.6695869284,1,0,0.2584304077,1.975970804,0.5222108544
264,0.043504875,0.5977247374,1,0,0.2015276094,1.8427572218,0.5569564231
265,0.0184129891,0.4567224772,1,0,0.1545348436,1.6296703099,0.6125350346
266,0.0023263492,0.4744371432,1,0,0.1957757959,1.6725392883,0.6013536895
267,0.0242306771,0.8709653821,1,0,0.4845235454,2.3797196046,0.4169026608
268,0.0321968251,0.8958717312,1,0,0.4917682568,2.4198368131,0.4064390489
269,0.0733982039,0.7801670327,1,0,0.4850107833,2.3385760199,0.4276339783
270,0.0361397724,0.720829507,0.5088755147,0,0.2252108028,1.4910555969,0.6486893588
271,0.0545411514,0.8510585422,1,0,0.6107212732,2.5163209668,0.3812734709
272,0.0347794715,0.7831386653,1,0,0.3508504387,2.1687685755,0.4719241786
273,0.0236556608,0.7568549899,1,0,0.2599324701,2.0404431208,0.5053947964
274,0.0158472176,0.7326279205,1,0,0.1631736675,1.9116488056,0.5389877053
275,0.0121336659,0.7105202223,1,0,0.1183134026,1.8409672908,0.5574232837
276,0.0128797559,0.5222321901,0.5088755147,0,0.1398677395,1.1838552002,0.7288152163
277,0.0164880565,0.6168208678,0.0177510295,0,0.1672232623,0.8182832161,0.8241659026
278,0.0589842036,0.7501572559,0.0694076655,0,0.5184995516,1.3970486766,0.6732088099
279,0.035711475299999997,0.7970746511,0.0694076655,0,0.4132881543,1.3154819462,0.6944835357
280,0.0250026372,0.7493032351,0.0694076655,0,0.4226537249,1.2663672627,0.7072939232
281,0.0361276244,0.7315350198,0.0694076655,0.1,0.4513802126,1.3884505223,0.6754514323
282,0.0366320023,0.7690598334,0.1952190899,0,0.6450966614,1.646007587,0.6082738476
283,0.0389555356,0.7346752524,0.3187752085,0,0.6024046101,1.6948106066,0.5955447502
284,0.0405527422,0.7681931329,0.3187752085,0,0.5398590885,1.6673801721,0.6026993213
285,0.0373972032,0.7495099319,0.3187752085,0,0.3416439373,1.4473262809,0.6600951024
286,0.1379248605,0.7015294566,0.3187752085,0,0.3364582261,1.4946877517,0.6477419983
287,0.1825653841,0.7170770928,0.3187752085,0.3,0.2796084025,1.7980260879,0.5686234668
288,1,0.9158069673,0.3861429627,0.3,1,3.60194993,0.0981131871
289,0.9606199703,0.9149036884,0.3861429627,0.3,0.804005879,3.3656725004,0.1597404891
290,0.5487870045,0.8193139766,0.4467089009,0,0.4780680518,2.2928779338,0.4395532283
291,0.2870917659,0.8361363348,0.387507127,0,0.4049502775,1.9156855052,0.537934829
292,0.2397761104,0.8487749733,0.387507127,0.2,0.4076237233,2.083681934,0.4941169888
293,0.5858016704,0.9581839466,0.387507127,0.8,0.8090898621,3.5405826061,0.114119382
294,0.714849085,1,0.3618498575,1,0.9014143255,3.978113268,0
295,0.7304476675,0.9751838789,0.3618498575,0.9,0.8440351359,3.8115165398,0.0434527619
296,0.4828279725,0.8550217171,0.2727526132,0.1,0.5716763632,2.282278666,0.4423177932
297,0.1299519906,0.7786461633,0.1818308521,0,0.5002246963,1.5906537023,0.6227115812
298,0.1359466159,0.7786958734,0.1818308521,0,0.5061737706,1.602647112,0.6195833879
299,0.0080983733,0.8899052704,0.0863477985,0,0.5853372815,1.5696887237,0.6281797932
300,0.0065313847,0.8908030754,0.0863477985,0,0.5733659701,1.5570482287,0.6314767632
301,0.0147112416,0.8084362969,0.0865209587,0,0.6919345614,1.6016030586,0.6198557042
302,0.0148341769,0.8138742425,0.0865209587,0,0.5410202306,1.4562496087,0.6577676663
303,0.004544629,0.729922338,0.0825023757,0,0.5318901379,1.3488594806,0.6857778062
304,0.004544629,0.7688386755,0.0825023757,0,0.4792615991,1.3351472793,0.6893543051
305,0.010391396,0.6920831333,0.0825023757,0,0.5026202428,1.2875971478,0.7017566167
306,0.0154846753,0.6885882775,0.0825023757,0,0.542635717,1.3292110455,0.6909026294
307,0.0625691319,0.6775876033,0.0868672791,0,0.5478508369,1.3748748512,0.6789923206
308,0.0625691319,0.6807781016,0.0868672791,0,0.5571955101,1.3874100227,0.6757228216
309,0.0627024541,0.6581527629,0.050814064,0,0.5218924417,1.2935617227,0.7002009004
310,0.0036997992,0.4416239487,0.0439488966,0,0.1685311198,0.6578037643,0.8660231196
311,0.0030675066,0.3965959173,0.0439488966,0,0.097104715,0.5407170355,0.8965623853
312,0.0071934418,0.5441082096,0.0798479569,0,0.275057831,0.9062074393,0.8012329772
313,0.0071934418,0.578934462,0.0798479569,0,0.3028353585,0.9688112192,0.7849042824
314,0.0016827411,0.5992484484,0.1294773519,0.1,0.2689718281,1.0993803695,0.7508484503
315,0.0016827411,0.6229662105,0.1294773519,0.1,0.2732438468,1.1273701503,0.7435479871
316,0.0141703727,0.7124091687,0.1294773519,0.1,0.3283206914,1.2843775847,0.7025963626
317,0.0174569675,0.7256471843,0.1294773519,0.1,0.3270597369,1.2996412406,0.6986152039
318,0.0270181049,0.6124453433,0.1022679759,0.1,0.2609517067,1.1026831308,0.7499870042
319,0.0241005802,0.6273375364,0.1022679759,0.1,0.1273622029,0.9810682954,0.7817073179
320,0.0143720785,0.6216980765,0.0750585999,0,0.4364557443,1.1475844992,0.7382755589
321,0.003871467,0.3637333516,0.0681786506,0,0.1569957638,0.592779233,0.8829832095
322,0.0019946471,0.4414045658,0.0681786506,0,0.1343698319,0.6459476954,0.8691154909
323,0.050725711800000003,0.7937842769,0.0612987013,0,0.4927983421,1.3986070321,0.6728023502
324,0.0507751835,0.7935344811,0.0612987013,0,0.4669704055,1.3725787714,0.6795911979
325,0.0507751835,0.7838047916,0.0638707634,0,0.4635180753,1.3619688138,0.682358551
326,0.0082867008,0.7443682791,0.0638707634,0,0.4898716185,1.3063973618,0.6968530317
327,0.0106140814,0.2674720986,0.1663604688,0,0.048909936,0.4933565848,0.9089152233
328,0.0064545905,-0,0.0805384859,0,0.057146908,0.1441399844,1
512,0.0021821864,0.695420811,0.0479695914,0,0.3038498051,1.0494223939,0.7638787903
513,0.0336592244,0.8218500998,0.0876274945,0,0.6142510126,1.5573878313,0.631388186
514,0.0085845198,0.7365684231,0.0646373139,0,0.603956406,1.4137466628,0.6688535406
515,0.0057945964,0.5712465765,0.0631422236,0,0.3516753676,0.9918587641,0.7788928829
516,0.0042119211,0.5935029892,0.0598289515,0,0.3209357421,0.9784796039,0.7823825161
517,0.0131170919,0.7520030297,0.0638707634,0,0.4466526596,1.2756435446,0.7048744275
518,0.0069743559,0.6094089864,0.1249730757,0.1,0.1894881343,1.0308445523,0.7687243749
