OBJECTID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,SUM_Area_S,mangrove_p
359, ,0.000000000000000,0.000000000000000,Sao Paulo North,Vermelha do Centro,Vermelha do Sul,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.463128000000001,-45.049353000000004,10000.000000000000000,358,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
360, ,0.000000000000000,0.000000000000000,Sao Paulo North,Patiero, ,3.500000000000000,2, ,Reef-rocky,Experienced surfers,-23.456318000000000,-45.021242999999998,10000.000000000000000,359,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
361, ,0.000000000000000,0.000000000000000,Sao Paulo North,Vermelha do Norte, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.416982000000001,-45.035876999999999,10000.000000000000000,360,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
362, ,0.000000000000000,0.000000000000000,Sao Paulo North,Itamambuca, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.402332000000001,-45.001458999999997,10000.000000000000000,361,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
363, ,0.000000000000000,0.000000000000000,Sao Paulo North,Praia do Felix, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.389334000000002,-44.972405000000002,10000.000000000000000,362,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
364, ,0.000000000000000,0.000000000000000,Sao Paulo North,Brava do Camburi, ,3.000000000000000,3,Right and left,Beach-break,Experienced surfers,-23.370963000000000,-44.799858999999998,10000.000000000000000,363,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
365, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Ponta do Cepílio, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-23.343990000000002,-44.711781000000002,10000.000000000000000,364,62831.853071795863798,314159265.358979284763336,1.271067694756090,0.004045934132497
366, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Laranjeiras, ,3.500000000000000,3,Right,Beach-break,All surfers,-23.336050000000000,-44.674294000000003,10000.000000000000000,365,62831.853071795863798,314159265.358979284763336,1.414921445381920,0.004503834842385
367, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Martim de Sa, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.304048999999999,-44.553486999999997,10000.000000000000000,366,62831.853071795863798,314159265.358979284763336,0.421504666585647,0.001341691024468
368, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Aventureiro, ,3.500000000000000,4,Left,Point-break,All surfers,-23.180132000000000,-44.304428000000001,10000.000000000000000,367,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
369, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Lopes Mendes, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-23.171453000000000,-44.128990000000002,10000.000000000000000,368,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
370, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Barra de Guaratiba, ,4.000000000000000,2,Left,Rivermouth,Experienced surfers,-23.064018000000001,-43.569374000000003,10000.000000000000000,369,62831.853071795863798,314159265.358979284763336,17.662971201301598,0.056222983527539
371, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Laje do Dramin, ,3.500000000000000,2,Left,Reef-rocky,Pros or kamikaze only...,-23.055999000000000,-44.366816000000000,10000.000000000000000,370,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
372, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Grumari, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-23.049130999999999,-43.526673000000002,10000.000000000000000,371,62831.853071795863798,314159265.358979284763336,15.348957394133800,0.048857248811666
373, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Prainha, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.040759000000001,-43.505259000000002,10000.000000000000000,372,62831.853071795863798,314159265.358979284763336,12.390917217330800,0.039441514491613
374, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,CcB, ,3.500000000000000,4,Right and left,Sand-bar,All surfers,-23.034576999999999,-43.488737999999998,10000.000000000000000,373,62831.853071795863798,314159265.358979284763336,7.808265929310850,0.024854482392517
375, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Farorinha, ,3.000000000000000,2,Left,Beach-break,All surfers,-23.033829000000001,-43.470989000000003,10000.000000000000000,374,62831.853071795863798,314159265.358979284763336,2.489480755305940,0.007924263358782
376, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Canto do recreio,Macumba Curvao,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.033294999999999,-43.467430000000000,10000.000000000000000,375,62831.853071795863798,314159265.358979284763336,1.349386200242920,0.004295229678173
377, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Praia da Macumba, ,4.000000000000000,4,Right and left,Beach-break,All surfers,-23.032031000000000,-43.475603999999997,10000.000000000000000,376,62831.853071795863798,314159265.358979284763336,3.860857578689100,0.012289491364444
378, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Mambucaba, ,3.500000000000000,2,Right and left,Sand-bar,All surfers,-23.029266000000000,-44.519992000000002,10000.000000000000000,377,62831.853071795863798,314159265.358979284763336,0.063906632202834,0.000203421128229
379, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Posto 10 - Recreio,Glaucio Gil,3.500000000000000,2,Right and left,Beach-break,Experienced surfers,-23.026218000000000,-43.458039999999997,10000.000000000000000,378,62831.853071795863798,314159265.358979284763336,0.043628203921510,0.000138872886247
380, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Recreio Posto 9,Reserva,3.000000000000000,3,Right and left,Beach-break,Experienced surfers,-23.023638999999999,-43.448228999999998,10000.000000000000000,379,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
381, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Lage Postinho,Postinho,3.500000000000000,2,Right and left,Reef-rocky,Experienced surfers,-23.015481999999999,-43.306539000000001,10000.000000000000000,380,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
382, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Joatinga, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.015205000000002,-43.291089999999997,10000.000000000000000,381,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
383, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Tropical (posto 1),Quebra-Mar,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-23.014824999999998,-43.301845000000000,10000.000000000000000,382,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
384, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Barra da Tijuca - Posto 8,Barra da Tijuca,3.500000000000000,4,Right and left,Sand-bar,All surfers,-23.010857000000001,-43.361874000000000,10000.000000000000000,383,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
385, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Sao Conrado, ,3.500000000000000,0,Right and left,Beach-break,Experienced surfers,-22.999800000000000,-43.254353999999999,10000.000000000000000,384,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
386, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Laje do sheraton, ,4.000000000000000,1,Right and left,Reef-rocky,Pros or kamikaze only...,-22.995671000000002,-43.231243999999997,10000.000000000000000,385,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
387, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Pontão do leblon, ,3.500000000000000,3,Right,Point-break,Experienced surfers,-22.989962999999999,-43.226480000000002,10000.000000000000000,386,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
388, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Arpoador, ,3.500000000000000,0,Right and left,Beach-break,All surfers,-22.989913000000001,-43.191654999999997,10000.000000000000000,387,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
389, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Praia do Diabo, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-22.988817000000001,-43.189143999999999,10000.000000000000000,388,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
390, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Leblon,Canto do Leblon,3.000000000000000,4,Right and left,Beach-break,All surfers,-22.987947999999999,-43.219527999999997,10000.000000000000000,389,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
391, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Ipanema, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-22.987552999999998,-43.205409000000003,10000.000000000000000,390,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
