OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,numerical_direction,numerical_frequency,numerical_experience,numerical_quality
227,6,227,226,Sul,Santa Catarina South,Cardozo,-28.607516000000000,-48.822994999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,227,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
228,7,228,227,Sul,Santa Catarina South,Cemiterio,-28.604341999999999,-48.811998000000003,5,1,Right,Point-break,Pros or kamikaze only...,10000.000000000000000,228,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000
229,7,229,228,Sul,Santa Catarina South,Prainha do Farol,-28.600442000000001,-48.816654999999997,3,1,Right,Beach-break,All surfers,10000.000000000000000,229,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000
230,7,230,229,Sul,Santa Catarina South,Ipoa,-28.536688999999999,-48.765521000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,230,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
231,6,231,230,Sul,Santa Catarina South,Teresa,-28.524982000000001,-48.762453000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,231,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
232,6,232,231,Sul,Santa Catarina South,Praia de Cima,-28.497350000000001,-48.748752000000003,3.5,2,Right and left,Beach-break,All surfers,10000.000000000000000,232,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
233,6,233,232,Sul,Santa Catarina South,Laguna,-28.473973000000001,-48.762645999999997,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,233,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
234,4,234,233,Sul,Santa Catarina South,Cavalinho,-28.419032000000001,-48.744278000000001,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,234,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
235,2,235,234,Sul,Santa Catarina South,Itapirubá,-28.342309000000000,-48.707799999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,235,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
236,2,236,235,Sul,Santa Catarina South,Itapirubá Norte,-28.336776000000000,-48.704709999999999,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,236,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
237,5,237,236,Sul,Santa Catarina South,Castelinho,-28.256232000000001,-48.672694999999997,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,237,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000
238,5,238,237,Sul,Santa Catarina South,Praia da Vila,-28.241149000000000,-48.653877000000001,4,4,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,238,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000
239,9,239,238,Sul,Santa Catarina South,Ribanceira,-28.191742000000001,-48.661344000000000,3,2,Right and left,Sand-bar,All surfers,10000.000000000000000,239,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
240,10,240,239,Sul,Santa Catarina South,Ibiraquera,-28.153732000000002,-48.645895000000003,4,4,Right and left,Point-break,Experienced surfers,10000.000000000000000,240,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000
241,9,241,240,Sul,Santa Catarina South,Rosa Sul,-28.135401999999999,-48.642691999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,241,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
242,9,242,241,Sul,Santa Catarina South,Rosa Norte,-28.124375000000001,-48.637675999999999,3.5,2,Right and left,Beach-break,All surfers,10000.000000000000000,242,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
243,9,243,242,Sul,Santa Catarina South,Vermelha,-28.114457999999999,-48.635573000000001,3.5,2,Left,Beach-break,Experienced surfers,10000.000000000000000,243,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
244,9,244,243,Sul,Santa Catarina South,Ouvidor,-28.105449000000000,-48.635272999999998,2,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,244,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000
245,10,245,244,Sul,Santa Catarina South,Barrinha,-28.085384000000001,-48.630896000000000,3.5,3,Right and left,Beach-break,NA,10000.000000000000000,245,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
246,10,246,245,Sul,Santa Catarina South,Ferrugem,-28.077736000000002,-48.626604000000000,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,246,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
247,7,247,246,Sul,Santa Catarina South,Praia do Silveira,-28.039069000000001,-48.606862999999997,4,4,Right,Point-break,Pros or kamikaze only...,10000.000000000000000,247,62831.853071795863798,314159265.358979284763336,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000
248,6,248,247,Sul,Santa Catarina South,Garopaba Centro,-28.021577000000001,-48.619447999999998,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,248,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
249,5,249,248,Sul,Santa Catarina South,Siriu,-27.976248999999999,-48.627999000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,249,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
250,4,250,249,Sul,Santa Catarina South,Gamboa,-27.958926999999999,-48.624662000000001,3.5,1,Right and left,Beach-break,All surfers,10000.000000000000000,250,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
251,6,251,250,Sul,Santa Catarina South,Guarda do embau,-27.905540999999999,-48.586779000000000,4,3,Left,Rivermouth,Experienced surfers,10000.000000000000000,251,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000
252,4,252,251,Sul,Santa Catarina South,Costão da Pinheira,-27.881077000000001,-48.586542999999999,3.5,1,Right,Point-break,Experienced surfers,10000.000000000000000,252,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
253,6,253,252,Sul,Florianopolis,Naufragados,-27.834740000000000,-48.566747999999997,5,3,Right,Beach-break,Pros or kamikaze only...,10000.000000000000000,253,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,5.000000000000000
254,7,254,253,Sul,Santa Catarina South,Solidao - Caladinho,-27.793519000000000,-48.533456000000001,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,254,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
255,8,255,254,Sul,Santa Catarina South,Praia dos Açores,-27.784758000000000,-48.525989000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,255,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
256,8,256,255,Sul,Florianopolis,Lagoinha do Leste,-27.773575999999998,-48.486528000000000,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,256,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
257,9,257,256,Sul,Florianopolis,Matadeiro,-27.755140000000001,-48.498522999999999,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,257,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
258,9,258,257,Sul,Florianopolis,Armação,-27.741619000000000,-48.508114999999997,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,258,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
259,9,259,258,Sul,Florianopolis,Caldeirao,-27.723690000000001,-48.504595999999999,3.5,3,Left,Beach-break,Experienced surfers,10000.000000000000000,259,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
260,8,260,259,Sul,Florianopolis,Morro das Pedras,-27.715522000000000,-48.502257000000000,3,4,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,260,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000
261,8,261,260,Sul,Florianopolis,Campeche Rights,-27.693864000000001,-48.482686999999999,4,2,Right,Sand-bar,Experienced surfers,10000.000000000000000,261,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
262,7,262,261,Sul,Florianopolis,Riozinho,-27.685523000000000,-48.479598000000003,5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,262,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,5.000000000000000
263,6,263,262,Sul,Florianopolis,Joaquina,-27.629588999999999,-48.448768000000001,4,4,Left,Sand-bar,Experienced surfers,10000.000000000000000,263,62831.853071795863798,314159265.358979284763336,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000
264,5,264,263,Sul,Florianopolis,Praia Mole,-27.602475999999999,-48.432583999999999,3.5,3,Right and left,Sand-bar,All surfers,10000.000000000000000,264,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
265,5,265,264,Sul,Florianopolis,Galheta,-27.593482000000002,-48.425224000000000,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,265,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
266,6,266,265,Sul,Florianopolis,Barra da Lagoa,-27.572818000000002,-48.424376000000002,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,266,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
267,7,267,266,Sul,Florianopolis,Mocambique,-27.525323000000000,-48.410567999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,267,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
268,5,268,267,Sul,Santa Catarina South,Ponta das Aranhas,-27.482099999999999,-48.380892000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,268,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
269,7,269,268,Sul,Florianopolis,Santinho,-27.457940000000001,-48.372630999999998,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,269,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
270,9,270,269,Sul,Florianopolis,Canasvieiras,-27.430966000000002,-48.479661999999998,3.5,1,Right,Sand-bar,All surfers,10000.000000000000000,270,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
271,3,271,270,Sul,Florianopolis,Praia do Forte,-27.430747000000000,-48.519658999999997,3.5,1,Right,Point-break,All surfers,10000.000000000000000,271,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
272,9,272,271,Sul,Florianopolis,Ingleses,-27.429832999999999,-48.390569999999997,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,272,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
273,8,273,272,Sul,Florianopolis,Praia Brava,-27.400804000000001,-48.413401000000000,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,273,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
274,8,274,273,Sul,Santa Catarina South,Praia Brava,-27.396440999999999,-48.414130000000000,3,4,Right and left,Sand-bar,All surfers,10000.000000000000000,274,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
275,7,275,274,Sul,Florianopolis,Lambe lambe,-27.387601000000000,-48.433185000000002,4,1,Right,Point-break,Experienced surfers,10000.000000000000000,275,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000
276,7,276,275,Sul,Florianopolis,Ponta Do Rapa,-27.380837000000000,-48.420524999999998,4,1,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,276,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000
277,4,277,276,Sul,Santa Catarina North,Tingua,-27.368165999999999,-48.532501000000003,3.5,1,Left,Beach-break,Experienced surfers,10000.000000000000000,277,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
278,2,278,277,Sul,Santa Catarina North,Palmas,-27.321984000000000,-48.535451999999999,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,278,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
279,4,279,278,Sul,Santa Catarina North,Mariscal,-27.166504000000000,-48.494833000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,279,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
280,4,280,279,Sul,Santa Catarina North,Quatro Ilhas,-27.156195000000000,-48.482923999999997,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,280,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
281,4,281,280,Sul,Santa Catarina North,Bombinhas,-27.148367000000000,-48.489531999999997,2,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,281,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000
282,4,282,281,Sul,Santa Catarina North,Bombas,-27.140118000000001,-48.506784000000003,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,282,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
283,5,283,282,Sul,Santa Catarina North,Meia Praia,-27.104825000000002,-48.609009000000000,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,283,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
284,6,284,283,Sul,Santa Catarina North,Itapema,-27.095541000000001,-48.609738000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,284,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
285,6,285,284,Sul,Santa Catarina North,Ponta do Cabeço,-27.093436000000001,-48.601959999999998,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,285,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
286,6,286,285,Sul,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,286,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
287,8,287,286,Sul,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,3,4,Right and left,Beach-break,Pros or kamikaze only...,10000.000000000000000,287,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000
288,7,288,287,Sul,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,288,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
289,8,289,288,Sul,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,289,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
290,10,290,289,Sul,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,290,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000
291,8,291,290,Sul,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,291,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000
292,8,292,291,Sul,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,292,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
293,9,293,292,Sul,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,3.5,NA,Left,Point-break,Pros or kamikaze only...,10000.000000000000000,293,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
294,9,294,293,Sul,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,3.5,2,Left,breakwater/jetty,All surfers,10000.000000000000000,294,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
295,10,295,294,Sul,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,295,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
296,10,296,295,Sul,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,296,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
297,7,297,296,Sul,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,3,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,297,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000
298,7,298,297,Sul,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,298,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
299,7,299,298,Sul,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,299,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
300,8,300,299,Sul,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,3.5,2,Left,Beach-break,All surfers,10000.000000000000000,300,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
301,8,301,300,Sul,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,3.5,2,Right,Point-break,All surfers,10000.000000000000000,301,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
302,8,302,301,Sul,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,3,1,Right,Point-break,All surfers,10000.000000000000000,302,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000
303,8,303,302,Sul,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,4,2,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,303,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
304,11,304,303,Sul,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,304,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000
305,11,305,304,Sul,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,3.5,1,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,305,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
306,9,306,305,Sul,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,3,1,Right,Point-break,All surfers,10000.000000000000000,306,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000
307,9,307,306,Sul,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,2,3,Right and left,Point-break,All surfers,10000.000000000000000,307,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000
308,9,308,307,Sul,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,3,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,308,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000
309,9,309,308,Sul,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,309,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000
310,9,310,309,Sul,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,310,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
311,5,311,310,Sul,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,3,3,Left,breakwater/jetty,All surfers,10000.000000000000000,311,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
312,5,312,311,Sul,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,312,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
313,2,313,312,Sul,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,313,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
314,2,314,313,Sul,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,3,3,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,314,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
315,7,315,314,Sul,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,315,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
316,7,316,315,Sul,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,316,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
317,7,317,316,Sul,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,3,1,Right,Sand-bar,Beginners wave,10000.000000000000000,317,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000
318,7,318,317,Sul,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,3.5,2,Right,Point-break,All surfers,10000.000000000000000,318,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
319,7,319,318,Sul,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,3.5,1,Right and left,Beach-break,Experienced surfers,10000.000000000000000,319,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
320,7,320,319,Sul,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,3.5,1,Right,Point-break,All surfers,10000.000000000000000,320,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
321,2,321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.5,3,Right,Point-break,All surfers,10000.000000000000000,321,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
322,3,322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,322,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
323,2,323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3,2,Right,Beach-break,Experienced surfers,10000.000000000000000,323,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000
324,5,324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,324,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
325,6,325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,325,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
326,6,326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4,2,Right,Point-break,Experienced surfers,10000.000000000000000,326,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
327,5,327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,327,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
328,3,328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,328,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
329,2,329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.5,4,Left,Point-break,Experienced surfers,10000.000000000000000,329,62831.853071795863798,314159265.358979284763336,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
330,3,330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,330,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
331,1,331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,331,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
332,1,332,331,NA,Sao Paulo North,Pitangueiras,-24.036431000000000,-45.845947000000002,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,332,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
