OID_,id,COUNT,AREA,MEAN
1,0,3333.000000000000000,3143430.497843549121171,0.000000000000000
2,1,3331.000000000000000,3141544.250920150894672,0.000000000000000
3,2,3324.000000000000000,3134942.386688256170601,0.000000000000000
4,3,3328.000000000000000,3138714.880535053089261,0.000000000000000
5,4,3333.000000000000000,3143430.497843549121171,0.018601860186019
6,5,3328.000000000000000,3138714.880535053089261,0.000000000000000
7,6,3331.000000000000000,3141544.250920150894672,0.077454217952567
8,7,3333.000000000000000,3143430.497843549121171,0.013201320132013
9,8,3327.000000000000000,3137771.757073353510350,0.000300571085062
10,9,3330.000000000000000,3140601.127458451315761,0.000000000000000
11,10,3331.000000000000000,3141544.250920150894672,0.000000000000000
12,11,3336.000000000000000,3146259.868228646926582,0.000000000000000
13,12,3331.000000000000000,3141544.250920150894672,0.109276493545482
14,13,3332.000000000000000,3142487.374381850007921,0.000000000000000
15,14,3329.000000000000000,3139658.003996752202511,0.000000000000000
16,15,3336.000000000000000,3146259.868228646926582,0.358513189448442
17,16,3330.000000000000000,3140601.127458451315761,0.424024024024024
18,17,3329.000000000000000,3139658.003996752202511,0.344848302793631
19,18,3336.000000000000000,3146259.868228646926582,0.252997601918465
20,19,3336.000000000000000,3146259.868228646926582,0.380095923261391
21,20,3335.000000000000000,3145316.744766947813332,0.000000000000000
22,21,3336.000000000000000,3146259.868228646926582,0.068345323741007
23,22,3334.000000000000000,3144373.621305248234421,0.012897420515897
24,23,3328.000000000000000,3138714.880535053089261,0.000000000000000
25,24,3326.000000000000000,3136828.633611654397100,0.000000000000000
26,25,3326.000000000000000,3136828.633611654397100,0.247444377630787
27,26,3335.000000000000000,3145316.744766947813332,0.479760119940031
28,27,3330.000000000000000,3140601.127458451315761,0.000000000000000
29,28,3330.000000000000000,3140601.127458451315761,0.101201201201201
30,29,3335.000000000000000,3145316.744766947813332,0.386806596701650
31,30,3332.000000000000000,3142487.374381850007921,0.105942376950781
32,31,3334.000000000000000,3144373.621305248234421,0.272645470905821
33,32,3334.000000000000000,3144373.621305248234421,0.327834433113378
34,33,3335.000000000000000,3145316.744766947813332,0.369715142428785
35,34,3332.000000000000000,3142487.374381850007921,0.313625450180072
36,35,3330.000000000000000,3140601.127458451315761,0.455555555555555
37,36,3328.000000000000000,3138714.880535053089261,0.282151442307692
38,37,3324.000000000000000,3134942.386688256170601,0.251805054151624
39,38,3329.000000000000000,3139658.003996752202511,0.069089816761790
40,39,3329.000000000000000,3139658.003996752202511,0.252027635926705
41,40,3330.000000000000000,3140601.127458451315761,0.091591591591592
42,41,3329.000000000000000,3139658.003996752202511,0.342445178732352
43,42,3328.000000000000000,3138714.880535053089261,0.281550480769230
44,43,3330.000000000000000,3140601.127458451315761,0.542342342342343
45,44,3335.000000000000000,3145316.744766947813332,0.498350824587707
46,45,3331.000000000000000,3141544.250920150894672,0.368357850495347
47,46,3331.000000000000000,3141544.250920150894672,0.302611828279796
48,47,3330.000000000000000,3140601.127458451315761,0.000000000000000
49,48,3328.000000000000000,3138714.880535053089261,0.509314903846153
50,49,3327.000000000000000,3137771.757073353510350,0.048692515779982
51,50,3334.000000000000000,3144373.621305248234421,0.000000000000000
52,51,3335.000000000000000,3145316.744766947813332,0.006896551724138
53,52,3330.000000000000000,3140601.127458451315761,0.061561561561562
54,53,3330.000000000000000,3140601.127458451315761,0.000000000000000
55,54,3329.000000000000000,3139658.003996752202511,0.167617903274257
56,55,3330.000000000000000,3140601.127458451315761,0.000000000000000
57,56,3327.000000000000000,3137771.757073353510350,0.000000000000000
58,57,3334.000000000000000,3144373.621305248234421,0.000000000000000
59,58,3333.000000000000000,3143430.497843549121171,0.077107710771077
60,59,3332.000000000000000,3142487.374381850007921,0.022208883553421
61,60,3333.000000000000000,3143430.497843549121171,0.128412841284128
62,61,3333.000000000000000,3143430.497843549121171,0.034503450345034
63,62,3333.000000000000000,3143430.497843549121171,0.000000000000000
64,63,3333.000000000000000,3143430.497843549121171,0.019801980198020
65,64,3326.000000000000000,3136828.633611654397100,0.428442573662056
66,65,3330.000000000000000,3140601.127458451315761,0.105105105105105
67,66,3326.000000000000000,3136828.633611654397100,0.144618159951894
68,67,3326.000000000000000,3136828.633611654397100,0.017739025856885
69,68,3328.000000000000000,3138714.880535053089261,0.101562500000000
70,69,3333.000000000000000,3143430.497843549121171,0.062106210621062
71,70,3333.000000000000000,3143430.497843549121171,0.169216921692170
72,71,3330.000000000000000,3140601.127458451315761,0.000000000000000
73,72,3331.000000000000000,3141544.250920150894672,0.293005103572500
74,73,3327.000000000000000,3137771.757073353510350,0.212804328223625
