id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
192,0.0459638684,0,0,0.0459638684,0.0421910638
193,0.0459638684,0,0,0.0459638684,0.0421910638
194,0,0,0,0,0
195,0.0168806341,0,0,0.0168806341,0.0154950385
196,0.0455331543,0,0,0.0455331543,0.0417957035
197,0,0,0,0,0
198,0.0455331543,0,0,0.0455331543,0.0417957035
199,0,0,0,0,0
200,0,0,0,0,0
201,0.0691888827,0,0,0.0691888827,0.0635097233
202,0.0691888827,0,0,0.0691888827,0.0635097233
203,0.0691888827,0,0,0.0691888827,0.0635097233
204,0.0691888827,0,0,0.0691888827,0.0635097233
205,0.0564830244,0,0,0.0564830244,0.0518467868
206,0.1227117836,0,0,0.1227117836,0.1126393593
207,0.1227117836,0,0,0.1227117836,0.1126393593
208,0.3204238686,0.064516129,0,0.3849399976,0.3533433663
209,0.3204238686,0,0,0.3204238686,0.2941228479
210,0.3204238686,0,0,0.3204238686,0.2941228479
211,0.1094384429,0,0,0.1094384429,0.1004555205
212,0.1094384429,0,0,0.1094384429,0.1004555205
213,0.1094384429,0.0322580645,0,0.1416965074,0.1300657797
214,0.1094384429,0,0,0.1094384429,0.1004555205
215,0.1094384429,0.1290322581,0,0.238470701,0.2188965573
216,0.1094384429,0.1935483871,0,0.30298683,0.2781170757
217,0.0526262111,0,0,0.0526262111,0.0483065483
218,0.0526262111,0,0,0.0526262111,0.0483065483
219,0.0264720899,0,0,0.0264720899,0.0242992087
220,0,0,0,0,0
221,0,0,0,0,0
222,0,0,0,0,0
223,0.0453844001,0,0,0.0453844001,0.0416591594
224,0.0453844001,0.0322580645,0,0.0776424646,0.0712694186
225,0,0,0,0,0
226,0,0,0,0,0
227,0,0,0,0,0
228,0,0,0,0,0
229,0,0,0,0,0
230,0,0,0,0,0
231,0,0,0,0,0
232,0,0,0,0,0
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,0,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,0,0,0,0,0
250,0.0907856173,0,0,0.0907856173,0.0833337555
251,0.0907856173,0,0,0.0907856173,0.0833337555
252,0.2439265458,0,0,0.2439265458,0.2239045756
253,0.2439265458,0,0,0.2439265458,0.2239045756
254,0.2439265458,0,0,0.2439265458,0.2239045756
255,0.2439265458,0,0,0.2439265458,0.2239045756
256,0.2439265458,0,0,0.2439265458,0.2239045756
257,0.2439265458,0,0,0.2439265458,0.2239045756
258,0.2439265458,0,0,0.2439265458,0.2239045756
259,0.2439265458,0,0,0.2439265458,0.2239045756
260,0.2439265458,0,0,0.2439265458,0.2239045756
261,0.2439265458,0,0,0.2439265458,0.2239045756
262,0.2439265458,0,0,0.2439265458,0.2239045756
263,0.2439265458,0,0,0.2439265458,0.2239045756
264,0.2439265458,0,0,0.2439265458,0.2239045756
265,0.2439265458,0,0,0.2439265458,0.2239045756
266,0.2439265458,0,0,0.2439265458,0.2239045756
267,0.2439265458,0,0,0.2439265458,0.2239045756
268,0.2439265458,0,0,0.2439265458,0.2239045756
269,0.2439265458,0,0,0.2439265458,0.2239045756
270,0.2439265458,0,0,0.2439265458,0.2239045756
271,0.2439265458,0.0322580645,0,0.2761846103,0.2535148348
272,0.2439265458,0,0,0.2439265458,0.2239045756
273,0.2439265458,0,0,0.2439265458,0.2239045756
274,0.2439265458,0,0,0.2439265458,0.2239045756
275,0.2439265458,0,0,0.2439265458,0.2239045756
