id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
262,0.2534553752,0.5897623553,0,0,0.4570313336,0.2453695962,1.5456186603,0.2560187234
263,0.2521370955,0.6085417514,0,0,0.4307076445,0.288903024,1.5802895154,0.2683957801
264,0.2515897166,0.6212563513,0,0,0.4939782159,0.2715663695,1.6383906533,0.2891371514
265,0.2513942241,0.6210832526,0,0,0.4553090561,0.3899133628,1.7176998956,0.3174495478
266,0.250580879,0.6486413905,0,0,0.5128042544,0.480838053,1.8928645769,0.3799811234
267,0.2497651204,0.675657895,0,0,0.5439984728,0.1430133151,1.6124348033,0.2798712413
268,0.2497651204,0.675657895,0,0,0.5714082546,0.1309947082,1.6278259782,0.2853656961
269,0.2548479242,0.5896805346,0.6117624819,0,0.45356749,0.4085221151,2.3183805458,0.531884942
270,0.4991990125,0.5915237537,0.8063115413,0,0.5522975667,0.2352361966,2.6845680708,0.6626092566
271,0.2505371918,0.675362543,0,0,0.4582675248,0.3027594453,1.6869267049,0.3064639079
272,0.2532188204,0.6621074798,0,0,0.6331277695,0.2302923922,1.7787464619,0.3392423998
273,0.2533296841,0.6667387309,0,0,0.6775923718,0.2126294391,1.8102902259,0.3505031245
274,0.2541962827,0.655699733,0,0,0.7647212227,0.1552821837,1.8298994221,0.3575033595
275,0.2542761088,0.6641655906,0,0,0.8063540247,0.134239953,1.8590356771,0.367904634
276,0.6040815855,0.6300406281,0,0,0.5170016833,0.4272276007,2.1783514976,0.481896343
277,0.7517897458,0.6228833187,0,0,0.6436930162,0.4068130532,2.4251791339,0.5700106871
278,0.8730773808,0.5677662137,0,0,0.9995302133,0.3654557588,2.8058295666,0.7058980767
279,0.8716869581,0.5677662137,0,0,0.9997137961,0.2492012869,2.6883682548,0.6639658742
280,0.8718367753,0.5677662137,0,0,0.9998531653,0.3654883357,2.80494449,0.7055821156
281,0.8739459821,0.5793373853,0,0,1,0.4194315568,2.8727149242,0.7297753034
282,0.8867658614,0.573490118,0.0037189741,0,0.9833452119,0.6074388775,3.0547590429000002,0.7947627511
283,0.8882682255,0.5853150499,0,0,0.9309734504,0.7150750751,3.1196318009,0.8179215052
284,0.8880108684,0.5899930449,0,0,0.9519973359,0.5674815178,2.997482767,0.7743158451
285,0.8889759577,0.6007212469,0,0,0.9599593286,0.4168148157,2.8664713489,0.727546426
286,0.8914526026,0.6055863617,0,0,0.9034934822,0.6338386646,3.0343711111,0.7874845174
