id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
186,0.6415741422,0.8956517344,0.0943043072,0.4656655002,0.075765246,0.4576957355,2.6306566655,0.615760474
187,0.6414786057,0.8928455578,0.0943043072,0.4775376077,0.0693340148,0.4666394018,2.642139495,0.6200913313
188,0.6413470646,0.904657389,0.0943043072,0.3978998451,0.123025036,0.3837388681,2.54497251,0.5834438884
189,0.7376489888,0.5125309298,0.0494822144,0.0445763751,0,0.3377563212,1.6819948293,0.2579637342
190,0.7554540855,0.4021735304,0.0750612172,0,0,0.2131993122,1.4458881453,0.1689138762
191,0.7698125787,0.419763386,0.07105827,0,0,0.1621295701,1.4227638048,0.1601923136
192,0.7672293626,0.3927676459,0.045386929,0,0,0.1295232543,1.3349071918,0.1270563651
193,0.7663743083,0.3802240293,0.0515694138,0,0,0.1405541852,1.3387219366,0.128495132
194,0.7658034578,0.3784195623,0.1673174355,0,0,0.2816015377,1.5931419933,0.2244520509
445,0.9935906005,0.4902074136,0.0726247337,0.6166523432,0.2743896932,0.4090968697,2.8565616539,0.7009626665
446,0.954885033,0.4811321749,0.0029574523,0,0.0938207901,1,2.5327954503,0.5788511957
447,0.9512387989,0.4922606669,0.0133519679,0,0.1708130517,0.9465868228,2.5742513082,0.5944866627
448,0.9506704898,0.4947786984,0.0136712004,0,0.1971007513,0.9694733328,2.6256944727,0.6138889363
449,0.9410692246,0.5088938294,0.0152523638,0,0.4679491284,0.6965096513,2.6296741975,0.615389927
450,0.9397786321,0.5170587236,0.0152523638,0,0.4879507754,0.7115539374,2.6715944323,0.6312005381
451,0.9399091048,0.5150173928,0.0152523638,0,0.4788278515,0.7369535883,2.6859603012,0.6366187607
452,0.9380824868,0.5149444404,0.0179966346,0,0.5079766666,0.7330837816,2.71208401,0.6464715634
453,0.9386846564,0.5019317795,0.0222980559,0,0.4643112466,0.8219541752,2.7491799136,0.6604626325
454,0.9199923683,0.5293920927,0.153962305,0,0.5558212967,0.6323519077,2.7915199704,0.6764315835
455,0.9141930551,0.5397781563,0.1692497071,0,0.5419596341,0.5739787949,2.7391593475,0.6566832817
456,0.6712150523,0.5742246539,0.1286422459,0,0.6188040724,0.199614289,2.1925003135,0.4505056822
457,0.6834509886,0.5954353153,0.1707311923,0,0.7318169448,0.3972921278,2.5787265688,0.5961745493
458,0.8428405407,0.4961234191,0.1291845561,0,0.4568508714,0.0100366442,1.9350360315,0.3534006051
459,0.8445747291,0.4907770629,0.0793442382,0,0.4695206068,0.0172503416,1.9014669786,0.3407397209
460,0.837262595,0.4974015992,0.1344377306,0,0.4299190507,0.0127950698,1.9118160453,0.3446429688
461,0.8423418254,0.4396757385,0.0513857192,0,0.5639538724,0.1262435629,2.0236007184,0.3868036103
462,0.8371948394,0.4572667872,0.0410768273,0,0.5255169957,0.1880325178,2.0490879674,0.3964163661
463,0.8346220745,0.4999298422,0.0412214811,0.0343197046,0.4771169424,0.1551456952,2.04235574,0.3938772432
464,0.8238594193,0.5738381098,0.0575624378,0.6652883194,0,0.1720562472,2.2926045335,0.4882609309
465,0.8225965572,0.5839362108,0.0869389108,0.6063767014,0,0.3359204425,2.4357688227,0.54225669
466,0.8234739545,0.4948972886,0.0312047777,0.5813568869,0.0143562552,0.5017482641,2.447037427,0.5465067501
467,0.6631572535,0.5623907569,0.0786600893,0.1088347443,0.3663838583,0.1231380194,1.9025647217,0.341153745
468,0.879316943,0.6599078954,0.0685813267,0.0625407329,0.4446137168,0.1890750087,2.3040356235,0.4925722741
469,0.8665779005,0.6621254025,0.4475013389,0,0.6078224426,0.0985702862,2.6825973707,0.6353503999
470,0.8687533048,0.6576370672,0.4300625674,0.0640849209,0.5197730789,0.1907078183,2.7310187575,0.6536129816
471,0.8640128657,0.6592776877,0.0933183628,0.6145952754,0.399453327,0.4671199455,3.0977774641,0.7919394795
472,0.8570100057,0.6240599962,0.2145159811,0.7724746398,0.1598397287,0.459008882,3.0869092335,0.7878404241
473,0.8510387382,0.6588478264,0.3140454556,0.3249427026,0,0.4222091908,2.5710839136,0.59329205
474,0.8254877986,0.7823853435,0.2753394113,0.9336637322,0.433230164,0.2519593109,3.5020657605,0.9444206155
475,0.8251832544,0.799496932,0.4476405465,1,0.3102803994,0.2406036354,3.6232047677,0.9901093321
476,0.8237741042,0.8224095709,0.427651422,0.958635278,0.1847116527,0.2307589401,3.4479409679,0.9240069406
477,0.8131870655,0.7538101453,0.1758419475,0.5739423722,0.2865855405,0.42630393,3.029671001,0.766252486
478,0.7510371585,0.6748554529,0.0572371011,0.1152905491,0.5965036345,0.2563681391,2.4512920352,0.5481114156
