OID_,id,COUNT,AREA,MEAN
1,0,3.000000000000000,3000000.000000000000000,176.333333333333343
2,1,4.000000000000000,4000000.000000000000000,175.000000000000000
3,2,4.000000000000000,4000000.000000000000000,178.000000000000000
4,3,4.000000000000000,4000000.000000000000000,178.000000000000000
5,4,2.000000000000000,2000000.000000000000000,180.000000000000000
6,5,4.000000000000000,4000000.000000000000000,66.000000000000000
7,6,2.000000000000000,2000000.000000000000000,67.000000000000000
8,7,2.000000000000000,2000000.000000000000000,104.000000000000000
9,8,4.000000000000000,4000000.000000000000000,213.000000000000000
10,9,3.000000000000000,3000000.000000000000000,232.000000000000000
11,10,2.000000000000000,2000000.000000000000000,232.000000000000000
12,11,4.000000000000000,4000000.000000000000000,233.000000000000000
13,12,3.000000000000000,3000000.000000000000000,234.000000000000000
14,13,4.000000000000000,4000000.000000000000000,237.500000000000000
15,14,4.000000000000000,4000000.000000000000000,233.000000000000000
16,15,4.000000000000000,4000000.000000000000000,233.000000000000000
17,16,3.000000000000000,3000000.000000000000000,233.000000000000000
18,17,3.000000000000000,3000000.000000000000000,233.000000000000000
19,18,4.000000000000000,4000000.000000000000000,233.000000000000000
20,19,3.000000000000000,3000000.000000000000000,233.000000000000000
21,20,3.000000000000000,3000000.000000000000000,233.000000000000000
22,21,3.000000000000000,3000000.000000000000000,230.000000000000000
23,22,2.000000000000000,2000000.000000000000000,230.000000000000000
24,23,3.000000000000000,3000000.000000000000000,242.000000000000000
25,24,3.000000000000000,3000000.000000000000000,242.000000000000000
26,25,4.000000000000000,4000000.000000000000000,230.000000000000000
27,26,3.000000000000000,3000000.000000000000000,240.000000000000000
28,27,4.000000000000000,4000000.000000000000000,240.000000000000000
29,28,3.000000000000000,3000000.000000000000000,232.000000000000000
30,29,2.000000000000000,2000000.000000000000000,232.000000000000000
31,30,4.000000000000000,4000000.000000000000000,244.000000000000000
32,31,2.000000000000000,2000000.000000000000000,232.000000000000000
33,32,2.000000000000000,2000000.000000000000000,236.000000000000000
34,33,3.000000000000000,3000000.000000000000000,236.000000000000000
35,34,3.000000000000000,3000000.000000000000000,236.000000000000000
36,35,4.000000000000000,4000000.000000000000000,236.000000000000000
37,36,3.000000000000000,3000000.000000000000000,236.000000000000000
38,37,2.000000000000000,2000000.000000000000000,236.000000000000000
39,38,3.000000000000000,3000000.000000000000000,236.666666666666657
40,39,3.000000000000000,3000000.000000000000000,238.000000000000000
41,40,3.000000000000000,3000000.000000000000000,242.000000000000000
42,41,3.000000000000000,3000000.000000000000000,246.000000000000000
43,42,2.000000000000000,2000000.000000000000000,249.000000000000000
44,43,3.000000000000000,3000000.000000000000000,20.000000000000000
45,44,3.000000000000000,3000000.000000000000000,20.000000000000000
46,45,3.000000000000000,3000000.000000000000000,20.000000000000000
47,46,4.000000000000000,4000000.000000000000000,252.000000000000000
48,47,2.000000000000000,2000000.000000000000000,251.000000000000000
49,48,2.000000000000000,2000000.000000000000000,252.000000000000000
50,49,3.000000000000000,3000000.000000000000000,252.000000000000000
51,50,3.000000000000000,3000000.000000000000000,254.000000000000000
52,51,3.000000000000000,3000000.000000000000000,254.000000000000000
53,52,2.000000000000000,2000000.000000000000000,253.000000000000000
54,53,4.000000000000000,4000000.000000000000000,251.000000000000000
55,54,3.000000000000000,3000000.000000000000000,253.000000000000000
56,55,2.000000000000000,2000000.000000000000000,248.000000000000000
57,56,3.000000000000000,3000000.000000000000000,253.000000000000000
58,57,2.000000000000000,2000000.000000000000000,253.000000000000000
59,58,3.000000000000000,3000000.000000000000000,245.333333333333343
60,59,3.000000000000000,3000000.000000000000000,239.000000000000000
61,60,3.000000000000000,3000000.000000000000000,255.000000000000000
62,61,2.000000000000000,2000000.000000000000000,255.000000000000000
